Dataset,feature_name,Threshold Method,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
CCT,Entropy,val_optimal,OoD Val,ind_val,saltpepper_0.35000000000000003,ind_test,saltpepper,0.35000000000000003,0.0,0.84375,0.421875
CCT,Entropy,val_optimal,OoD Val,ind_val,saltpepper_0.375,ind_test,saltpepper,0.375,0.0,0.84375,0.421875
CCT,Entropy,val_optimal,OoD Val,ind_val,saltpepper_0.4,ind_test,saltpepper,0.4,0.0,0.84375,0.421875
CCT,Entropy,val_optimal,OoD Val,ind_val,saltpepper_0.42500000000000004,ind_test,saltpepper,0.42500000000000004,0.0,0.84375,0.421875
CCT,Entropy,val_optimal,OoD Val,ind_val,saltpepper_0.45,ind_test,saltpepper,0.45,0.0,0.84375,0.421875
CCT,Entropy,val_optimal,OoD Val,ind_val,saltpepper_0.47500000000000003,ind_test,saltpepper,0.47500000000000003,0.0,0.84375,0.421875
CCT,Entropy,val_optimal,OoD Val,ind_val,saltpepper_0.5,ind_test,saltpepper,0.5,0.0,0.84375,0.421875
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.025,ind_test,noise,0.025,0.5949519230769231,0.8449519230769231,0.7199519230769231
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.05,ind_test,noise,0.05,0.7427884615384616,0.8449519230769231,0.7938701923076923
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.07500000000000001,ind_test,noise,0.07500000000000001,0.7073317307692307,0.8449519230769231,0.7761418269230769
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.1,ind_test,noise,0.1,0.6730769230769231,0.8449519230769231,0.7590144230769231
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.125,ind_test,noise,0.125,0.6610576923076923,0.8449519230769231,0.7530048076923077
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.15000000000000002,ind_test,noise,0.15000000000000002,0.36959134615384615,0.8449519230769231,0.6072716346153846
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.17500000000000002,ind_test,noise,0.17500000000000002,0.13341346153846154,0.8449519230769231,0.48918269230769235
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.2,ind_test,noise,0.2,0.07151442307692307,0.8449519230769231,0.45823317307692313
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.225,ind_test,noise,0.225,0.009014423076923076,0.8449519230769231,0.42698317307692313
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.25,ind_test,noise,0.25,0.0006009615384615385,0.8449519230769231,0.42277644230769235
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.275,ind_test,noise,0.275,0.0,0.8449519230769231,0.42247596153846156
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.30000000000000004,ind_test,noise,0.30000000000000004,0.0,0.8449519230769231,0.42247596153846156
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.325,ind_test,noise,0.325,0.0,0.8449519230769231,0.42247596153846156
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.35000000000000003,ind_test,noise,0.35000000000000003,0.0,0.8449519230769231,0.42247596153846156
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.375,ind_test,noise,0.375,0.0,0.8449519230769231,0.42247596153846156
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.4,ind_test,noise,0.4,0.0,0.8449519230769231,0.42247596153846156
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.42500000000000004,ind_test,noise,0.42500000000000004,0.0,0.8449519230769231,0.42247596153846156
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.45,ind_test,noise,0.45,0.0,0.8449519230769231,0.42247596153846156
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.47500000000000003,ind_test,noise,0.47500000000000003,0.0,0.8449519230769231,0.42247596153846156
CCT,Entropy,val_optimal,OoD Test,ind_val,noise_0.5,ind_test,noise,0.5,0.0,0.8449519230769231,0.42247596153846156
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.025,ind_test,fog,0.025,0.15865384615384615,0.8449519230769231,0.5018028846153846
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.05,ind_test,fog,0.05,0.15745192307692307,0.8449519230769231,0.5012019230769231
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.07500000000000001,ind_test,fog,0.07500000000000001,0.15745192307692307,0.8449519230769231,0.5012019230769231
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.1,ind_test,fog,0.1,0.15685096153846154,0.8449519230769231,0.5009014423076923
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.125,ind_test,fog,0.125,0.15625,0.8449519230769231,0.5006009615384616
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.15000000000000002,ind_test,fog,0.15000000000000002,0.15745192307692307,0.8449519230769231,0.5012019230769231
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.17500000000000002,ind_test,fog,0.17500000000000002,0.16766826923076922,0.8449519230769231,0.5063100961538461
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.2,ind_test,fog,0.2,0.16646634615384615,0.8449519230769231,0.5057091346153846
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.225,ind_test,fog,0.225,0.16887019230769232,0.8449519230769231,0.5069110576923077
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.25,ind_test,fog,0.25,0.1700721153846154,0.8449519230769231,0.5075120192307693
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.275,ind_test,fog,0.275,0.171875,0.8449519230769231,0.5084134615384616
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.30000000000000004,ind_test,fog,0.30000000000000004,0.6346153846153846,0.8449519230769231,0.7397836538461539
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.325,ind_test,fog,0.325,0.6322115384615384,0.8449519230769231,0.7385817307692308
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.35000000000000003,ind_test,fog,0.35000000000000003,0.6177884615384616,0.8449519230769231,0.7313701923076923
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.375,ind_test,fog,0.375,0.6219951923076923,0.8449519230769231,0.7334735576923077
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.4,ind_test,fog,0.4,0.6195913461538461,0.8449519230769231,0.7322716346153846
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.42500000000000004,ind_test,fog,0.42500000000000004,0.6262019230769231,0.8449519230769231,0.7355769230769231
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.45,ind_test,fog,0.45,0.6364182692307693,0.8449519230769231,0.7406850961538463
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.47500000000000003,ind_test,fog,0.47500000000000003,0.6376201923076923,0.8449519230769231,0.7412860576923077
CCT,Entropy,val_optimal,OoD Test,ind_val,fog_0.5,ind_test,fog,0.5,0.6502403846153846,0.8449519230769231,0.7475961538461539
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.025,ind_test,smear,0.025,0.40384615384615385,0.8449519230769231,0.6243990384615385
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.05,ind_test,smear,0.05,0.43990384615384615,0.8449519230769231,0.6424278846153846
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.07500000000000001,ind_test,smear,0.07500000000000001,0.40384615384615385,0.8449519230769231,0.6243990384615385
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.1,ind_test,smear,0.1,0.4579326923076923,0.8449519230769231,0.6514423076923077
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.125,ind_test,smear,0.125,0.45853365384615385,0.8449519230769231,0.6517427884615385
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.15000000000000002,ind_test,smear,0.15000000000000002,0.5018028846153846,0.8449519230769231,0.6733774038461539
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.17500000000000002,ind_test,smear,0.17500000000000002,0.5138221153846154,0.8449519230769231,0.6793870192307693
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.2,ind_test,smear,0.2,0.515625,0.8449519230769231,0.6802884615384616
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.225,ind_test,smear,0.225,0.5661057692307693,0.8449519230769231,0.7055288461538463
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.25,ind_test,smear,0.25,0.5697115384615384,0.8449519230769231,0.7073317307692308
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.275,ind_test,smear,0.275,0.5991586538461539,0.8449519230769231,0.7220552884615385
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.30000000000000004,ind_test,smear,0.30000000000000004,0.6280048076923077,0.8449519230769231,0.7364783653846154
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.325,ind_test,smear,0.325,0.6502403846153846,0.8449519230769231,0.7475961538461539
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.35000000000000003,ind_test,smear,0.35000000000000003,0.6730769230769231,0.8449519230769231,0.7590144230769231
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.375,ind_test,smear,0.375,0.6929086538461539,0.8449519230769231,0.7689302884615385
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.4,ind_test,smear,0.4,0.6947115384615384,0.8449519230769231,0.7698317307692308
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.42500000000000004,ind_test,smear,0.42500000000000004,0.7241586538461539,0.8449519230769231,0.7845552884615385
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.45,ind_test,smear,0.45,0.7415865384615384,0.8449519230769231,0.7932692307692308
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.47500000000000003,ind_test,smear,0.47500000000000003,0.7409855769230769,0.8449519230769231,0.79296875
CCT,Entropy,val_optimal,OoD Test,ind_val,smear_0.5,ind_test,smear,0.5,0.7572115384615384,0.8449519230769231,0.8010817307692308
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.025,ind_test,jpeg,0.025,0.15384615384615385,0.8449519230769231,0.4993990384615385
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.05,ind_test,jpeg,0.05,0.15504807692307693,0.8449519230769231,0.5
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.07500000000000001,ind_test,jpeg,0.07500000000000001,0.15925480769230768,0.8449519230769231,0.5021033653846154
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.1,ind_test,jpeg,0.1,0.15925480769230768,0.8449519230769231,0.5021033653846154
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.125,ind_test,jpeg,0.125,0.16646634615384615,0.8449519230769231,0.5057091346153846
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.15000000000000002,ind_test,jpeg,0.15000000000000002,0.16766826923076922,0.8449519230769231,0.5063100961538461
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.17500000000000002,ind_test,jpeg,0.17500000000000002,0.16887019230769232,0.8449519230769231,0.5069110576923077
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.2,ind_test,jpeg,0.2,0.17848557692307693,0.8449519230769231,0.51171875
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.225,ind_test,jpeg,0.225,0.18689903846153846,0.8449519230769231,0.5159254807692308
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.25,ind_test,jpeg,0.25,0.19651442307692307,0.8449519230769231,0.5207331730769231
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.275,ind_test,jpeg,0.275,0.20012019230769232,0.8449519230769231,0.5225360576923077
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.30000000000000004,ind_test,jpeg,0.30000000000000004,0.21033653846153846,0.8449519230769231,0.5276442307692308
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.325,ind_test,jpeg,0.325,0.22536057692307693,0.8449519230769231,0.53515625
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.35000000000000003,ind_test,jpeg,0.35000000000000003,0.23557692307692307,0.8449519230769231,0.5402644230769231
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.375,ind_test,jpeg,0.375,0.2403846153846154,0.8449519230769231,0.5426682692307693
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.4,ind_test,jpeg,0.4,0.2626201923076923,0.8449519230769231,0.5537860576923077
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.42500000000000004,ind_test,jpeg,0.42500000000000004,0.2734375,0.8449519230769231,0.5591947115384616
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.45,ind_test,jpeg,0.45,0.28305288461538464,0.8449519230769231,0.5640024038461539
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.47500000000000003,ind_test,jpeg,0.47500000000000003,0.2860576923076923,0.8449519230769231,0.5655048076923077
CCT,Entropy,val_optimal,OoD Test,ind_val,jpeg_0.5,ind_test,jpeg,0.5,0.3112980769230769,0.8449519230769231,0.578125
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.025,ind_test,brightness,0.025,0.1544471153846154,0.8449519230769231,0.4996995192307693
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.05,ind_test,brightness,0.05,0.15564903846153846,0.8449519230769231,0.5003004807692308
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.07500000000000001,ind_test,brightness,0.07500000000000001,0.15685096153846154,0.8449519230769231,0.5009014423076923
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.1,ind_test,brightness,0.1,0.15865384615384615,0.8449519230769231,0.5018028846153846
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.125,ind_test,brightness,0.125,0.15925480769230768,0.8449519230769231,0.5021033653846154
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.15000000000000002,ind_test,brightness,0.15000000000000002,0.16165865384615385,0.8449519230769231,0.5033052884615385
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.17500000000000002,ind_test,brightness,0.17500000000000002,0.1622596153846154,0.8449519230769231,0.5036057692307693
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.2,ind_test,brightness,0.2,0.16346153846153846,0.8449519230769231,0.5042067307692308
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.225,ind_test,brightness,0.225,0.16646634615384615,0.8449519230769231,0.5057091346153846
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.25,ind_test,brightness,0.25,0.16826923076923078,0.8449519230769231,0.506610576923077
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.275,ind_test,brightness,0.275,0.16947115384615385,0.8449519230769231,0.5072115384615385
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.30000000000000004,ind_test,brightness,0.30000000000000004,0.17608173076923078,0.8449519230769231,0.510516826923077
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.325,ind_test,brightness,0.325,0.1778846153846154,0.8449519230769231,0.5114182692307693
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.35000000000000003,ind_test,brightness,0.35000000000000003,0.1736778846153846,0.8449519230769231,0.5093149038461539
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.375,ind_test,brightness,0.375,0.1658653846153846,0.8449519230769231,0.5054086538461539
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.4,ind_test,brightness,0.4,0.16165865384615385,0.8449519230769231,0.5033052884615385
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.42500000000000004,ind_test,brightness,0.42500000000000004,0.15865384615384615,0.8449519230769231,0.5018028846153846
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.45,ind_test,brightness,0.45,0.1544471153846154,0.8449519230769231,0.4996995192307693
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.47500000000000003,ind_test,brightness,0.47500000000000003,0.15504807692307693,0.8449519230769231,0.5
CCT,Entropy,val_optimal,OoD Test,ind_val,brightness_0.5,ind_test,brightness,0.5,0.1544471153846154,0.8449519230769231,0.4996995192307693
CCT,Entropy,val_optimal,OoD Test,ind_val,OoD Val,ind_test,OoD Val,Organic,0.8010645375914837,0.8449519230769231,0.8230082303342034
CCT,Entropy,val_optimal,OoD Test,ind_val,OoD Test,ind_test,OoD Test,Organic,0.8026447105788423,0.8449519230769231,0.8237983168278827
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.025,ind_test,hue,0.025,0.16045673076923078,0.8449519230769231,0.502704326923077
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.05,ind_test,hue,0.05,0.17668269230769232,0.8449519230769231,0.5108173076923077
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.07500000000000001,ind_test,hue,0.07500000000000001,0.20733173076923078,0.8449519230769231,0.526141826923077
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.1,ind_test,hue,0.1,0.23497596153846154,0.8449519230769231,0.5399639423076923
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.125,ind_test,hue,0.125,0.26322115384615385,0.8449519230769231,0.5540865384615385
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.15000000000000002,ind_test,hue,0.15000000000000002,0.28064903846153844,0.8449519230769231,0.5628004807692308
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.17500000000000002,ind_test,hue,0.17500000000000002,0.29867788461538464,0.8449519230769231,0.5718149038461539
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.2,ind_test,hue,0.2,0.3088942307692308,0.8449519230769231,0.576923076923077
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.225,ind_test,hue,0.225,0.3167067307692308,0.8449519230769231,0.580829326923077
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.25,ind_test,hue,0.25,0.3203125,0.8449519230769231,0.5826322115384616
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.275,ind_test,hue,0.275,0.3191105769230769,0.8449519230769231,0.58203125
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.30000000000000004,ind_test,hue,0.30000000000000004,0.3173076923076923,0.8449519230769231,0.5811298076923077
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.325,ind_test,hue,0.325,0.31850961538461536,0.8449519230769231,0.5817307692307693
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.35000000000000003,ind_test,hue,0.35000000000000003,0.3233173076923077,0.8449519230769231,0.5841346153846154
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.375,ind_test,hue,0.375,0.33052884615384615,0.8449519230769231,0.5877403846153846
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.4,ind_test,hue,0.4,0.34134615384615385,0.8449519230769231,0.5931490384615385
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.42500000000000004,ind_test,hue,0.42500000000000004,0.3467548076923077,0.8449519230769231,0.5958533653846154
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.45,ind_test,hue,0.45,0.34975961538461536,0.8449519230769231,0.5973557692307693
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.47500000000000003,ind_test,hue,0.47500000000000003,0.3551682692307692,0.8449519230769231,0.6000600961538461
CCT,Entropy,val_optimal,OoD Test,ind_val,hue_0.5,ind_test,hue,0.5,0.3659855769230769,0.8449519230769231,0.60546875
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.025,ind_test,contrast,0.025,0.15264423076923078,0.8449519230769231,0.498798076923077
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.05,ind_test,contrast,0.05,0.15174278846153846,0.8449519230769231,0.4983473557692308
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.07500000000000001,ind_test,contrast,0.07500000000000001,0.1502403846153846,0.8449519230769231,0.49759615384615385
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.1,ind_test,contrast,0.1,0.15084134615384615,0.8449519230769231,0.49789663461538464
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.125,ind_test,contrast,0.125,0.15655048076923078,0.8449519230769231,0.500751201923077
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.15000000000000002,ind_test,contrast,0.15000000000000002,0.16135817307692307,0.8449519230769231,0.5031550480769231
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.17500000000000002,ind_test,contrast,0.17500000000000002,0.16826923076923078,0.8449519230769231,0.506610576923077
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.2,ind_test,contrast,0.2,0.18088942307692307,0.8449519230769231,0.5129206730769231
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.225,ind_test,contrast,0.225,0.1953125,0.8449519230769231,0.5201322115384616
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.25,ind_test,contrast,0.25,0.2088341346153846,0.8449519230769231,0.5268930288461539
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.275,ind_test,contrast,0.275,0.22415865384615385,0.8449519230769231,0.5345552884615385
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.30000000000000004,ind_test,contrast,0.30000000000000004,0.23858173076923078,0.8449519230769231,0.541766826923077
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.325,ind_test,contrast,0.325,0.25600961538461536,0.8449519230769231,0.5504807692307693
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.35000000000000003,ind_test,contrast,0.35000000000000003,0.25631009615384615,0.8449519230769231,0.5506310096153846
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.375,ind_test,contrast,0.375,0.24729567307692307,0.8449519230769231,0.5461237980769231
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.4,ind_test,contrast,0.4,0.23707932692307693,0.8449519230769231,0.541015625
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.42500000000000004,ind_test,contrast,0.42500000000000004,0.22776442307692307,0.8449519230769231,0.5363581730769231
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.45,ind_test,contrast,0.45,0.22265625,0.8449519230769231,0.5338040865384616
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.47500000000000003,ind_test,contrast,0.47500000000000003,0.21424278846153846,0.8449519230769231,0.5295973557692308
CCT,Entropy,val_optimal,OoD Test,ind_val,contrast_0.5,ind_test,contrast,0.5,0.20643028846153846,0.8449519230769231,0.5256911057692308
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.025,ind_test,multnoise,0.025,0.3251201923076923,0.8449519230769231,0.5850360576923077
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.05,ind_test,multnoise,0.05,0.6742788461538461,0.8449519230769231,0.7596153846153846
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.07500000000000001,ind_test,multnoise,0.07500000000000001,0.7097355769230769,0.8449519230769231,0.77734375
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.1,ind_test,multnoise,0.1,0.6189903846153846,0.8449519230769231,0.7319711538461539
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.125,ind_test,multnoise,0.125,0.6676682692307693,0.8449519230769231,0.7563100961538463
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.15000000000000002,ind_test,multnoise,0.15000000000000002,0.7145432692307693,0.8449519230769231,0.7797475961538463
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.17500000000000002,ind_test,multnoise,0.17500000000000002,0.6754807692307693,0.8449519230769231,0.7602163461538463
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.2,ind_test,multnoise,0.2,0.44290865384615385,0.8449519230769231,0.6439302884615385
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.225,ind_test,multnoise,0.225,0.32992788461538464,0.8449519230769231,0.5874399038461539
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.25,ind_test,multnoise,0.25,0.2439903846153846,0.8449519230769231,0.5444711538461539
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.275,ind_test,multnoise,0.275,0.21875,0.8449519230769231,0.5318509615384616
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.30000000000000004,ind_test,multnoise,0.30000000000000004,0.1971153846153846,0.8449519230769231,0.5210336538461539
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.325,ind_test,multnoise,0.325,0.16526442307692307,0.8449519230769231,0.5051081730769231
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.35000000000000003,ind_test,multnoise,0.35000000000000003,0.13942307692307693,0.8449519230769231,0.4921875
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.375,ind_test,multnoise,0.375,0.11177884615384616,0.8449519230769231,0.47836538461538464
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.4,ind_test,multnoise,0.4,0.0811298076923077,0.8449519230769231,0.4630408653846154
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.42500000000000004,ind_test,multnoise,0.42500000000000004,0.07091346153846154,0.8449519230769231,0.45793269230769235
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.45,ind_test,multnoise,0.45,0.0625,0.8449519230769231,0.45372596153846156
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.47500000000000003,ind_test,multnoise,0.47500000000000003,0.056490384615384616,0.8449519230769231,0.45072115384615385
CCT,Entropy,val_optimal,OoD Test,ind_val,multnoise_0.5,ind_test,multnoise,0.5,0.052884615384615384,0.8449519230769231,0.4489182692307693
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.025,ind_test,adv,0.025,0.9122596153846154,0.8449519230769231,0.8786057692307693
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.05,ind_test,adv,0.05,0.6400240384615384,0.8449519230769231,0.7424879807692308
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.07500000000000001,ind_test,adv,0.07500000000000001,0.26021634615384615,0.8449519230769231,0.5525841346153846
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.1,ind_test,adv,0.1,0.12920673076923078,0.8449519230769231,0.487079326923077
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.125,ind_test,adv,0.125,0.08954326923076923,0.8449519230769231,0.4672475961538462
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.15000000000000002,ind_test,adv,0.15000000000000002,0.13521634615384615,0.8449519230769231,0.49008413461538464
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.17500000000000002,ind_test,adv,0.17500000000000002,0.13161057692307693,0.8449519230769231,0.48828125
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.2,ind_test,adv,0.2,0.15384615384615385,0.8449519230769231,0.4993990384615385
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.225,ind_test,adv,0.225,0.15084134615384615,0.8449519230769231,0.49789663461538464
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.25,ind_test,adv,0.25,0.10877403846153846,0.8449519230769231,0.4768629807692308
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.275,ind_test,adv,0.275,0.051682692307692304,0.8449519230769231,0.4483173076923077
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.30000000000000004,ind_test,adv,0.30000000000000004,0.009014423076923076,0.8449519230769231,0.42698317307692313
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.325,ind_test,adv,0.325,0.001201923076923077,0.8449519230769231,0.42307692307692313
CCT,Entropy,val_optimal,OoD Test,ind_val,adv_0.35000000000000003,ind_test,adv,0.35000000000000003,0.0,0.8449519230769231,0.42247596153846156
