,Tree,t,Risk Estimate,True Risk,E[f(x)=y],E[f(x)=y]_zero_ood,Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set,Model,heldout_shift_type
0,Base Tree,350.5,1514.5014414991826,1500.4661654135339,0.8558194358198061,0.4892531666284162,0.8581203007518796,0.3239598997493734,0.3831328320802005,0.47979727203215045,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.08049672656635004,0.03272003948958975,kNN,0.4,fog_0.5,fog,vit,fog
1,Detector Tree,350.5,1276.6481229335182,1487.1959899749372,0.8567828557937065,0.49518489975654784,0.8581203007518796,0.3239598997493734,0.3831328320802005,0.47979727203215045,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.08049672656635004,0.03371645677015899,kNN,0.4,fog_0.5,fog,vit,fog
0,Base Tree,350.5,1676.3564243262954,1716.9473684210527,0.8292858320776565,0.34786709289173195,0.8226315789473685,0.3754135338345864,0.4745864661654135,0.630127257142593,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.130127257142593,0.03906032958622669,kNN,0.5,fog_0.5,fog,vit,fog
1,Detector Tree,350.5,1322.94862082244,1543.701253132832,0.8269784083966318,0.3520846532466554,0.8226315789473685,0.3754135338345864,0.4745864661654135,0.630127257142593,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.130127257142593,0.03944616668569445,kNN,0.5,fog_0.5,fog,vit,fog
0,Base Tree,350.5,1751.9244622660017,2112.4536340852133,0.816897629136721,0.28185572890615496,0.7577944862155389,0.4093984962406015,0.6168671679197995,0.7003144198723056,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.11883617296735739,0.0642889730877632,kNN,0.6000000000000001,fog_0.5,fog,vit,fog
1,Detector Tree,350.5,1344.565735847157,1774.2781954887218,0.8130630900521858,0.28527296374191047,0.7577944862155389,0.4093984962406015,0.6168671679197995,0.7003144198723056,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.11883617296735739,0.06174754872060529,kNN,0.6000000000000001,fog_0.5,fog,vit,fog
0,Base Tree,350.5,1744.3838941200436,2176.0526315789475,0.8181337878491731,0.28844268288976943,0.7473684210526316,0.4485213032581454,0.701328320802005,0.6933107831766285,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.07906424964141923,0.07653663332668646,kNN,0.7000000000000001,fog_0.5,fog,vit,fog
1,Detector Tree,350.5,1342.408668740387,1808.5543859649122,0.8144516322071734,0.29193977832903895,0.7473684210526316,0.4485213032581454,0.701328320802005,0.6933107831766285,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.07906424964141923,0.07458638629767607,kNN,0.7000000000000001,fog_0.5,fog,vit,fog
0,Base Tree,350.5,1751.9793460803373,2388.558897243108,0.8168886317901086,0.28180778594582656,0.712531328320802,0.476140350877193,0.7865162907268171,0.7003653956460989,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.1091124425725472,0.10435730346930662,kNN,0.8,fog_0.5,fog,vit,fog
1,Detector Tree,350.5,1344.5814359997592,1925.417543859649,0.8130529835869491,0.2852244395184132,0.712531328320802,0.476140350877193,0.7865162907268171,0.7003653956460989,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.1091124425725472,0.10052576741393954,kNN,0.8,fog_0.5,fog,vit,fog
0,Base Tree,350.5,1675.8728792525353,2629.501253132832,0.8293651017618795,0.34828948668066273,0.6730325814536341,0.5077443609022556,0.9034085213032581,0.6296781432353848,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.2703218567646152,0.1563325203082454,kNN,0.9,fog_0.5,fog,vit,fog
1,Detector Tree,350.5,1322.8102971373994,2120.525814536341,0.8270674497932157,0.35251216816182873,0.6730325814536341,0.5077443609022556,0.9034085213032581,0.6296781432353848,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.2703218567646152,0.15403486833958163,kNN,0.9,fog_0.5,fog,vit,fog
0,Base Tree,350.5,1638.735549301044,2793.2380952380954,0.8354531886391732,0.38073026285691236,0.6461904761904762,0.546265664160401,1.0,0.5951852029431934,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.4048147970568065,0.18926271244869688,kNN,1.0,fog_0.5,fog,vit,fog
1,Detector Tree,350.5,1312.1867325304581,2240.1408521303256,0.8339060257682868,0.38534625814751794,0.6461904761904762,0.546265664160401,1.0,0.5951852029431934,0.9405048076923077,0.7640024038461539,0.6670673076923077,0.4895699786324786,0.8143028846153846,0.4048147970568065,0.18771554957781056,kNN,1.0,fog_0.5,fog,vit,fog
0,Base Tree,350.5,1128.2773339874577,819.6817042606516,0.9191348632807447,0.8266336364151671,0.9697243107769424,0.18709273182957395,0.0,0.12107452332598215,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.12107452332598215,0.050589447496197704,kNN,0.0,OoD Val,fog,vit,fog
1,Detector Tree,350.5,1166.164230734793,1021.3333333333334,0.9279032865320739,0.8366557894852069,0.9697243107769424,0.18709273182957395,0.0,0.12107452332598215,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.12107452332598215,0.041821024244868464,kNN,0.0,OoD Val,fog,vit,fog
0,Base Tree,350.5,1293.2780210828696,1163.0551378446116,0.8920855703142837,0.6824996783201333,0.9134335839598997,0.2615538847117794,0.09659147869674185,0.2743262206231938,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.17432622062319378,0.025342672308120893,kNN,0.1,OoD Val,fog,vit,fog
1,Detector Tree,350.5,1213.364593869069,1095.817543859649,0.8975195799997311,0.6907743431112259,0.9134335839598997,0.2615538847117794,0.09659147869674185,0.2743262206231938,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.17432622062319378,0.02209640800479158,kNN,0.1,OoD Val,fog,vit,fog
0,Base Tree,350.5,1668.7160251764476,1558.1027568922307,0.8305383565284512,0.35454125280148263,0.848671679197995,0.3663157894736842,0.21348370927318297,0.6230308979797655,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.42303089797976545,0.025694919871286553,kNN,0.2,OoD Val,fog,vit,fog
1,Detector Tree,350.5,1320.7629958974048,1144.73984962406,0.8283853337230984,0.3588397310495122,0.848671679197995,0.3663157894736842,0.21348370927318297,0.6230308979797655,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.42303089797976545,0.027054666363441178,kNN,0.2,OoD Val,fog,vit,fog
0,Base Tree,350.5,1797.0656732379962,2048.5488721804513,0.809497430616722,0.24242327850166515,0.7682706766917293,0.4031077694235589,0.298671679197995,0.7422413192161208,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.44224131921612087,0.047692475436273626,kNN,0.30000000000000004,OoD Val,fog,vit,fog
1,Detector Tree,350.5,1357.4789035903134,1240.5358395989974,0.8047506561415648,0.2453624320732776,0.7682706766917293,0.4031077694235589,0.298671679197995,0.7422413192161208,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.44224131921612087,0.0451783238035335,kNN,0.30000000000000004,OoD Val,fog,vit,fog
0,Base Tree,350.5,1796.2579387334952,2354.160401002506,0.8096298461092631,0.2431288632678449,0.7181704260651629,0.47488721804511275,0.3831328320802005,0.741491100014253,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.3414911000142531,0.09145942004410024,kNN,0.4,OoD Val,fog,vit,fog
1,Detector Tree,350.5,1357.2478417529376,1287.2872180451127,0.8048993947230388,0.24607657138916234,0.7181704260651629,0.47488721804511275,0.3831328320802005,0.741491100014253,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.3414911000142531,0.08672896865787595,kNN,0.4,OoD Val,fog,vit,fog
0,Base Tree,350.5,1613.7582891754628,2772.5989974937343,0.8395478214466454,0.4025487863288028,0.6495739348370928,0.5685213032581454,0.4745864661654135,0.5719864661654135,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.07198646616541353,0.1899738866095527,kNN,0.5,OoD Val,fog,vit,fog
1,Detector Tree,350.5,1305.041697144363,1386.996992481203,0.8385054111102327,0.4074293106348811,0.6495739348370928,0.5685213032581454,0.4745864661654135,0.5719864661654135,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.07198646616541353,0.18893147627313994,kNN,0.5,OoD Val,fog,vit,fog
0,Base Tree,350.5,1726.5908570208576,3309.8270676691727,0.8210506791769087,0.30398553249108345,0.5615037593984962,0.682406015037594,0.6168671679197995,0.6767847117794487,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.07678471177944854,0.2595469197784124,kNN,0.6000000000000001,OoD Val,fog,vit,fog
1,Detector Tree,350.5,1337.3187638004301,1515.9989974937344,0.8177280938211069,0.30767107032004876,0.5615037593984962,0.682406015037594,0.6168671679197995,0.6767847117794487,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.07678471177944854,0.25622433442261067,kNN,0.6000000000000001,OoD Val,fog,vit,fog
0,Base Tree,350.5,1796.0527277824972,3528.6015037593984,0.8096634872487709,0.2433081223190187,0.5256390977443609,0.7437844611528822,0.701328320802005,0.7413005012531328,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.045894486215538814,0.28402438950441,kNN,0.7000000000000001,OoD Val,fog,vit,fog
1,Detector Tree,350.5,1357.1891387767455,1555.1062656641604,0.8049371828645435,0.24625800378723484,0.5256390977443609,0.7437844611528822,0.701328320802005,0.7413005012531328,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.045894486215538814,0.2792980851201826,kNN,0.7000000000000001,OoD Val,fog,vit,fog
0,Base Tree,350.5,1881.907964868602,3993.5162907268173,0.795588858218262,0.16831052465900326,0.4494235588972431,0.8203508771929824,0.7865162907268171,0.8210423558897243,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.021592731829573893,0.34616529932101886,kNN,0.8,OoD Val,fog,vit,fog
1,Detector Tree,350.5,1381.7490266098198,1738.412030075188,0.7891275497423463,0.17035113100155005,0.4494235588972431,0.8203508771929824,0.7865162907268171,0.8210423558897243,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.021592731829573893,0.3397039908451032,kNN,0.8,OoD Val,fog,vit,fog
0,Base Tree,350.5,1980.9217171549672,4575.3859649122805,0.7793570955483662,0.0818184968129458,0.3540350877192982,0.9162406015037594,0.9034085213032581,0.9130057644110277,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.013189223057644106,0.42532200782906787,kNN,0.9,OoD Val,fog,vit,fog
1,Detector Tree,350.5,1410.0730605606677,1793.7859649122806,0.7708948693511709,0.08281046890662443,0.3540350877192982,0.9162406015037594,0.9034085213032581,0.9130057644110277,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.013189223057644106,0.4168597816318726,kNN,0.9,OoD Val,fog,vit,fog
0,Base Tree,350.5,2073.528640091816,4733.924812030075,0.7641756327718335,0.0009230618613842306,0.32804511278195486,0.9977944862155389,1.0,0.9990185463659148,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.0009814536340852131,0.4361305199898786,kNN,1.0,OoD Val,fog,vit,fog
1,Detector Tree,350.5,1436.5643465565838,1865.7629072681705,0.753841961154798,0.0009342531157203443,0.32804511278195486,0.9977944862155389,1.0,0.9990185463659148,0.9405048076923077,0.7640024038461539,0.3129574184963407,0.4895699786324786,0.8143028846153846,0.0009814536340852131,0.425796848372843,kNN,1.0,OoD Val,fog,vit,fog
0,Base Tree,350.5,1128.2773339874577,819.6817042606516,0.9191348632807447,0.8266336364151671,0.9697243107769424,0.18709273182957395,0.0,0.12107452332598215,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.12107452332598215,0.050589447496197704,kNN,0.0,OoD Test,fog,vit,fog
1,Detector Tree,350.5,1166.164230734793,1021.3333333333334,0.9279032865320739,0.8366557894852069,0.9697243107769424,0.18709273182957395,0.0,0.12107452332598215,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.12107452332598215,0.041821024244868464,kNN,0.0,OoD Test,fog,vit,fog
0,Base Tree,350.5,1295.842266264836,1220.844611528822,0.8916652022516662,0.6802597191168772,0.9039598997493734,0.26363408521303255,0.09659147869674185,0.27670787692620846,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.1767078769262085,0.021102184123919676,kNN,0.1,OoD Test,fog,vit,fog
1,Detector Tree,350.5,1214.0981259887512,1085.666165413534,0.8970473924321678,0.6885072265156055,0.9039598997493734,0.26363408521303255,0.09659147869674185,0.27670787692620846,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.1767078769262085,0.02025787534662715,kNN,0.1,OoD Test,fog,vit,fog
0,Base Tree,350.5,1668.7160251764476,1521.4110275689222,0.8305383565284512,0.35454125280148263,0.8546867167919799,0.3663157894736842,0.21348370927318297,0.6230308979797655,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.42303089797976545,0.03166593966702508,kNN,0.2,OoD Test,fog,vit,fog
1,Detector Tree,350.5,1320.7629958974048,1144.73984962406,0.8283853337230984,0.3588397310495122,0.8546867167919799,0.3663157894736842,0.21348370927318297,0.6230308979797655,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.42303089797976545,0.03299770194608422,kNN,0.2,OoD Test,fog,vit,fog
0,Base Tree,350.5,1797.0656732379962,1920.280701754386,0.809497430616722,0.24242327850166515,0.789298245614035,0.4031077694235589,0.298671679197995,0.7422413192161208,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.44224131921612087,0.034145758056219125,kNN,0.30000000000000004,OoD Test,fog,vit,fog
1,Detector Tree,350.5,1357.4789035903134,1240.5358395989974,0.8047506561415648,0.2453624320732776,0.789298245614035,0.4031077694235589,0.298671679197995,0.7422413192161208,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.44224131921612087,0.03278167465497431,kNN,0.30000000000000004,OoD Test,fog,vit,fog
0,Base Tree,350.5,1796.2579387334952,2475.2431077694237,0.8096298461092631,0.2431288632678449,0.6983208020050126,0.47488721804511275,0.3831328320802005,0.741491100014253,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.3414911000142531,0.11130904410425058,kNN,0.4,OoD Test,fog,vit,fog
1,Detector Tree,350.5,1357.2478417529376,1287.2872180451127,0.8048993947230388,0.24607657138916234,0.6983208020050126,0.47488721804511275,0.3831328320802005,0.741491100014253,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.3414911000142531,0.10657859271802632,kNN,0.4,OoD Test,fog,vit,fog
0,Base Tree,350.5,1615.7278569395244,2577.3684210526317,0.8392249414853239,0.4008282989625506,0.6815789473684211,0.5691979949874687,0.4745864661654135,0.5738157894736842,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.07381578947368421,0.15764599411690283,kNN,0.5,OoD Test,fog,vit,fog
1,Detector Tree,350.5,1305.6051148810875,1383.6947368421052,0.8381427291724041,0.4056879639822654,0.6815789473684211,0.5691979949874687,0.4745864661654135,0.5738157894736842,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.07381578947368421,0.15656378180398306,kNN,0.5,OoD Test,fog,vit,fog
0,Base Tree,350.5,1726.5908570208576,3344.2255639097743,0.8210506791769087,0.30398553249108345,0.5558646616541353,0.682406015037594,0.6168671679197995,0.6767847117794487,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.07678471177944854,0.26518601752277327,kNN,0.6000000000000001,OoD Test,fog,vit,fog
1,Detector Tree,350.5,1337.3187638004301,1515.9989974937344,0.8177280938211069,0.30767107032004876,0.5558646616541353,0.682406015037594,0.6168671679197995,0.6767847117794487,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.07678471177944854,0.2618634321669716,kNN,0.6000000000000001,OoD Test,fog,vit,fog
0,Base Tree,350.5,1793.5755895342322,3819.5363408521303,0.8100695754861914,0.24547199052318297,0.47794486215538845,0.7412781954887218,0.701328320802005,0.7389997493734336,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.04360576441102754,0.3321247133308029,kNN,0.7000000000000001,OoD Test,fog,vit,fog
1,Detector Tree,350.5,1356.4805246072524,1567.3368421052633,0.8053933303079285,0.24844810685217683,0.47794486215538845,0.7412781954887218,0.701328320802005,0.7389997493734336,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.04360576441102754,0.3274484681525399,kNN,0.7000000000000001,OoD Test,fog,vit,fog
0,Base Tree,350.5,1880.5463483543597,3960.340852130326,0.7958120740402689,0.16949994502482166,0.4548621553884712,0.8207017543859648,0.7865162907268171,0.819777694235589,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.02033458646616537,0.3409499186517977,kNN,0.8,OoD Test,fog,vit,fog
1,Detector Tree,350.5,1381.3595203898565,1736.6997493734334,0.7893782817684161,0.17155497196731226,0.4548621553884712,0.8207017543859648,0.7865162907268171,0.819777694235589,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.02033458646616537,0.33451612637994493,kNN,0.8,OoD Test,fog,vit,fog
0,Base Tree,350.5,1980.6664477886425,4716.190476190476,0.7793989429854684,0.08204148366710043,0.330952380952381,0.9162406015037594,0.9034085213032581,0.9127686716791981,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.013233333333333331,0.44844656203308747,kNN,0.9,OoD Test,fog,vit,fog
1,Detector Tree,350.5,1410.0000377933104,1778.4977443609023,0.7709418753949009,0.08303615926604002,0.330952380952381,0.9162406015037594,0.9034085213032581,0.9127686716791981,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.013233333333333331,0.43998949444251995,kNN,0.9,OoD Test,fog,vit,fog
0,Base Tree,350.5,2074.353003637399,5109.556390977444,0.7640404912069839,0.00020295103744939289,0.26646616541353385,1.0,1.0,0.9997842105263158,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.0002157894736842104,0.49757432579345,kNN,1.0,OoD Test,fog,vit,fog
1,Detector Tree,350.5,1436.8001653243182,1855.0,0.7536901604533228,0.00020541162733279277,0.26646616541353385,1.0,1.0,0.9997842105263158,0.9405048076923077,0.7640024038461539,0.29981703260146375,0.4895699786324786,0.8143028846153846,0.0002157894736842104,0.487223995039789,kNN,1.0,OoD Test,fog,vit,fog
0,Base Tree,350.5,1141.7032249449783,819.6817042606516,0.9169338975500035,0.8318992696130924,0.9697243107769424,0.18709273182957395,0.0,0.11547579256473768,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.11547579256473768,0.05279041322693876,kNN,0.0,hue_0.025,hue,vit,hue
1,Detector Tree,350.5,1171.1768355755503,1021.3333333333334,0.9265344972714198,0.8419852635185344,0.9697243107769424,0.18709273182957395,0.0,0.11547579256473768,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.11547579256473768,0.04318981350552256,kNN,0.0,hue_0.025,hue,vit,hue
0,Base Tree,350.5,1165.1381975756299,834.9699248120301,0.9130920987580935,0.8141977628630992,0.967218045112782,0.19365914786967417,0.09659147869674185,0.13429707514108816,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.034297075141088144,0.05412594635468845,kNN,0.1,hue_0.025,hue,vit,hue
1,Detector Tree,350.5,1178.0717003668049,1044.6325814536342,0.9223989705013004,0.8240691426972,0.967218045112782,0.19365914786967417,0.09659147869674185,0.13429707514108816,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.034297075141088144,0.04481907461148158,kNN,0.1,hue_0.025,hue,vit,hue
0,Base Tree,350.5,1167.8980093415396,854.3859649122807,0.9126396705997476,0.8121131508017622,0.9640350877192981,0.1960651629072682,0.21348370927318297,0.13651355723058647,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.06348644276941352,0.05139541711955061,kNN,0.2,hue_0.025,hue,vit,hue
1,Detector Tree,350.5,1178.8836718282255,1066.9839598997494,0.9219119515651877,0.8219592566810539,0.9640350877192981,0.1960651629072682,0.21348370927318297,0.13651355723058647,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.06348644276941352,0.04212313615411057,kNN,0.2,hue_0.025,hue,vit,hue
0,Base Tree,350.5,1130.979781631557,847.6591478696741,0.918691839076794,0.8399991768409513,0.9651378446115287,0.18794486215538847,0.298671679197995,0.10686349503939743,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.1931365049606026,0.04644600553473486,kNN,0.30000000000000004,hue_0.025,hue,vit,hue
1,Detector Tree,350.5,1168.0218631798914,1050.3503759398495,0.9284268437055057,0.8501833744808105,0.9651378446115287,0.18794486215538847,0.298671679197995,0.10686349503939743,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.1931365049606026,0.03671100090602323,kNN,0.30000000000000004,hue_0.025,hue,vit,hue
0,Base Tree,350.5,1136.6333288353733,799.5012531328321,0.9177650280597749,0.8357287940431125,0.9730325814536341,0.1888471177944862,0.3831328320802005,0.11140401706853723,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.28859598293146277,0.055267553393859185,kNN,0.4,hue_0.025,hue,vit,hue
1,Detector Tree,350.5,1169.6852081376878,1014.6065162907269,0.9274291725677575,0.8458612173198413,0.9730325814536341,0.1888471177944862,0.3831328320802005,0.11140401706853723,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.28859598293146277,0.04560340888587651,kNN,0.4,hue_0.025,hue,vit,hue
0,Base Tree,350.5,1145.890635675053,774.734335839599,0.9162474367745815,0.8287363267553539,0.977092731829574,0.19045112781954887,0.4745864661654135,0.11883881934766205,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.38116118065233795,0.060845295054992456,kNN,0.5,hue_0.025,hue,vit,hue
1,Detector Tree,350.5,1172.408824674251,991.7964912280702,0.9257955525564145,0.8387839729622806,0.977092731829574,0.19045112781954887,0.4745864661654135,0.11883881934766205,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.38116118065233795,0.05129717927315927,kNN,0.5,hue_0.025,hue,vit,hue
0,Base Tree,350.5,1174.6920871153554,823.8095238095239,0.9115258873581384,0.8069812730962221,0.9690476190476189,0.18639097744360902,0.6168671679197995,0.14197007128938424,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.4580299287106159,0.05752173168948059,kNN,0.6000000000000001,hue_0.025,hue,vit,hue
1,Detector Tree,350.5,1180.8825752777846,981.9508771929825,0.9207130130831712,0.816765159799284,0.9690476190476189,0.18639097744360902,0.6168671679197995,0.14197007128938424,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.4580299287106159,0.04833460596444778,kNN,0.6000000000000001,hue_0.025,hue,vit,hue
0,Base Tree,350.5,1186.4518988068946,775.6516290726817,0.9095980493759188,0.7980985494285974,0.9769423558897243,0.1872932330827068,0.701328320802005,0.1514147052720856,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.5485852947279145,0.0673443065138054,kNN,0.7000000000000001,hue_0.025,hue,vit,hue
1,Detector Tree,350.5,1184.3424603334097,946.2070175438596,0.9186377806163616,0.8077747414863483,0.9769423558897243,0.1872932330827068,0.701328320802005,0.1514147052720856,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.5485852947279145,0.05830457527336268,kNN,0.7000000000000001,hue_0.025,hue,vit,hue
0,Base Tree,350.5,1158.1712026333753,768.9248120300751,0.9142342290764958,0.8194602528152394,0.9780451127819549,0.17917293233082707,0.7865162907268171,0.12870168646354088,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.6712983135364591,0.06381088370545902,kNN,0.8,hue_0.025,hue,vit,hue
1,Detector Tree,350.5,1176.0219225033834,929.5734335839599,0.9236284233598582,0.8293954353758525,0.9780451127819549,0.17917293233082707,0.7865162907268171,0.12870168646354088,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.6712983135364591,0.054416689422096653,kNN,0.8,hue_0.025,hue,vit,hue
0,Base Tree,350.5,1159.3491252435567,788.3408521303259,0.914041127009253,0.8185705139892667,0.9748621553884711,0.18157894736842106,0.9034085213032581,0.12964770908745055,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.7703522909125494,0.06082102837921818,kNN,0.9,hue_0.025,hue,vit,hue
1,Detector Tree,350.5,1176.368482205405,951.9248120300751,0.9234205575106289,0.8284949093059141,0.9748621553884711,0.18157894736842106,0.9034085213032581,0.12964770908745055,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.7703522909125494,0.05144159787784217,kNN,0.9,hue_0.025,hue,vit,hue
0,Base Tree,350.5,1108.6676517158207,803.6290726817043,0.9223495652924885,0.8568525491292358,0.9723558897243108,0.1881453634085213,1.0,0.08894399888111933,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.9110560011188806,0.05000632443182234,kNN,1.0,hue_0.025,hue,vit,hue
1,Detector Tree,350.5,1161.457352890142,975.224060150376,0.9323642244748017,0.8672410780101416,0.9723558897243108,0.1881453634085213,1.0,0.08894399888111933,0.9405048076923077,0.7363848824786323,0.96875,0.5214242788461538,0.8143028846153846,0.9110560011188806,0.03999166524950901,kNN,1.0,hue_0.025,hue,vit,hue
0,Base Tree,350.5,1141.7032249449783,819.6817042606516,0.9169338975500035,0.8318992696130924,0.9697243107769424,0.18709273182957395,0.0,0.11547579256473768,0.9405048076923077,0.7363848824786323,0.9639423076923077,0.5214242788461538,0.8143028846153846,0.11547579256473768,0.05279041322693876,kNN,0.0,hue_0.05,hue,vit,hue
1,Detector Tree,350.5,1171.1768355755503,1021.3333333333334,0.9265344972714198,0.8419852635185344,0.9697243107769424,0.18709273182957395,0.0,0.11547579256473768,0.9405048076923077,0.7363848824786323,0.9639423076923077,0.5214242788461538,0.8143028846153846,0.11547579256473768,0.04318981350552256,kNN,0.0,hue_0.05,hue,vit,hue
