Dataset,feature_name,Threshold Method,OoD Val Fold,InD Val Fold,OoD Test Fold,InD Test Fold,Shift,Shift Intensity,tpr,tnr,ba
CCT,Typicality,val_optimal,OoD Test,ind_test,jpeg_0.42500000000000004,ind_val,jpeg,0.42500000000000004,0.5306490384615384,0.4495192307692307,0.4900841346153846
CCT,Typicality,val_optimal,OoD Test,ind_test,jpeg_0.45,ind_val,jpeg,0.45,0.5300480769230769,0.4495192307692307,0.4897836538461538
CCT,Typicality,val_optimal,OoD Test,ind_test,jpeg_0.47500000000000003,ind_val,jpeg,0.47500000000000003,0.5294471153846154,0.4495192307692307,0.4894831730769231
CCT,Typicality,val_optimal,OoD Test,ind_test,jpeg_0.5,ind_val,jpeg,0.5,0.5282451923076923,0.4495192307692307,0.4888822115384615
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.025,ind_val,fog,0.025,0.3623798076923077,0.4495192307692307,0.4059495192307692
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.05,ind_val,fog,0.05,0.3527644230769231,0.4495192307692307,0.40114182692307687
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.07500000000000001,ind_val,fog,0.07500000000000001,0.3551682692307692,0.4495192307692307,0.40234375
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.1,ind_val,fog,0.1,0.35877403846153844,0.4495192307692307,0.4041466346153846
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.125,ind_val,fog,0.125,0.34975961538461536,0.4495192307692307,0.399639423076923
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.15000000000000002,ind_val,fog,0.15000000000000002,0.35757211538461536,0.4495192307692307,0.403545673076923
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.17500000000000002,ind_val,fog,0.17500000000000002,0.3557692307692308,0.4495192307692307,0.4026442307692307
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.2,ind_val,fog,0.2,0.3563701923076923,0.4495192307692307,0.4029447115384615
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.225,ind_val,fog,0.225,0.3605769230769231,0.4495192307692307,0.40504807692307687
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.25,ind_val,fog,0.25,0.35396634615384615,0.4495192307692307,0.40174278846153844
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.275,ind_val,fog,0.275,0.3527644230769231,0.4495192307692307,0.40114182692307687
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.30000000000000004,ind_val,fog,0.30000000000000004,0.3527644230769231,0.4495192307692307,0.40114182692307687
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.325,ind_val,fog,0.325,0.36899038461538464,0.4495192307692307,0.4092548076923077
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.35000000000000003,ind_val,fog,0.35000000000000003,0.3623798076923077,0.4495192307692307,0.4059495192307692
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.375,ind_val,fog,0.375,0.3527644230769231,0.4495192307692307,0.40114182692307687
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.4,ind_val,fog,0.4,0.3473557692307692,0.4495192307692307,0.3984375
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.42500000000000004,ind_val,fog,0.42500000000000004,0.37259615384615385,0.4495192307692307,0.4110576923076923
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.45,ind_val,fog,0.45,0.35396634615384615,0.4495192307692307,0.40174278846153844
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.47500000000000003,ind_val,fog,0.47500000000000003,0.35877403846153844,0.4495192307692307,0.4041466346153846
CCT,Typicality,val_optimal,OoD Test,ind_test,fog_0.5,ind_val,fog,0.5,0.36538461538461536,0.4495192307692307,0.407451923076923
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.025,ind_val,saltpepper,0.025,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.05,ind_val,saltpepper,0.05,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.07500000000000001,ind_val,saltpepper,0.07500000000000001,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.1,ind_val,saltpepper,0.1,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.125,ind_val,saltpepper,0.125,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.15000000000000002,ind_val,saltpepper,0.15000000000000002,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.17500000000000002,ind_val,saltpepper,0.17500000000000002,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.2,ind_val,saltpepper,0.2,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.225,ind_val,saltpepper,0.225,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.25,ind_val,saltpepper,0.25,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.275,ind_val,saltpepper,0.275,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.30000000000000004,ind_val,saltpepper,0.30000000000000004,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.325,ind_val,saltpepper,0.325,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.35000000000000003,ind_val,saltpepper,0.35000000000000003,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.375,ind_val,saltpepper,0.375,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.4,ind_val,saltpepper,0.4,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.42500000000000004,ind_val,saltpepper,0.42500000000000004,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.45,ind_val,saltpepper,0.45,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.47500000000000003,ind_val,saltpepper,0.47500000000000003,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Test,ind_test,saltpepper_0.5,ind_val,saltpepper,0.5,0.0,0.4495192307692307,0.22475961538461536
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.025,ind_test,noise,0.025,0.5186298076923077,0.46995192307692313,0.4942908653846154
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.05,ind_test,noise,0.05,0.41225961538461536,0.46995192307692313,0.4411057692307693
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.07500000000000001,ind_test,noise,0.07500000000000001,0.08834134615384616,0.46995192307692313,0.27914663461538464
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.1,ind_test,noise,0.1,0.004807692307692308,0.46995192307692313,0.2373798076923077
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.125,ind_test,noise,0.125,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.15000000000000002,ind_test,noise,0.15000000000000002,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.17500000000000002,ind_test,noise,0.17500000000000002,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.2,ind_test,noise,0.2,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.225,ind_test,noise,0.225,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.25,ind_test,noise,0.25,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.275,ind_test,noise,0.275,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.30000000000000004,ind_test,noise,0.30000000000000004,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.325,ind_test,noise,0.325,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.35000000000000003,ind_test,noise,0.35000000000000003,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.375,ind_test,noise,0.375,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.4,ind_test,noise,0.4,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.42500000000000004,ind_test,noise,0.42500000000000004,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.45,ind_test,noise,0.45,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.47500000000000003,ind_test,noise,0.47500000000000003,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,noise_0.5,ind_test,noise,0.5,0.0,0.46995192307692313,0.23497596153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.025,ind_test,contrast,0.025,0.5315504807692307,0.46995192307692313,0.5007512019230769
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.05,ind_test,contrast,0.05,0.5309495192307693,0.46995192307692313,0.5004507211538463
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.07500000000000001,ind_test,contrast,0.07500000000000001,0.5321514423076923,0.46995192307692313,0.5010516826923077
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.1,ind_test,contrast,0.1,0.5309495192307693,0.46995192307692313,0.5004507211538463
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.125,ind_test,contrast,0.125,0.5285456730769231,0.46995192307692313,0.49924879807692313
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.15000000000000002,ind_test,contrast,0.15000000000000002,0.5300480769230769,0.46995192307692313,0.5
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.17500000000000002,ind_test,contrast,0.17500000000000002,0.5291466346153846,0.46995192307692313,0.49954927884615385
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.2,ind_test,contrast,0.2,0.5282451923076923,0.46995192307692313,0.4990985576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.225,ind_test,contrast,0.225,0.5279447115384616,0.46995192307692313,0.49894831730769235
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.25,ind_test,contrast,0.25,0.5276442307692307,0.46995192307692313,0.4987980769230769
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.275,ind_test,contrast,0.275,0.5261418269230769,0.46995192307692313,0.498046875
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.30000000000000004,ind_test,contrast,0.30000000000000004,0.5258413461538461,0.46995192307692313,0.49789663461538464
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.325,ind_test,contrast,0.325,0.5261418269230769,0.46995192307692313,0.498046875
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.35000000000000003,ind_test,contrast,0.35000000000000003,0.5288461538461539,0.46995192307692313,0.4993990384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.375,ind_test,contrast,0.375,0.5231370192307693,0.46995192307692313,0.4965444711538462
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.4,ind_test,contrast,0.4,0.5186298076923077,0.46995192307692313,0.4942908653846154
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.42500000000000004,ind_test,contrast,0.42500000000000004,0.5177283653846154,0.46995192307692313,0.4938401442307693
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.45,ind_test,contrast,0.45,0.5153245192307693,0.46995192307692313,0.4926382211538462
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.47500000000000003,ind_test,contrast,0.47500000000000003,0.5144230769230769,0.46995192307692313,0.4921875
CCT,Typicality,val_optimal,OoD Val,ind_test,contrast_0.5,ind_test,contrast,0.5,0.5147235576923077,0.46995192307692313,0.4923377403846154
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.025,ind_test,smear,0.025,0.5300480769230769,0.46995192307692313,0.5
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.05,ind_test,smear,0.05,0.5294471153846154,0.46995192307692313,0.4996995192307693
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.07500000000000001,ind_test,smear,0.07500000000000001,0.5300480769230769,0.46995192307692313,0.5
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.1,ind_test,smear,0.1,0.5282451923076923,0.46995192307692313,0.4990985576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.125,ind_test,smear,0.125,0.5288461538461539,0.46995192307692313,0.4993990384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.15000000000000002,ind_test,smear,0.15000000000000002,0.5276442307692307,0.46995192307692313,0.4987980769230769
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.17500000000000002,ind_test,smear,0.17500000000000002,0.5288461538461539,0.46995192307692313,0.4993990384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.2,ind_test,smear,0.2,0.5306490384615384,0.46995192307692313,0.5003004807692308
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.225,ind_test,smear,0.225,0.5252403846153846,0.46995192307692313,0.49759615384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.25,ind_test,smear,0.25,0.5288461538461539,0.46995192307692313,0.4993990384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.275,ind_test,smear,0.275,0.5282451923076923,0.46995192307692313,0.4990985576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.30000000000000004,ind_test,smear,0.30000000000000004,0.5282451923076923,0.46995192307692313,0.4990985576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.325,ind_test,smear,0.325,0.5300480769230769,0.46995192307692313,0.5
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.35000000000000003,ind_test,smear,0.35000000000000003,0.5276442307692307,0.46995192307692313,0.4987980769230769
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.375,ind_test,smear,0.375,0.5282451923076923,0.46995192307692313,0.4990985576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.4,ind_test,smear,0.4,0.5264423076923077,0.46995192307692313,0.4981971153846154
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.42500000000000004,ind_test,smear,0.42500000000000004,0.5258413461538461,0.46995192307692313,0.49789663461538464
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.45,ind_test,smear,0.45,0.5276442307692307,0.46995192307692313,0.4987980769230769
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.47500000000000003,ind_test,smear,0.47500000000000003,0.5240384615384616,0.46995192307692313,0.49699519230769235
CCT,Typicality,val_optimal,OoD Val,ind_test,smear_0.5,ind_test,smear,0.5,0.5306490384615384,0.46995192307692313,0.5003004807692308
CCT,Typicality,val_optimal,OoD Val,ind_test,OoD Val,ind_test,OoD Val,Organic,0.6615934797072521,0.46995192307692313,0.5657727013920877
CCT,Typicality,val_optimal,OoD Val,ind_test,OoD Test,ind_test,OoD Test,Organic,0.6695775116433799,0.46995192307692313,0.5697647173601514
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.025,ind_test,brightness,0.025,0.5294471153846154,0.46995192307692313,0.4996995192307693
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.05,ind_test,brightness,0.05,0.5252403846153846,0.46995192307692313,0.49759615384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.07500000000000001,ind_test,brightness,0.07500000000000001,0.5204326923076923,0.46995192307692313,0.4951923076923077
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.1,ind_test,brightness,0.1,0.5240384615384616,0.46995192307692313,0.49699519230769235
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.125,ind_test,brightness,0.125,0.5126201923076923,0.46995192307692313,0.4912860576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.15000000000000002,ind_test,brightness,0.15000000000000002,0.515625,0.46995192307692313,0.49278846153846156
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.17500000000000002,ind_test,brightness,0.17500000000000002,0.5258413461538461,0.46995192307692313,0.49789663461538464
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.2,ind_test,brightness,0.2,0.5354567307692307,0.46995192307692313,0.5027043269230769
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.225,ind_test,brightness,0.225,0.5210336538461539,0.46995192307692313,0.4954927884615385
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.25,ind_test,brightness,0.25,0.5444711538461539,0.46995192307692313,0.5072115384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.275,ind_test,brightness,0.275,0.5306490384615384,0.46995192307692313,0.5003004807692308
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.30000000000000004,ind_test,brightness,0.30000000000000004,0.5408653846153846,0.46995192307692313,0.5054086538461539
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.325,ind_test,brightness,0.325,0.5414663461538461,0.46995192307692313,0.5057091346153846
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.35000000000000003,ind_test,brightness,0.35000000000000003,0.5306490384615384,0.46995192307692313,0.5003004807692308
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.375,ind_test,brightness,0.375,0.5204326923076923,0.46995192307692313,0.4951923076923077
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.4,ind_test,brightness,0.4,0.5210336538461539,0.46995192307692313,0.4954927884615385
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.42500000000000004,ind_test,brightness,0.42500000000000004,0.5120192307692307,0.46995192307692313,0.4909855769230769
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.45,ind_test,brightness,0.45,0.49459134615384615,0.46995192307692313,0.48227163461538464
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.47500000000000003,ind_test,brightness,0.47500000000000003,0.4957932692307692,0.46995192307692313,0.48287259615384615
CCT,Typicality,val_optimal,OoD Val,ind_test,brightness_0.5,ind_test,brightness,0.5,0.49038461538461536,0.46995192307692313,0.4801682692307693
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.025,ind_test,multnoise,0.025,0.5276442307692307,0.46995192307692313,0.4987980769230769
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.05,ind_test,multnoise,0.05,0.5102163461538461,0.46995192307692313,0.49008413461538464
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.07500000000000001,ind_test,multnoise,0.07500000000000001,0.43209134615384615,0.46995192307692313,0.45102163461538464
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.1,ind_test,multnoise,0.1,0.3407451923076923,0.46995192307692313,0.4053485576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.125,ind_test,multnoise,0.125,0.2860576923076923,0.46995192307692313,0.3780048076923077
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.15000000000000002,ind_test,multnoise,0.15000000000000002,0.1971153846153846,0.46995192307692313,0.33353365384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.17500000000000002,ind_test,multnoise,0.17500000000000002,0.16706730769230768,0.46995192307692313,0.3185096153846154
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.2,ind_test,multnoise,0.2,0.13701923076923078,0.46995192307692313,0.303485576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.225,ind_test,multnoise,0.225,0.11177884615384616,0.46995192307692313,0.29086538461538464
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.25,ind_test,multnoise,0.25,0.08052884615384616,0.46995192307692313,0.27524038461538464
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.275,ind_test,multnoise,0.275,0.061899038461538464,0.46995192307692313,0.2659254807692308
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.30000000000000004,ind_test,multnoise,0.30000000000000004,0.051682692307692304,0.46995192307692313,0.2608173076923077
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.325,ind_test,multnoise,0.325,0.04567307692307692,0.46995192307692313,0.2578125
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.35000000000000003,ind_test,multnoise,0.35000000000000003,0.033052884615384616,0.46995192307692313,0.25150240384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.375,ind_test,multnoise,0.375,0.027644230769230768,0.46995192307692313,0.24879807692307696
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.4,ind_test,multnoise,0.4,0.021033653846153848,0.46995192307692313,0.2454927884615385
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.42500000000000004,ind_test,multnoise,0.42500000000000004,0.013221153846153846,0.46995192307692313,0.2415865384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.45,ind_test,multnoise,0.45,0.009014423076923076,0.46995192307692313,0.2394831730769231
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.47500000000000003,ind_test,multnoise,0.47500000000000003,0.006009615384615385,0.46995192307692313,0.23798076923076925
CCT,Typicality,val_optimal,OoD Val,ind_test,multnoise_0.5,ind_test,multnoise,0.5,0.005408653846153846,0.46995192307692313,0.2376802884615385
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.025,ind_test,hue,0.025,0.5300480769230769,0.46995192307692313,0.5
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.05,ind_test,hue,0.05,0.5276442307692307,0.46995192307692313,0.4987980769230769
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.07500000000000001,ind_test,hue,0.07500000000000001,0.5294471153846154,0.46995192307692313,0.4996995192307693
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.1,ind_test,hue,0.1,0.5282451923076923,0.46995192307692313,0.4990985576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.125,ind_test,hue,0.125,0.5282451923076923,0.46995192307692313,0.4990985576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.15000000000000002,ind_test,hue,0.15000000000000002,0.5294471153846154,0.46995192307692313,0.4996995192307693
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.17500000000000002,ind_test,hue,0.17500000000000002,0.5318509615384616,0.46995192307692313,0.5009014423076923
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.2,ind_test,hue,0.2,0.5288461538461539,0.46995192307692313,0.4993990384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.225,ind_test,hue,0.225,0.5306490384615384,0.46995192307692313,0.5003004807692308
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.25,ind_test,hue,0.25,0.5282451923076923,0.46995192307692313,0.4990985576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.275,ind_test,hue,0.275,0.5288461538461539,0.46995192307692313,0.4993990384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.30000000000000004,ind_test,hue,0.30000000000000004,0.5288461538461539,0.46995192307692313,0.4993990384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.325,ind_test,hue,0.325,0.5264423076923077,0.46995192307692313,0.4981971153846154
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.35000000000000003,ind_test,hue,0.35000000000000003,0.5282451923076923,0.46995192307692313,0.4990985576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.375,ind_test,hue,0.375,0.5300480769230769,0.46995192307692313,0.5
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.4,ind_test,hue,0.4,0.5282451923076923,0.46995192307692313,0.4990985576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.42500000000000004,ind_test,hue,0.42500000000000004,0.5288461538461539,0.46995192307692313,0.4993990384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.45,ind_test,hue,0.45,0.5282451923076923,0.46995192307692313,0.4990985576923077
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.47500000000000003,ind_test,hue,0.47500000000000003,0.53125,0.46995192307692313,0.5006009615384616
CCT,Typicality,val_optimal,OoD Val,ind_test,hue_0.5,ind_test,hue,0.5,0.5294471153846154,0.46995192307692313,0.4996995192307693
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.025,ind_test,jpeg,0.025,0.5294471153846154,0.46995192307692313,0.4996995192307693
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.05,ind_test,jpeg,0.05,0.5294471153846154,0.46995192307692313,0.4996995192307693
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.07500000000000001,ind_test,jpeg,0.07500000000000001,0.5288461538461539,0.46995192307692313,0.4993990384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.1,ind_test,jpeg,0.1,0.5294471153846154,0.46995192307692313,0.4996995192307693
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.125,ind_test,jpeg,0.125,0.5294471153846154,0.46995192307692313,0.4996995192307693
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.15000000000000002,ind_test,jpeg,0.15000000000000002,0.5288461538461539,0.46995192307692313,0.4993990384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.17500000000000002,ind_test,jpeg,0.17500000000000002,0.5294471153846154,0.46995192307692313,0.4996995192307693
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.2,ind_test,jpeg,0.2,0.5288461538461539,0.46995192307692313,0.4993990384615385
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.225,ind_test,jpeg,0.225,0.5300480769230769,0.46995192307692313,0.5
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.25,ind_test,jpeg,0.25,0.5294471153846154,0.46995192307692313,0.4996995192307693
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.275,ind_test,jpeg,0.275,0.5306490384615384,0.46995192307692313,0.5003004807692308
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.30000000000000004,ind_test,jpeg,0.30000000000000004,0.5300480769230769,0.46995192307692313,0.5
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.325,ind_test,jpeg,0.325,0.5300480769230769,0.46995192307692313,0.5
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.35000000000000003,ind_test,jpeg,0.35000000000000003,0.5306490384615384,0.46995192307692313,0.5003004807692308
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.375,ind_test,jpeg,0.375,0.5300480769230769,0.46995192307692313,0.5
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.4,ind_test,jpeg,0.4,0.5306490384615384,0.46995192307692313,0.5003004807692308
CCT,Typicality,val_optimal,OoD Val,ind_test,jpeg_0.42500000000000004,ind_test,jpeg,0.42500000000000004,0.5306490384615384,0.46995192307692313,0.5003004807692308
