Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
NICO,rabanser,ind_span,False,False,outdoor,outdoor,Synthetic,0,0.7756874095513748,0.7051282051282051,0.74040780733979
NICO,rabanser,ind_span,False,False,outdoor,outdoor,Temporal,0,0.4081041968162084,0.9487179487179487,0.6784110727670786
NICO,rabanser,ind_span,False,False,outdoor,water,Unbiased,0,0.27716535433070866,0.9487179487179487,0.6129416515243287
NICO,rabanser,ind_span,False,False,outdoor,water,Class,0,0.37166666666666665,0.7948717948717949,0.5832692307692308
NICO,rabanser,ind_span,False,False,outdoor,water,Synthetic,0,0.7535953978907,0.7051282051282051,0.7293618015094525
NICO,rabanser,ind_span,False,False,outdoor,water,Temporal,0,0.43661971830985913,0.9487179487179487,0.692668833513904
NICO,rabanser,ind_span,False,False,outdoor,rock,Unbiased,0,0.24647887323943662,0.9487179487179487,0.5975984109786927
NICO,rabanser,ind_span,False,False,outdoor,rock,Class,0,0.452755905511811,0.7948717948717949,0.6238138501918029
NICO,rabanser,ind_span,False,False,outdoor,rock,Synthetic,0,0.8626760563380281,0.7051282051282051,0.7839021307331167
NICO,rabanser,ind_span,False,False,outdoor,rock,Temporal,0,0.3983333333333333,0.9487179487179487,0.6735256410256409
NICO,rabanser,ind_span,False,False,outdoor,grass,Unbiased,0,0.24161073825503357,0.9487179487179487,0.5951643434864912
NICO,rabanser,ind_span,False,False,outdoor,grass,Class,0,0.39363241678726485,0.7948717948717949,0.5942521058295299
NICO,rabanser,ind_span,False,False,outdoor,grass,Synthetic,0,0.8183333333333334,0.7051282051282051,0.7617307692307692
NICO,rabanser,ind_span,False,False,outdoor,grass,Temporal,0,0.45984251968503936,0.9487179487179487,0.704280234201494
NICO,rabanser,ind_span,False,False,outdoor,autumn,Unbiased,0,0.20333333333333334,0.9487179487179487,0.576025641025641
NICO,rabanser,ind_span,False,False,outdoor,autumn,Class,0,0.375,0.7948717948717949,0.5849358974358975
NICO,rabanser,ind_span,False,False,outdoor,autumn,Synthetic,0,0.8480314960629921,0.7051282051282051,0.7765798505955985
NICO,rabanser,ind_span,False,False,outdoor,autumn,Temporal,0,0.40651965484180247,0.9487179487179487,0.6776188017798755
NICO,rabanser,ind_span,False,False,water,outdoor,Unbiased,0,0.24457308248914617,0.9487179487179487,0.5966455156035474
NICO,rabanser,ind_span,False,False,water,outdoor,Class,0,0.4074784276126558,0.7948717948717949,0.6011751112422253
NICO,rabanser,ind_span,False,False,water,outdoor,Synthetic,0,0.7756874095513748,0.7051282051282051,0.74040780733979
NICO,rabanser,ind_span,False,False,water,outdoor,Temporal,0,0.4081041968162084,0.9487179487179487,0.6784110727670786
NICO,rabanser,ind_span,False,False,water,water,Unbiased,0,0.27716535433070866,0.9487179487179487,0.6129416515243287
NICO,rabanser,ind_span,False,False,water,water,Class,0,0.37166666666666665,0.7948717948717949,0.5832692307692308
NICO,rabanser,ind_span,False,False,water,water,Synthetic,0,0.7535953978907,0.7051282051282051,0.7293618015094525
NICO,rabanser,ind_span,False,False,water,water,Temporal,0,0.43661971830985913,0.9487179487179487,0.692668833513904
NICO,rabanser,ind_span,False,False,water,rock,Unbiased,0,0.24647887323943662,0.9487179487179487,0.5975984109786927
NICO,rabanser,ind_span,False,False,water,rock,Class,0,0.452755905511811,0.7948717948717949,0.6238138501918029
NICO,rabanser,ind_span,False,False,water,rock,Synthetic,0,0.8626760563380281,0.7051282051282051,0.7839021307331167
NICO,rabanser,ind_span,False,False,water,rock,Temporal,0,0.3983333333333333,0.9487179487179487,0.6735256410256409
NICO,rabanser,ind_span,False,False,water,grass,Unbiased,0,0.24161073825503357,0.9487179487179487,0.5951643434864912
NICO,rabanser,ind_span,False,False,water,grass,Class,0,0.39363241678726485,0.7948717948717949,0.5942521058295299
NICO,rabanser,ind_span,False,False,water,grass,Synthetic,0,0.8183333333333334,0.7051282051282051,0.7617307692307692
NICO,rabanser,ind_span,False,False,water,grass,Temporal,0,0.45984251968503936,0.9487179487179487,0.704280234201494
NICO,rabanser,ind_span,False,False,water,autumn,Unbiased,0,0.20333333333333334,0.9487179487179487,0.576025641025641
NICO,rabanser,ind_span,False,False,water,autumn,Class,0,0.375,0.7948717948717949,0.5849358974358975
NICO,rabanser,ind_span,False,False,water,autumn,Synthetic,0,0.8480314960629921,0.7051282051282051,0.7765798505955985
NICO,rabanser,ind_span,False,False,water,autumn,Temporal,0,0.40651965484180247,0.9487179487179487,0.6776188017798755
NICO,rabanser,ind_span,False,False,rock,outdoor,Unbiased,0,0.24457308248914617,0.9487179487179487,0.5966455156035474
NICO,rabanser,ind_span,False,False,rock,outdoor,Class,0,0.4074784276126558,0.7948717948717949,0.6011751112422253
NICO,rabanser,ind_span,False,False,rock,outdoor,Synthetic,0,0.7756874095513748,0.7051282051282051,0.74040780733979
NICO,rabanser,ind_span,False,False,rock,outdoor,Temporal,0,0.4081041968162084,0.9487179487179487,0.6784110727670786
NICO,rabanser,ind_span,False,False,rock,water,Unbiased,0,0.27716535433070866,0.9487179487179487,0.6129416515243287
NICO,rabanser,ind_span,False,False,rock,water,Class,0,0.37166666666666665,0.7948717948717949,0.5832692307692308
NICO,rabanser,ind_span,False,False,rock,water,Synthetic,0,0.7535953978907,0.7051282051282051,0.7293618015094525
NICO,rabanser,ind_span,False,False,rock,water,Temporal,0,0.43661971830985913,0.9487179487179487,0.692668833513904
NICO,rabanser,ind_span,False,False,rock,rock,Unbiased,0,0.24647887323943662,0.9487179487179487,0.5975984109786927
NICO,rabanser,ind_span,False,False,rock,rock,Class,0,0.452755905511811,0.7948717948717949,0.6238138501918029
NICO,rabanser,ind_span,False,False,rock,rock,Synthetic,0,0.8626760563380281,0.7051282051282051,0.7839021307331167
NICO,rabanser,ind_span,False,False,rock,rock,Temporal,0,0.3983333333333333,0.9487179487179487,0.6735256410256409
NICO,rabanser,ind_span,False,False,rock,grass,Unbiased,0,0.24161073825503357,0.9487179487179487,0.5951643434864912
NICO,rabanser,ind_span,False,False,rock,grass,Class,0,0.39363241678726485,0.7948717948717949,0.5942521058295299
NICO,rabanser,ind_span,False,False,rock,grass,Synthetic,0,0.8183333333333334,0.7051282051282051,0.7617307692307692
NICO,rabanser,ind_span,False,False,rock,grass,Temporal,0,0.45984251968503936,0.9487179487179487,0.704280234201494
NICO,rabanser,ind_span,False,False,rock,autumn,Unbiased,0,0.20333333333333334,0.9487179487179487,0.576025641025641
NICO,rabanser,ind_span,False,False,rock,autumn,Class,0,0.375,0.7948717948717949,0.5849358974358975
NICO,rabanser,ind_span,False,False,rock,autumn,Synthetic,0,0.8480314960629921,0.7051282051282051,0.7765798505955985
NICO,rabanser,ind_span,False,False,rock,autumn,Temporal,0,0.40651965484180247,0.9487179487179487,0.6776188017798755
NICO,rabanser,ind_span,False,False,grass,outdoor,Unbiased,0,0.24457308248914617,0.9487179487179487,0.5966455156035474
NICO,rabanser,ind_span,False,False,grass,outdoor,Class,0,0.4074784276126558,0.7948717948717949,0.6011751112422253
NICO,rabanser,ind_span,False,False,grass,outdoor,Synthetic,0,0.7756874095513748,0.7051282051282051,0.74040780733979
NICO,rabanser,ind_span,False,False,grass,outdoor,Temporal,0,0.4081041968162084,0.9487179487179487,0.6784110727670786
NICO,rabanser,ind_span,False,False,grass,water,Unbiased,0,0.27716535433070866,0.9487179487179487,0.6129416515243287
NICO,rabanser,ind_span,False,False,grass,water,Class,0,0.37166666666666665,0.7948717948717949,0.5832692307692308
NICO,rabanser,ind_span,False,False,grass,water,Synthetic,0,0.7535953978907,0.7051282051282051,0.7293618015094525
NICO,rabanser,ind_span,False,False,grass,water,Temporal,0,0.43661971830985913,0.9487179487179487,0.692668833513904
NICO,rabanser,ind_span,False,False,grass,rock,Unbiased,0,0.24647887323943662,0.9487179487179487,0.5975984109786927
NICO,rabanser,ind_span,False,False,grass,rock,Class,0,0.452755905511811,0.7948717948717949,0.6238138501918029
NICO,rabanser,ind_span,False,False,grass,rock,Synthetic,0,0.8626760563380281,0.7051282051282051,0.7839021307331167
NICO,rabanser,ind_span,False,False,grass,rock,Temporal,0,0.3983333333333333,0.9487179487179487,0.6735256410256409
NICO,rabanser,ind_span,False,False,grass,grass,Unbiased,0,0.24161073825503357,0.9487179487179487,0.5951643434864912
NICO,rabanser,ind_span,False,False,grass,grass,Class,0,0.39363241678726485,0.7948717948717949,0.5942521058295299
NICO,rabanser,ind_span,False,False,grass,grass,Synthetic,0,0.8183333333333334,0.7051282051282051,0.7617307692307692
NICO,rabanser,ind_span,False,False,grass,grass,Temporal,0,0.45984251968503936,0.9487179487179487,0.704280234201494
NICO,rabanser,ind_span,False,False,grass,autumn,Unbiased,0,0.20333333333333334,0.9487179487179487,0.576025641025641
NICO,rabanser,ind_span,False,False,grass,autumn,Class,0,0.375,0.7948717948717949,0.5849358974358975
NICO,rabanser,ind_span,False,False,grass,autumn,Synthetic,0,0.8480314960629921,0.7051282051282051,0.7765798505955985
NICO,rabanser,ind_span,False,False,grass,autumn,Temporal,0,0.40651965484180247,0.9487179487179487,0.6776188017798755
NICO,rabanser,ind_span,False,False,autumn,outdoor,Unbiased,0,0.24457308248914617,0.9487179487179487,0.5966455156035474
NICO,rabanser,ind_span,False,False,autumn,outdoor,Class,0,0.4074784276126558,0.7948717948717949,0.6011751112422253
NICO,rabanser,ind_span,False,False,autumn,outdoor,Synthetic,0,0.7756874095513748,0.7051282051282051,0.74040780733979
NICO,rabanser,ind_span,False,False,autumn,outdoor,Temporal,0,0.4081041968162084,0.9487179487179487,0.6784110727670786
NICO,rabanser,ind_span,False,False,autumn,water,Unbiased,0,0.27716535433070866,0.9487179487179487,0.6129416515243287
NICO,rabanser,ind_span,False,False,autumn,water,Class,0,0.37166666666666665,0.7948717948717949,0.5832692307692308
NICO,rabanser,ind_span,False,False,autumn,water,Synthetic,0,0.7535953978907,0.7051282051282051,0.7293618015094525
NICO,rabanser,ind_span,False,False,autumn,water,Temporal,0,0.43661971830985913,0.9487179487179487,0.692668833513904
NICO,rabanser,ind_span,False,False,autumn,rock,Unbiased,0,0.24647887323943662,0.9487179487179487,0.5975984109786927
NICO,rabanser,ind_span,False,False,autumn,rock,Class,0,0.452755905511811,0.7948717948717949,0.6238138501918029
NICO,rabanser,ind_span,False,False,autumn,rock,Synthetic,0,0.8626760563380281,0.7051282051282051,0.7839021307331167
NICO,rabanser,ind_span,False,False,autumn,rock,Temporal,0,0.3983333333333333,0.9487179487179487,0.6735256410256409
NICO,rabanser,ind_span,False,False,autumn,grass,Unbiased,0,0.24161073825503357,0.9487179487179487,0.5951643434864912
NICO,rabanser,ind_span,False,False,autumn,grass,Class,0,0.39363241678726485,0.7948717948717949,0.5942521058295299
NICO,rabanser,ind_span,False,False,autumn,grass,Synthetic,0,0.8183333333333334,0.7051282051282051,0.7617307692307692
NICO,rabanser,ind_span,False,False,autumn,grass,Temporal,0,0.45984251968503936,0.9487179487179487,0.704280234201494
NICO,rabanser,ind_span,False,False,autumn,autumn,Unbiased,0,0.20333333333333334,0.9487179487179487,0.576025641025641
NICO,rabanser,ind_span,False,False,autumn,autumn,Class,0,0.375,0.7948717948717949,0.5849358974358975
NICO,rabanser,ind_span,False,False,autumn,autumn,Synthetic,0,0.8480314960629921,0.7051282051282051,0.7765798505955985
NICO,rabanser,ind_span,False,False,autumn,autumn,Temporal,0,0.40651965484180247,0.9487179487179487,0.6776188017798755
NICO,rabanser,val_optimal,True,True,water,water,Unbiased,1,0.9978632478632479,0.14035087719298245,0.5691070625281152
NICO,rabanser,val_optimal,True,True,water,water,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,water,water,Synthetic,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,water,water,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,water,outdoor,Unbiased,1,0.9962049335863378,0.19834710743801653,0.5972760205121772
NICO,rabanser,val_optimal,True,True,water,outdoor,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,water,outdoor,Synthetic,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,water,outdoor,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,water,autumn,Unbiased,1,0.9974326059050064,0.14035087719298245,0.5688917415489945
NICO,rabanser,val_optimal,True,True,water,autumn,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,water,autumn,Synthetic,1,0.9986807387862797,0.0,0.49934036939313986
NICO,rabanser,val_optimal,True,True,water,autumn,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,water,rock,Unbiased,1,0.995475113122172,0.23529411764705888,0.6153846153846154
NICO,rabanser,val_optimal,True,True,water,rock,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,water,rock,Synthetic,1,0.997920997920998,0.0,0.498960498960499
NICO,rabanser,val_optimal,True,True,water,rock,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,water,grass,Unbiased,1,0.9979231568016614,0.12467532467532472,0.5612992407384931
NICO,rabanser,val_optimal,True,True,water,grass,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,water,grass,Synthetic,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,water,grass,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,outdoor,water,Unbiased,1,0.9978632478632479,0.14035087719298245,0.5691070625281152
NICO,rabanser,val_optimal,True,True,outdoor,water,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,outdoor,water,Synthetic,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,outdoor,water,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,outdoor,outdoor,Unbiased,1,0.9962049335863378,0.19834710743801653,0.5972760205121772
NICO,rabanser,val_optimal,True,True,outdoor,outdoor,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,outdoor,outdoor,Synthetic,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,outdoor,outdoor,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,outdoor,autumn,Unbiased,1,0.9974326059050064,0.14035087719298245,0.5688917415489945
NICO,rabanser,val_optimal,True,True,outdoor,autumn,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,outdoor,autumn,Synthetic,1,0.9986807387862797,0.0,0.49934036939313986
NICO,rabanser,val_optimal,True,True,outdoor,autumn,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,outdoor,rock,Unbiased,1,0.995475113122172,0.23529411764705888,0.6153846153846154
NICO,rabanser,val_optimal,True,True,outdoor,rock,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,outdoor,rock,Synthetic,1,0.997920997920998,0.0,0.498960498960499
NICO,rabanser,val_optimal,True,True,outdoor,rock,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,outdoor,grass,Unbiased,1,0.9979231568016614,0.12467532467532472,0.5612992407384931
NICO,rabanser,val_optimal,True,True,outdoor,grass,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,outdoor,grass,Synthetic,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,outdoor,grass,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,autumn,water,Unbiased,1,0.9978632478632479,0.14035087719298245,0.5691070625281152
NICO,rabanser,val_optimal,True,True,autumn,water,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,autumn,water,Synthetic,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,autumn,water,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,autumn,outdoor,Unbiased,1,0.9962049335863378,0.19834710743801653,0.5972760205121772
NICO,rabanser,val_optimal,True,True,autumn,outdoor,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,autumn,outdoor,Synthetic,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,autumn,outdoor,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,autumn,autumn,Unbiased,1,0.9974326059050064,0.14035087719298245,0.5688917415489945
NICO,rabanser,val_optimal,True,True,autumn,autumn,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,autumn,autumn,Synthetic,1,0.9986807387862797,0.0,0.49934036939313986
NICO,rabanser,val_optimal,True,True,autumn,autumn,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,autumn,rock,Unbiased,1,0.995475113122172,0.23529411764705888,0.6153846153846154
NICO,rabanser,val_optimal,True,True,autumn,rock,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,autumn,rock,Synthetic,1,0.997920997920998,0.0,0.498960498960499
NICO,rabanser,val_optimal,True,True,autumn,rock,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,autumn,grass,Unbiased,1,0.9979231568016614,0.12467532467532472,0.5612992407384931
NICO,rabanser,val_optimal,True,True,autumn,grass,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,autumn,grass,Synthetic,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,autumn,grass,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,rock,water,Unbiased,1,0.9978632478632479,0.14035087719298245,0.5691070625281152
NICO,rabanser,val_optimal,True,True,rock,water,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,rock,water,Synthetic,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,rock,water,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,rock,outdoor,Unbiased,1,0.9962049335863378,0.19834710743801653,0.5972760205121772
NICO,rabanser,val_optimal,True,True,rock,outdoor,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,rock,outdoor,Synthetic,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,rock,outdoor,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,rock,autumn,Unbiased,1,0.9974326059050064,0.14035087719298245,0.5688917415489945
NICO,rabanser,val_optimal,True,True,rock,autumn,Class,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,rock,autumn,Synthetic,1,0.9986807387862797,0.0,0.49934036939313986
NICO,rabanser,val_optimal,True,True,rock,autumn,Temporal,1,1.0,0.0,0.5
NICO,rabanser,val_optimal,True,True,rock,rock,Unbiased,1,0.995475113122172,0.23529411764705888,0.6153846153846154
NICO,rabanser,val_optimal,True,True,rock,rock,Class,1,1.0,0.0,0.5
