Dataset,feature_name,OoD Val Fold,OoD Test Fold,tpr,tnr,ba,bias,k,batch_size,OOD==f(x)==y
NICO,Softmax,outdoor,grass,0.8972824731987036,1.0,0.9486412365993517,Temporal,-1,16,False
NICO,Softmax,outdoor,autumn,0.9053793103448275,1.0,0.9526896551724138,Unbiased,-1,16,False
NICO,Softmax,outdoor,autumn,0.9053793103448275,1.0,0.9526896551724138,Class,-1,16,False
NICO,Softmax,outdoor,autumn,0.9053793103448275,1.0,0.9526896551724138,Synthetic,-1,16,False
NICO,Softmax,outdoor,autumn,0.9053793103448275,1.0,0.9526896551724138,Temporal,-1,16,False
NICO,Softmax,water,outdoor,0.8643699565487275,1.0,0.9321849782743638,Unbiased,-1,16,False
NICO,Softmax,water,outdoor,0.8643699565487275,1.0,0.9321849782743638,Class,-1,16,False
NICO,Softmax,water,outdoor,0.8643699565487275,1.0,0.9321849782743638,Synthetic,-1,16,False
NICO,Softmax,water,outdoor,0.8643699565487275,1.0,0.9321849782743638,Temporal,-1,16,False
NICO,Softmax,water,water,0.8743509865005192,1.0,0.9371754932502596,Unbiased,-1,16,False
NICO,Softmax,water,water,0.8743509865005192,1.0,0.9371754932502596,Class,-1,16,False
NICO,Softmax,water,water,0.8743509865005192,1.0,0.9371754932502596,Synthetic,-1,16,False
NICO,Softmax,water,water,0.8743509865005192,1.0,0.9371754932502596,Temporal,-1,16,False
NICO,Softmax,water,rock,0.8081315669255368,1.0,0.9040657834627683,Unbiased,-1,16,False
NICO,Softmax,water,rock,0.8081315669255368,1.0,0.9040657834627683,Class,-1,16,False
NICO,Softmax,water,rock,0.8081315669255368,1.0,0.9040657834627683,Synthetic,-1,16,False
NICO,Softmax,water,rock,0.8081315669255368,1.0,0.9040657834627683,Temporal,-1,16,False
NICO,Softmax,water,grass,0.8917975567190227,1.0,0.9458987783595114,Unbiased,-1,16,False
NICO,Softmax,water,grass,0.8917975567190227,1.0,0.9458987783595114,Class,-1,16,False
NICO,Softmax,water,grass,0.8917975567190227,1.0,0.9458987783595114,Synthetic,-1,16,False
NICO,Softmax,water,grass,0.8917975567190227,1.0,0.9458987783595114,Temporal,-1,16,False
NICO,Softmax,water,autumn,0.8973793103448275,1.0,0.9486896551724138,Unbiased,-1,16,False
NICO,Softmax,water,autumn,0.8973793103448275,1.0,0.9486896551724138,Class,-1,16,False
NICO,Softmax,water,autumn,0.8973793103448275,1.0,0.9486896551724138,Synthetic,-1,16,False
NICO,Softmax,water,autumn,0.8973793103448275,1.0,0.9486896551724138,Temporal,-1,16,False
NICO,Softmax,rock,outdoor,0.8649906890130353,1.0,0.9324953445065176,Unbiased,-1,16,False
NICO,Softmax,rock,outdoor,0.8649906890130353,1.0,0.9324953445065176,Class,-1,16,False
NICO,Softmax,rock,outdoor,0.8649906890130353,1.0,0.9324953445065176,Synthetic,-1,16,False
NICO,Softmax,rock,outdoor,0.8649906890130353,1.0,0.9324953445065176,Temporal,-1,16,False
NICO,Softmax,rock,water,0.8746105919003115,1.0,0.9373052959501558,Unbiased,-1,16,False
NICO,Softmax,rock,water,0.8746105919003115,1.0,0.9373052959501558,Class,-1,16,False
NICO,Softmax,rock,water,0.8746105919003115,1.0,0.9373052959501558,Synthetic,-1,16,False
NICO,Softmax,rock,water,0.8746105919003115,1.0,0.9373052959501558,Temporal,-1,16,False
NICO,Softmax,rock,rock,0.8095020557332115,1.0,0.9047510278666058,Unbiased,-1,16,False
NICO,Softmax,rock,rock,0.8095020557332115,1.0,0.9047510278666058,Class,-1,16,False
NICO,Softmax,rock,rock,0.8095020557332115,1.0,0.9047510278666058,Synthetic,-1,16,False
NICO,Softmax,rock,rock,0.8095020557332115,1.0,0.9047510278666058,Temporal,-1,16,False
NICO,Softmax,rock,grass,0.8920468711044627,1.0,0.9460234355522313,Unbiased,-1,16,False
NICO,Softmax,rock,grass,0.8920468711044627,1.0,0.9460234355522313,Class,-1,16,False
NICO,Softmax,rock,grass,0.8920468711044627,1.0,0.9460234355522313,Synthetic,-1,16,False
NICO,Softmax,rock,grass,0.8920468711044627,1.0,0.9460234355522313,Temporal,-1,16,False
NICO,Softmax,rock,autumn,0.8982068965517241,1.0,0.949103448275862,Unbiased,-1,16,False
NICO,Softmax,rock,autumn,0.8982068965517241,1.0,0.949103448275862,Class,-1,16,False
NICO,Softmax,rock,autumn,0.8982068965517241,1.0,0.949103448275862,Synthetic,-1,16,False
NICO,Softmax,rock,autumn,0.8982068965517241,1.0,0.949103448275862,Temporal,-1,16,False
NICO,Softmax,grass,outdoor,0.8488516449410304,1.0,0.9244258224705152,Unbiased,-1,16,False
NICO,Softmax,grass,outdoor,0.8488516449410304,1.0,0.9244258224705152,Class,-1,16,False
NICO,Softmax,grass,outdoor,0.8488516449410304,1.0,0.9244258224705152,Synthetic,-1,16,False
NICO,Softmax,grass,outdoor,0.8488516449410304,1.0,0.9244258224705152,Temporal,-1,16,False
NICO,Softmax,grass,water,0.8603322949117341,1.0,0.9301661474558671,Unbiased,-1,16,False
NICO,Softmax,grass,water,0.8603322949117341,1.0,0.9301661474558671,Class,-1,16,False
NICO,Softmax,grass,water,0.8603322949117341,1.0,0.9301661474558671,Synthetic,-1,16,False
NICO,Softmax,grass,water,0.8603322949117341,1.0,0.9301661474558671,Temporal,-1,16,False
NICO,Softmax,grass,rock,0.7887163088168113,1.0,0.8943581544084056,Unbiased,-1,16,False
NICO,Softmax,grass,rock,0.7887163088168113,1.0,0.8943581544084056,Class,-1,16,False
NICO,Softmax,grass,rock,0.7887163088168113,1.0,0.8943581544084056,Synthetic,-1,16,False
NICO,Softmax,grass,rock,0.7887163088168113,1.0,0.8943581544084056,Temporal,-1,16,False
NICO,Softmax,grass,grass,0.881326352530541,1.0,0.9406631762652705,Unbiased,-1,16,False
NICO,Softmax,grass,grass,0.881326352530541,1.0,0.9406631762652705,Class,-1,16,False
NICO,Softmax,grass,grass,0.881326352530541,1.0,0.9406631762652705,Synthetic,-1,16,False
NICO,Softmax,grass,grass,0.881326352530541,1.0,0.9406631762652705,Temporal,-1,16,False
NICO,Softmax,grass,autumn,0.8849655172413793,1.0,0.9424827586206896,Unbiased,-1,16,False
NICO,Softmax,grass,autumn,0.8849655172413793,1.0,0.9424827586206896,Class,-1,16,False
NICO,Softmax,grass,autumn,0.8849655172413793,1.0,0.9424827586206896,Synthetic,-1,16,False
NICO,Softmax,grass,autumn,0.8849655172413793,1.0,0.9424827586206896,Temporal,-1,16,False
NICO,Softmax,autumn,outdoor,0.8255741775294848,1.0,0.9127870887647425,Unbiased,-1,16,False
NICO,Softmax,autumn,outdoor,0.8255741775294848,1.0,0.9127870887647425,Class,-1,16,False
NICO,Softmax,autumn,outdoor,0.8255741775294848,1.0,0.9127870887647425,Synthetic,-1,16,False
NICO,Softmax,autumn,outdoor,0.8255741775294848,1.0,0.9127870887647425,Temporal,-1,16,False
NICO,Softmax,autumn,water,0.8346313603322949,1.0,0.9173156801661475,Unbiased,-1,16,False
NICO,Softmax,autumn,water,0.8346313603322949,1.0,0.9173156801661475,Class,-1,16,False
NICO,Softmax,autumn,water,0.8346313603322949,1.0,0.9173156801661475,Synthetic,-1,16,False
NICO,Softmax,autumn,water,0.8346313603322949,1.0,0.9173156801661475,Temporal,-1,16,False
NICO,Softmax,autumn,rock,0.7496573777980813,1.0,0.8748286888990406,Unbiased,-1,16,False
NICO,Softmax,autumn,rock,0.7496573777980813,1.0,0.8748286888990406,Class,-1,16,False
NICO,Softmax,autumn,rock,0.7496573777980813,1.0,0.8748286888990406,Synthetic,-1,16,False
NICO,Softmax,autumn,rock,0.7496573777980813,1.0,0.8748286888990406,Temporal,-1,16,False
NICO,Softmax,autumn,grass,0.8583894290700573,1.0,0.9291947145350287,Unbiased,-1,16,False
NICO,Softmax,autumn,grass,0.8583894290700573,1.0,0.9291947145350287,Class,-1,16,False
NICO,Softmax,autumn,grass,0.8583894290700573,1.0,0.9291947145350287,Synthetic,-1,16,False
NICO,Softmax,autumn,grass,0.8583894290700573,1.0,0.9291947145350287,Temporal,-1,16,False
NICO,Softmax,autumn,autumn,0.8606896551724138,1.0,0.930344827586207,Unbiased,-1,16,False
NICO,Softmax,autumn,autumn,0.8606896551724138,1.0,0.930344827586207,Class,-1,16,False
NICO,Softmax,autumn,autumn,0.8606896551724138,1.0,0.930344827586207,Synthetic,-1,16,False
NICO,Softmax,autumn,autumn,0.8606896551724138,1.0,0.930344827586207,Temporal,-1,16,False
NICO,Softmax,outdoor,outdoor,0.6103023516237402,1.0,0.8051511758118701,Unbiased,0,16,False
NICO,Softmax,outdoor,outdoor,0.6103023516237402,1.0,0.8051511758118701,Class,0,16,False
NICO,Softmax,outdoor,outdoor,0.6103023516237402,1.0,0.8051511758118701,Synthetic,0,16,False
NICO,Softmax,outdoor,outdoor,0.6103023516237402,1.0,0.8051511758118701,Temporal,0,16,False
NICO,Softmax,outdoor,water,0.7561904761904762,1.0,0.878095238095238,Unbiased,0,16,False
NICO,Softmax,outdoor,water,0.7561904761904762,1.0,0.878095238095238,Class,0,16,False
NICO,Softmax,outdoor,water,0.7561904761904762,1.0,0.878095238095238,Synthetic,0,16,False
NICO,Softmax,outdoor,water,0.7561904761904762,1.0,0.878095238095238,Temporal,0,16,False
NICO,Softmax,outdoor,rock,0.7368421052631579,1.0,0.868421052631579,Unbiased,0,16,False
NICO,Softmax,outdoor,rock,0.7368421052631579,1.0,0.868421052631579,Class,0,16,False
NICO,Softmax,outdoor,rock,0.7368421052631579,1.0,0.868421052631579,Synthetic,0,16,False
NICO,Softmax,outdoor,rock,0.7368421052631579,1.0,0.868421052631579,Temporal,0,16,False
NICO,Softmax,outdoor,grass,0.7682926829268293,1.0,0.8841463414634146,Unbiased,0,16,False
NICO,Softmax,outdoor,grass,0.7682926829268293,1.0,0.8841463414634146,Class,0,16,False
NICO,Softmax,outdoor,grass,0.7682926829268293,1.0,0.8841463414634146,Synthetic,0,16,False
NICO,Softmax,outdoor,grass,0.7682926829268293,1.0,0.8841463414634146,Temporal,0,16,False
NICO,Softmax,outdoor,autumn,0.746268656716418,1.0,0.8731343283582089,Unbiased,0,16,False
NICO,Softmax,outdoor,autumn,0.746268656716418,1.0,0.8731343283582089,Class,0,16,False
NICO,Softmax,outdoor,autumn,0.746268656716418,1.0,0.8731343283582089,Synthetic,0,16,False
NICO,Softmax,outdoor,autumn,0.746268656716418,1.0,0.8731343283582089,Temporal,0,16,False
NICO,Softmax,water,outdoor,0.6103023516237402,1.0,0.8051511758118701,Unbiased,0,16,False
NICO,Softmax,water,outdoor,0.6103023516237402,1.0,0.8051511758118701,Class,0,16,False
NICO,Softmax,water,outdoor,0.6103023516237402,1.0,0.8051511758118701,Synthetic,0,16,False
NICO,Softmax,water,outdoor,0.6103023516237402,1.0,0.8051511758118701,Temporal,0,16,False
NICO,Softmax,water,water,0.7561904761904762,1.0,0.878095238095238,Unbiased,0,16,False
NICO,Softmax,water,water,0.7561904761904762,1.0,0.878095238095238,Class,0,16,False
NICO,Softmax,water,water,0.7561904761904762,1.0,0.878095238095238,Synthetic,0,16,False
NICO,Softmax,water,water,0.7561904761904762,1.0,0.878095238095238,Temporal,0,16,False
NICO,Softmax,water,rock,0.7368421052631579,1.0,0.868421052631579,Unbiased,0,16,False
NICO,Softmax,water,rock,0.7368421052631579,1.0,0.868421052631579,Class,0,16,False
NICO,Softmax,water,rock,0.7368421052631579,1.0,0.868421052631579,Synthetic,0,16,False
NICO,Softmax,water,rock,0.7368421052631579,1.0,0.868421052631579,Temporal,0,16,False
NICO,Softmax,water,grass,0.7682926829268293,1.0,0.8841463414634146,Unbiased,0,16,False
NICO,Softmax,water,grass,0.7682926829268293,1.0,0.8841463414634146,Class,0,16,False
NICO,Softmax,water,grass,0.7682926829268293,1.0,0.8841463414634146,Synthetic,0,16,False
NICO,Softmax,water,grass,0.7682926829268293,1.0,0.8841463414634146,Temporal,0,16,False
NICO,Softmax,water,autumn,0.746268656716418,1.0,0.8731343283582089,Unbiased,0,16,False
NICO,Softmax,water,autumn,0.746268656716418,1.0,0.8731343283582089,Class,0,16,False
NICO,Softmax,water,autumn,0.746268656716418,1.0,0.8731343283582089,Synthetic,0,16,False
NICO,Softmax,water,autumn,0.746268656716418,1.0,0.8731343283582089,Temporal,0,16,False
NICO,Softmax,rock,outdoor,0.6103023516237402,1.0,0.8051511758118701,Unbiased,0,16,False
NICO,Softmax,rock,outdoor,0.6103023516237402,1.0,0.8051511758118701,Class,0,16,False
NICO,Softmax,rock,outdoor,0.6103023516237402,1.0,0.8051511758118701,Synthetic,0,16,False
NICO,Softmax,rock,outdoor,0.6103023516237402,1.0,0.8051511758118701,Temporal,0,16,False
NICO,Softmax,rock,water,0.7561904761904762,1.0,0.878095238095238,Unbiased,0,16,False
NICO,Softmax,rock,water,0.7561904761904762,1.0,0.878095238095238,Class,0,16,False
NICO,Softmax,rock,water,0.7561904761904762,1.0,0.878095238095238,Synthetic,0,16,False
NICO,Softmax,rock,water,0.7561904761904762,1.0,0.878095238095238,Temporal,0,16,False
NICO,Softmax,rock,rock,0.7368421052631579,1.0,0.868421052631579,Unbiased,0,16,False
NICO,Softmax,rock,rock,0.7368421052631579,1.0,0.868421052631579,Class,0,16,False
NICO,Softmax,rock,rock,0.7368421052631579,1.0,0.868421052631579,Synthetic,0,16,False
NICO,Softmax,rock,rock,0.7368421052631579,1.0,0.868421052631579,Temporal,0,16,False
NICO,Softmax,rock,grass,0.7682926829268293,1.0,0.8841463414634146,Unbiased,0,16,False
NICO,Softmax,rock,grass,0.7682926829268293,1.0,0.8841463414634146,Class,0,16,False
NICO,Softmax,rock,grass,0.7682926829268293,1.0,0.8841463414634146,Synthetic,0,16,False
NICO,Softmax,rock,grass,0.7682926829268293,1.0,0.8841463414634146,Temporal,0,16,False
NICO,Softmax,rock,autumn,0.746268656716418,1.0,0.8731343283582089,Unbiased,0,16,False
NICO,Softmax,rock,autumn,0.746268656716418,1.0,0.8731343283582089,Class,0,16,False
NICO,Softmax,rock,autumn,0.746268656716418,1.0,0.8731343283582089,Synthetic,0,16,False
NICO,Softmax,rock,autumn,0.746268656716418,1.0,0.8731343283582089,Temporal,0,16,False
NICO,Softmax,grass,outdoor,0.6103023516237402,1.0,0.8051511758118701,Unbiased,0,16,False
NICO,Softmax,grass,outdoor,0.6103023516237402,1.0,0.8051511758118701,Class,0,16,False
NICO,Softmax,grass,outdoor,0.6103023516237402,1.0,0.8051511758118701,Synthetic,0,16,False
NICO,Softmax,grass,outdoor,0.6103023516237402,1.0,0.8051511758118701,Temporal,0,16,False
NICO,Softmax,grass,water,0.7561904761904762,1.0,0.878095238095238,Unbiased,0,16,False
NICO,Softmax,grass,water,0.7561904761904762,1.0,0.878095238095238,Class,0,16,False
NICO,Softmax,grass,water,0.7561904761904762,1.0,0.878095238095238,Synthetic,0,16,False
NICO,Softmax,grass,water,0.7561904761904762,1.0,0.878095238095238,Temporal,0,16,False
NICO,Softmax,grass,rock,0.7368421052631579,1.0,0.868421052631579,Unbiased,0,16,False
NICO,Softmax,grass,rock,0.7368421052631579,1.0,0.868421052631579,Class,0,16,False
NICO,Softmax,grass,rock,0.7368421052631579,1.0,0.868421052631579,Synthetic,0,16,False
NICO,Softmax,grass,rock,0.7368421052631579,1.0,0.868421052631579,Temporal,0,16,False
NICO,Softmax,grass,grass,0.7682926829268293,1.0,0.8841463414634146,Unbiased,0,16,False
NICO,Softmax,grass,grass,0.7682926829268293,1.0,0.8841463414634146,Class,0,16,False
NICO,Softmax,grass,grass,0.7682926829268293,1.0,0.8841463414634146,Synthetic,0,16,False
NICO,Softmax,grass,grass,0.7682926829268293,1.0,0.8841463414634146,Temporal,0,16,False
NICO,Softmax,grass,autumn,0.746268656716418,1.0,0.8731343283582089,Unbiased,0,16,False
NICO,Softmax,grass,autumn,0.746268656716418,1.0,0.8731343283582089,Class,0,16,False
NICO,Softmax,grass,autumn,0.746268656716418,1.0,0.8731343283582089,Synthetic,0,16,False
NICO,Softmax,grass,autumn,0.746268656716418,1.0,0.8731343283582089,Temporal,0,16,False
NICO,Softmax,autumn,outdoor,0.6103023516237402,1.0,0.8051511758118701,Unbiased,0,16,False
NICO,Softmax,autumn,outdoor,0.6103023516237402,1.0,0.8051511758118701,Class,0,16,False
NICO,Softmax,autumn,outdoor,0.6103023516237402,1.0,0.8051511758118701,Synthetic,0,16,False
NICO,Softmax,autumn,outdoor,0.6103023516237402,1.0,0.8051511758118701,Temporal,0,16,False
NICO,Softmax,autumn,water,0.7561904761904762,1.0,0.878095238095238,Unbiased,0,16,False
NICO,Softmax,autumn,water,0.7561904761904762,1.0,0.878095238095238,Class,0,16,False
NICO,Softmax,autumn,water,0.7561904761904762,1.0,0.878095238095238,Synthetic,0,16,False
NICO,Softmax,autumn,water,0.7561904761904762,1.0,0.878095238095238,Temporal,0,16,False
NICO,Softmax,autumn,rock,0.7368421052631579,1.0,0.868421052631579,Unbiased,0,16,False
NICO,Softmax,autumn,rock,0.7368421052631579,1.0,0.868421052631579,Class,0,16,False
NICO,Softmax,autumn,rock,0.7368421052631579,1.0,0.868421052631579,Synthetic,0,16,False
NICO,Softmax,autumn,rock,0.7368421052631579,1.0,0.868421052631579,Temporal,0,16,False
NICO,Softmax,autumn,grass,0.7682926829268293,1.0,0.8841463414634146,Unbiased,0,16,False
NICO,Softmax,autumn,grass,0.7682926829268293,1.0,0.8841463414634146,Class,0,16,False
NICO,Softmax,autumn,grass,0.7682926829268293,1.0,0.8841463414634146,Synthetic,0,16,False
NICO,Softmax,autumn,grass,0.7682926829268293,1.0,0.8841463414634146,Temporal,0,16,False
NICO,Softmax,autumn,autumn,0.746268656716418,1.0,0.8731343283582089,Unbiased,0,16,False
NICO,Softmax,autumn,autumn,0.746268656716418,1.0,0.8731343283582089,Class,0,16,False
NICO,Softmax,autumn,autumn,0.746268656716418,1.0,0.8731343283582089,Synthetic,0,16,False
NICO,Softmax,autumn,autumn,0.746268656716418,1.0,0.8731343283582089,Temporal,0,16,False
NICO,Softmax,water,water,0.9826404751027866,0.9871794871794872,0.9849099811411369,Unbiased,1,16,False
NICO,Softmax,water,water,0.9826404751027866,1.0,0.9913202375513933,Class,1,16,False
NICO,Softmax,water,water,0.9826404751027866,1.0,0.9913202375513933,Synthetic,1,16,False
NICO,Softmax,water,water,0.9826404751027866,0.9871794871794872,0.9849099811411369,Temporal,1,16,False
NICO,Softmax,water,outdoor,0.9713059801555377,0.9871794871794872,0.9792427336675125,Unbiased,1,16,False
NICO,Softmax,water,outdoor,0.9713059801555377,1.0,0.9856529900777689,Class,1,16,False
NICO,Softmax,water,outdoor,0.9713059801555377,1.0,0.9856529900777689,Synthetic,1,16,False
NICO,Softmax,water,outdoor,0.9713059801555377,0.9871794871794872,0.9792427336675125,Temporal,1,16,False
NICO,Softmax,water,autumn,0.9662739662739662,0.9871794871794872,0.9767267267267268,Unbiased,1,16,False
NICO,Softmax,water,autumn,0.9662739662739662,1.0,0.9831369831369832,Class,1,16,False
NICO,Softmax,water,autumn,0.9662739662739662,1.0,0.9831369831369832,Synthetic,1,16,False
NICO,Softmax,water,autumn,0.9662739662739662,0.9871794871794872,0.9767267267267268,Temporal,1,16,False
NICO,Softmax,water,rock,0.9598636879969709,0.9871794871794872,0.973521587588229,Unbiased,1,16,False
NICO,Softmax,water,rock,0.9598636879969709,1.0,0.9799318439984854,Class,1,16,False
NICO,Softmax,water,rock,0.9598636879969709,1.0,0.9799318439984854,Synthetic,1,16,False
NICO,Softmax,water,rock,0.9598636879969709,0.9871794871794872,0.973521587588229,Temporal,1,16,False
NICO,Softmax,water,grass,0.9636000997257542,0.9871794871794872,0.9753897934526208,Unbiased,1,16,False
NICO,Softmax,water,grass,0.9636000997257542,1.0,0.9818000498628772,Class,1,16,False
NICO,Softmax,water,grass,0.9636000997257542,1.0,0.9818000498628772,Synthetic,1,16,False
NICO,Softmax,water,grass,0.9636000997257542,0.9871794871794872,0.9753897934526208,Temporal,1,16,False
NICO,Softmax,outdoor,water,0.8814527181361352,0.9871794871794872,0.9343161026578113,Unbiased,1,16,False
NICO,Softmax,outdoor,water,0.8814527181361352,1.0,0.9407263590680677,Class,1,16,False
NICO,Softmax,outdoor,water,0.8814527181361352,1.0,0.9407263590680677,Synthetic,1,16,False
NICO,Softmax,outdoor,water,0.8814527181361352,1.0,0.9407263590680677,Temporal,1,16,False
NICO,Softmax,outdoor,outdoor,0.8881737731295254,0.9871794871794872,0.9376766301545063,Unbiased,1,16,False
NICO,Softmax,outdoor,outdoor,0.8881737731295254,1.0,0.9440868865647627,Class,1,16,False
NICO,Softmax,outdoor,outdoor,0.8881737731295254,1.0,0.9440868865647627,Synthetic,1,16,False
NICO,Softmax,outdoor,outdoor,0.8881737731295254,1.0,0.9440868865647627,Temporal,1,16,False
NICO,Softmax,outdoor,autumn,0.8540078540078541,0.9871794871794872,0.9205936705936706,Unbiased,1,16,False
NICO,Softmax,outdoor,autumn,0.8540078540078541,1.0,0.927003927003927,Class,1,16,False
NICO,Softmax,outdoor,autumn,0.8540078540078541,1.0,0.927003927003927,Synthetic,1,16,False
NICO,Softmax,outdoor,autumn,0.8540078540078541,1.0,0.927003927003927,Temporal,1,16,False
NICO,Softmax,outdoor,rock,0.8462703521393412,0.9871794871794872,0.9167249196594143,Unbiased,1,16,False
NICO,Softmax,outdoor,rock,0.8462703521393412,1.0,0.9231351760696707,Class,1,16,False
NICO,Softmax,outdoor,rock,0.8462703521393412,1.0,0.9231351760696707,Synthetic,1,16,False
NICO,Softmax,outdoor,rock,0.8462703521393412,1.0,0.9231351760696707,Temporal,1,16,False
NICO,Softmax,outdoor,grass,0.837696335078534,0.9871794871794872,0.9124379111290106,Unbiased,1,16,False
NICO,Softmax,outdoor,grass,0.837696335078534,1.0,0.918848167539267,Class,1,16,False
NICO,Softmax,outdoor,grass,0.837696335078534,1.0,0.918848167539267,Synthetic,1,16,False
NICO,Softmax,outdoor,grass,0.837696335078534,1.0,0.918848167539267,Temporal,1,16,False
NICO,Softmax,autumn,water,0.8814527181361352,0.9871794871794872,0.9343161026578113,Unbiased,1,16,False
NICO,Softmax,autumn,water,0.8814527181361352,1.0,0.9407263590680677,Class,1,16,False
NICO,Softmax,autumn,water,0.8814527181361352,1.0,0.9407263590680677,Synthetic,1,16,False
NICO,Softmax,autumn,water,0.8814527181361352,1.0,0.9407263590680677,Temporal,1,16,False
NICO,Softmax,autumn,outdoor,0.8881737731295254,0.9871794871794872,0.9376766301545063,Unbiased,1,16,False
NICO,Softmax,autumn,outdoor,0.8881737731295254,1.0,0.9440868865647627,Class,1,16,False
NICO,Softmax,autumn,outdoor,0.8881737731295254,1.0,0.9440868865647627,Synthetic,1,16,False
NICO,Softmax,autumn,outdoor,0.8881737731295254,1.0,0.9440868865647627,Temporal,1,16,False
NICO,Softmax,autumn,autumn,0.8540078540078541,0.9871794871794872,0.9205936705936706,Unbiased,1,16,False
NICO,Softmax,autumn,autumn,0.8540078540078541,1.0,0.927003927003927,Class,1,16,False
NICO,Softmax,autumn,autumn,0.8540078540078541,1.0,0.927003927003927,Synthetic,1,16,False
NICO,Softmax,autumn,autumn,0.8540078540078541,1.0,0.927003927003927,Temporal,1,16,False
NICO,Softmax,autumn,rock,0.8462703521393412,0.9871794871794872,0.9167249196594143,Unbiased,1,16,False
NICO,Softmax,autumn,rock,0.8462703521393412,1.0,0.9231351760696707,Class,1,16,False
NICO,Softmax,autumn,rock,0.8462703521393412,1.0,0.9231351760696707,Synthetic,1,16,False
NICO,Softmax,autumn,rock,0.8462703521393412,1.0,0.9231351760696707,Temporal,1,16,False
NICO,Softmax,autumn,grass,0.837696335078534,0.9871794871794872,0.9124379111290106,Unbiased,1,16,False
NICO,Softmax,autumn,grass,0.837696335078534,1.0,0.918848167539267,Class,1,16,False
NICO,Softmax,autumn,grass,0.837696335078534,1.0,0.918848167539267,Synthetic,1,16,False
NICO,Softmax,autumn,grass,0.837696335078534,1.0,0.918848167539267,Temporal,1,16,False
NICO,Softmax,rock,water,0.8814527181361352,0.9871794871794872,0.9343161026578113,Unbiased,1,16,False
NICO,Softmax,rock,water,0.8814527181361352,1.0,0.9407263590680677,Class,1,16,False
NICO,Softmax,rock,water,0.8814527181361352,1.0,0.9407263590680677,Synthetic,1,16,False
NICO,Softmax,rock,water,0.8814527181361352,1.0,0.9407263590680677,Temporal,1,16,False
NICO,Softmax,rock,outdoor,0.8881737731295254,0.9871794871794872,0.9376766301545063,Unbiased,1,16,False
NICO,Softmax,rock,outdoor,0.8881737731295254,1.0,0.9440868865647627,Class,1,16,False
NICO,Softmax,rock,outdoor,0.8881737731295254,1.0,0.9440868865647627,Synthetic,1,16,False
NICO,Softmax,rock,outdoor,0.8881737731295254,1.0,0.9440868865647627,Temporal,1,16,False
NICO,Softmax,rock,autumn,0.8540078540078541,0.9871794871794872,0.9205936705936706,Unbiased,1,16,False
NICO,Softmax,rock,autumn,0.8540078540078541,1.0,0.927003927003927,Class,1,16,False
NICO,Softmax,rock,autumn,0.8540078540078541,1.0,0.927003927003927,Synthetic,1,16,False
NICO,Softmax,rock,autumn,0.8540078540078541,1.0,0.927003927003927,Temporal,1,16,False
NICO,Softmax,rock,rock,0.8462703521393412,0.9871794871794872,0.9167249196594143,Unbiased,1,16,False
NICO,Softmax,rock,rock,0.8462703521393412,1.0,0.9231351760696707,Class,1,16,False
NICO,Softmax,rock,rock,0.8462703521393412,1.0,0.9231351760696707,Synthetic,1,16,False
NICO,Softmax,rock,rock,0.8462703521393412,1.0,0.9231351760696707,Temporal,1,16,False
NICO,Softmax,rock,grass,0.837696335078534,0.9871794871794872,0.9124379111290106,Unbiased,1,16,False
NICO,Softmax,rock,grass,0.837696335078534,1.0,0.918848167539267,Class,1,16,False
NICO,Softmax,rock,grass,0.837696335078534,1.0,0.918848167539267,Synthetic,1,16,False
NICO,Softmax,rock,grass,0.837696335078534,1.0,0.918848167539267,Temporal,1,16,False
NICO,Softmax,grass,water,0.8814527181361352,0.9871794871794872,0.9343161026578113,Unbiased,1,16,False
NICO,Softmax,grass,water,0.8814527181361352,1.0,0.9407263590680677,Class,1,16,False
NICO,Softmax,grass,water,0.8814527181361352,1.0,0.9407263590680677,Synthetic,1,16,False
NICO,Softmax,grass,water,0.8814527181361352,1.0,0.9407263590680677,Temporal,1,16,False
NICO,Softmax,grass,outdoor,0.8881737731295254,0.9871794871794872,0.9376766301545063,Unbiased,1,16,False
NICO,Softmax,grass,outdoor,0.8881737731295254,1.0,0.9440868865647627,Class,1,16,False
NICO,Softmax,grass,outdoor,0.8881737731295254,1.0,0.9440868865647627,Synthetic,1,16,False
NICO,Softmax,grass,outdoor,0.8881737731295254,1.0,0.9440868865647627,Temporal,1,16,False
NICO,Softmax,grass,autumn,0.8540078540078541,0.9871794871794872,0.9205936705936706,Unbiased,1,16,False
NICO,Softmax,grass,autumn,0.8540078540078541,1.0,0.927003927003927,Class,1,16,False
NICO,Softmax,grass,autumn,0.8540078540078541,1.0,0.927003927003927,Synthetic,1,16,False
NICO,Softmax,grass,autumn,0.8540078540078541,1.0,0.927003927003927,Temporal,1,16,False
NICO,Softmax,grass,rock,0.8462703521393412,0.9871794871794872,0.9167249196594143,Unbiased,1,16,False
NICO,Softmax,grass,rock,0.8462703521393412,1.0,0.9231351760696707,Class,1,16,False
NICO,Softmax,grass,rock,0.8462703521393412,1.0,0.9231351760696707,Synthetic,1,16,False
NICO,Softmax,grass,rock,0.8462703521393412,1.0,0.9231351760696707,Temporal,1,16,False
NICO,Softmax,grass,grass,0.837696335078534,0.9871794871794872,0.9124379111290106,Unbiased,1,16,False
NICO,Softmax,grass,grass,0.837696335078534,1.0,0.918848167539267,Class,1,16,False
