Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,tpr,tnr,ba
NICO,Energy,val_optimal,True,True,water,brightness,0.0,1.0,0.5
NICO,Energy,val_optimal,True,True,water,contrast,0.0,1.0,0.5
NICO,Energy,val_optimal,True,True,water,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,True,water,hue,0.9134615384615384,1.0,0.9567307692307692
NICO,Energy,val_optimal,True,True,water,multnoise,0.0,1.0,0.5
NICO,Energy,val_optimal,True,True,water,noise,0.0,1.0,0.5
NICO,Energy,val_optimal,True,True,water,outdoor,0.4230769230769231,1.0,0.7115384615384616
NICO,Energy,val_optimal,True,True,water,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,True,water,saltpepper,0.0,1.0,0.5
NICO,Energy,val_optimal,True,True,water,smear,0.0,1.0,0.5
NICO,Energy,val_optimal,True,True,water,water,0.9519230769230769,1.0,0.9759615384615384
NICO,Energy,ind_span,True,True,autumn,autumn,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,autumn,brightness,0.0,0.9578947368421052,0.4789473684210526
NICO,Energy,ind_span,True,True,autumn,contrast,0.0,0.9897435897435898,0.4948717948717949
NICO,Energy,ind_span,True,True,autumn,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,autumn,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,autumn,multnoise,0.0,1.0,0.5
NICO,Energy,ind_span,True,True,autumn,noise,0.5192307692307693,1.0,0.7596153846153846
NICO,Energy,ind_span,True,True,autumn,outdoor,0.875,1.0,0.9375
NICO,Energy,ind_span,True,True,autumn,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,autumn,saltpepper,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,autumn,smear,0.0,1.0,0.5
NICO,Energy,ind_span,True,True,autumn,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,grass,autumn,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,grass,brightness,0.0,0.9578947368421052,0.4789473684210526
NICO,Energy,ind_span,True,True,grass,contrast,0.0,0.9897435897435898,0.4948717948717949
NICO,Energy,ind_span,True,True,grass,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,grass,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,grass,multnoise,0.0,1.0,0.5
NICO,Energy,ind_span,True,True,grass,noise,0.5192307692307693,1.0,0.7596153846153846
NICO,Energy,ind_span,True,True,grass,outdoor,0.875,1.0,0.9375
NICO,Energy,ind_span,True,True,grass,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,grass,saltpepper,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,grass,smear,0.0,1.0,0.5
NICO,Energy,ind_span,True,True,grass,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,outdoor,autumn,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,outdoor,brightness,0.0,0.9578947368421052,0.4789473684210526
NICO,Energy,ind_span,True,True,outdoor,contrast,0.0,0.9897435897435898,0.4948717948717949
NICO,Energy,ind_span,True,True,outdoor,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,outdoor,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,outdoor,multnoise,0.0,1.0,0.5
NICO,Energy,ind_span,True,True,outdoor,noise,0.5192307692307693,1.0,0.7596153846153846
NICO,Energy,ind_span,True,True,outdoor,outdoor,0.875,1.0,0.9375
NICO,Energy,ind_span,True,True,outdoor,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,outdoor,saltpepper,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,outdoor,smear,0.0,1.0,0.5
NICO,Energy,ind_span,True,True,outdoor,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,rock,autumn,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,rock,brightness,0.0,0.9578947368421052,0.4789473684210526
NICO,Energy,ind_span,True,True,rock,contrast,0.0,0.9897435897435898,0.4948717948717949
NICO,Energy,ind_span,True,True,rock,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,rock,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,rock,multnoise,0.0,1.0,0.5
NICO,Energy,ind_span,True,True,rock,noise,0.5192307692307693,1.0,0.7596153846153846
NICO,Energy,ind_span,True,True,rock,outdoor,0.875,1.0,0.9375
NICO,Energy,ind_span,True,True,rock,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,rock,saltpepper,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,rock,smear,0.0,1.0,0.5
NICO,Energy,ind_span,True,True,rock,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,water,autumn,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,water,brightness,0.0,0.9578947368421052,0.4789473684210526
NICO,Energy,ind_span,True,True,water,contrast,0.0,0.9897435897435898,0.4948717948717949
NICO,Energy,ind_span,True,True,water,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,water,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,water,multnoise,0.0,1.0,0.5
NICO,Energy,ind_span,True,True,water,noise,0.5192307692307693,1.0,0.7596153846153846
NICO,Energy,ind_span,True,True,water,outdoor,0.875,1.0,0.9375
NICO,Energy,ind_span,True,True,water,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,water,saltpepper,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,True,water,smear,0.0,1.0,0.5
NICO,Energy,ind_span,True,True,water,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,autumn,autumn,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,autumn,brightness,0.0,1.0,0.5
NICO,Energy,logistic,True,True,autumn,contrast,0.0,1.0,0.5
NICO,Energy,logistic,True,True,autumn,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,autumn,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,autumn,multnoise,0.0,1.0,0.5
NICO,Energy,logistic,True,True,autumn,noise,0.0,1.0,0.5
NICO,Energy,logistic,True,True,autumn,outdoor,0.7211538461538461,1.0,0.8605769230769231
NICO,Energy,logistic,True,True,autumn,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,autumn,saltpepper,0.0,1.0,0.5
NICO,Energy,logistic,True,True,autumn,smear,0.0,1.0,0.5
NICO,Energy,logistic,True,True,autumn,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,grass,autumn,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,grass,brightness,0.0,1.0,0.5
NICO,Energy,logistic,True,True,grass,contrast,0.0,1.0,0.5
NICO,Energy,logistic,True,True,grass,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,grass,hue,0.9519230769230769,1.0,0.9759615384615384
NICO,Energy,logistic,True,True,grass,multnoise,0.0,1.0,0.5
NICO,Energy,logistic,True,True,grass,noise,0.0,1.0,0.5
NICO,Energy,logistic,True,True,grass,outdoor,0.5961538461538461,1.0,0.7980769230769231
NICO,Energy,logistic,True,True,grass,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,grass,saltpepper,0.0,1.0,0.5
NICO,Energy,logistic,True,True,grass,smear,0.0,1.0,0.5
NICO,Energy,logistic,True,True,grass,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,outdoor,autumn,0.9615384615384616,0.9895833333333334,0.9755608974358975
NICO,Energy,logistic,True,True,outdoor,brightness,0.0,0.9947368421052631,0.49736842105263157
NICO,Energy,logistic,True,True,outdoor,contrast,0.0,0.9846153846153847,0.49230769230769234
NICO,Energy,logistic,True,True,outdoor,grass,0.9615384615384616,0.9895833333333334,0.9755608974358975
NICO,Energy,logistic,True,True,outdoor,hue,0.9615384615384616,0.9895833333333334,0.9755608974358975
NICO,Energy,logistic,True,True,outdoor,multnoise,0.019230769230769232,0.9895833333333334,0.5044070512820513
NICO,Energy,logistic,True,True,outdoor,noise,0.0,0.9895833333333334,0.4947916666666667
NICO,Energy,logistic,True,True,outdoor,outdoor,0.9326923076923077,0.9895833333333334,0.9611378205128205
NICO,Energy,logistic,True,True,outdoor,rock,0.9615384615384616,0.9895833333333334,0.9755608974358975
NICO,Energy,logistic,True,True,outdoor,saltpepper,0.0,0.9895833333333334,0.4947916666666667
NICO,Energy,logistic,True,True,outdoor,smear,0.0,0.9794871794871794,0.4897435897435897
NICO,Energy,logistic,True,True,outdoor,water,0.9615384615384616,0.9895833333333334,0.9755608974358975
NICO,Energy,logistic,True,True,rock,autumn,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,rock,brightness,0.0,1.0,0.5
NICO,Energy,logistic,True,True,rock,contrast,0.0,1.0,0.5
NICO,Energy,logistic,True,True,rock,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,rock,hue,0.9519230769230769,1.0,0.9759615384615384
NICO,Energy,logistic,True,True,rock,multnoise,0.0,1.0,0.5
NICO,Energy,logistic,True,True,rock,noise,0.0,1.0,0.5
NICO,Energy,logistic,True,True,rock,outdoor,0.5961538461538461,1.0,0.7980769230769231
NICO,Energy,logistic,True,True,rock,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,rock,saltpepper,0.0,1.0,0.5
NICO,Energy,logistic,True,True,rock,smear,0.0,1.0,0.5
NICO,Energy,logistic,True,True,rock,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,water,autumn,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,water,brightness,0.0,1.0,0.5
NICO,Energy,logistic,True,True,water,contrast,0.0,1.0,0.5
NICO,Energy,logistic,True,True,water,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,water,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,water,multnoise,0.0,1.0,0.5
NICO,Energy,logistic,True,True,water,noise,0.0,1.0,0.5
NICO,Energy,logistic,True,True,water,outdoor,0.6153846153846154,1.0,0.8076923076923077
NICO,Energy,logistic,True,True,water,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,True,water,saltpepper,0.0,1.0,0.5
NICO,Energy,logistic,True,True,water,smear,0.0,1.0,0.5
NICO,Energy,logistic,True,True,water,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,False,autumn,autumn,1.0,1.0,1.0
NICO,Energy,val_optimal,True,False,autumn,brightness,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,autumn,contrast,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,autumn,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,False,autumn,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,False,autumn,multnoise,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,autumn,noise,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,autumn,outdoor,0.6057692307692307,1.0,0.8028846153846154
NICO,Energy,val_optimal,True,False,autumn,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,False,autumn,saltpepper,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,autumn,smear,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,autumn,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,False,grass,autumn,0.98,1.0,0.99
NICO,Energy,val_optimal,True,False,grass,brightness,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,grass,contrast,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,grass,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,False,grass,hue,0.9423076923076923,1.0,0.9711538461538461
NICO,Energy,val_optimal,True,False,grass,multnoise,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,grass,noise,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,grass,outdoor,0.5,1.0,0.75
NICO,Energy,val_optimal,True,False,grass,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,False,grass,saltpepper,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,grass,smear,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,grass,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,False,outdoor,autumn,1.0,0.97,0.985
NICO,Energy,val_optimal,True,False,outdoor,brightness,0.0,0.9789473684210527,0.48947368421052634
NICO,Energy,val_optimal,True,False,outdoor,contrast,0.0,0.9743589743589743,0.48717948717948717
NICO,Energy,val_optimal,True,False,outdoor,grass,0.9615384615384616,0.96875,0.9651442307692308
NICO,Energy,val_optimal,True,False,outdoor,hue,0.9615384615384616,0.96875,0.9651442307692308
NICO,Energy,val_optimal,True,False,outdoor,multnoise,0.019230769230769232,0.96875,0.49399038461538464
NICO,Energy,val_optimal,True,False,outdoor,noise,0.0,0.96875,0.484375
NICO,Energy,val_optimal,True,False,outdoor,outdoor,0.9519230769230769,0.96875,0.9603365384615384
NICO,Energy,val_optimal,True,False,outdoor,rock,0.9615384615384616,0.96875,0.9651442307692308
NICO,Energy,val_optimal,True,False,outdoor,saltpepper,0.0,0.96875,0.484375
NICO,Energy,val_optimal,True,False,outdoor,smear,0.0,0.9692307692307692,0.4846153846153846
NICO,Energy,val_optimal,True,False,outdoor,water,0.9615384615384616,0.96875,0.9651442307692308
NICO,Energy,val_optimal,True,False,rock,autumn,0.99,1.0,0.995
NICO,Energy,val_optimal,True,False,rock,brightness,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,rock,contrast,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,rock,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,False,rock,hue,0.9423076923076923,1.0,0.9711538461538461
NICO,Energy,val_optimal,True,False,rock,multnoise,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,rock,noise,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,rock,outdoor,0.5480769230769231,1.0,0.7740384615384616
NICO,Energy,val_optimal,True,False,rock,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,False,rock,saltpepper,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,rock,smear,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,rock,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,False,water,autumn,0.97,1.0,0.985
NICO,Energy,val_optimal,True,False,water,brightness,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,water,contrast,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,water,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,False,water,hue,0.9134615384615384,1.0,0.9567307692307692
NICO,Energy,val_optimal,True,False,water,multnoise,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,water,noise,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,water,outdoor,0.4230769230769231,1.0,0.7115384615384616
NICO,Energy,val_optimal,True,False,water,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,True,False,water,saltpepper,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,water,smear,0.0,1.0,0.5
NICO,Energy,val_optimal,True,False,water,water,0.9519230769230769,1.0,0.9759615384615384
NICO,Energy,ind_span,True,False,autumn,autumn,1.0,1.0,1.0
NICO,Energy,ind_span,True,False,autumn,brightness,0.0,0.9578947368421052,0.4789473684210526
NICO,Energy,ind_span,True,False,autumn,contrast,0.0,0.9897435897435898,0.4948717948717949
NICO,Energy,ind_span,True,False,autumn,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,autumn,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,autumn,multnoise,0.0,1.0,0.5
NICO,Energy,ind_span,True,False,autumn,noise,0.5192307692307693,1.0,0.7596153846153846
NICO,Energy,ind_span,True,False,autumn,outdoor,0.875,1.0,0.9375
NICO,Energy,ind_span,True,False,autumn,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,autumn,saltpepper,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,autumn,smear,0.0,1.0,0.5
NICO,Energy,ind_span,True,False,autumn,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,grass,autumn,1.0,1.0,1.0
NICO,Energy,ind_span,True,False,grass,brightness,0.0,0.9578947368421052,0.4789473684210526
NICO,Energy,ind_span,True,False,grass,contrast,0.0,0.9897435897435898,0.4948717948717949
NICO,Energy,ind_span,True,False,grass,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,grass,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,grass,multnoise,0.0,1.0,0.5
NICO,Energy,ind_span,True,False,grass,noise,0.5192307692307693,1.0,0.7596153846153846
NICO,Energy,ind_span,True,False,grass,outdoor,0.875,1.0,0.9375
NICO,Energy,ind_span,True,False,grass,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,grass,saltpepper,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,grass,smear,0.0,1.0,0.5
NICO,Energy,ind_span,True,False,grass,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,outdoor,autumn,1.0,1.0,1.0
NICO,Energy,ind_span,True,False,outdoor,brightness,0.0,0.9578947368421052,0.4789473684210526
NICO,Energy,ind_span,True,False,outdoor,contrast,0.0,0.9897435897435898,0.4948717948717949
NICO,Energy,ind_span,True,False,outdoor,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,outdoor,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,outdoor,multnoise,0.0,1.0,0.5
NICO,Energy,ind_span,True,False,outdoor,noise,0.5192307692307693,1.0,0.7596153846153846
NICO,Energy,ind_span,True,False,outdoor,outdoor,0.875,1.0,0.9375
NICO,Energy,ind_span,True,False,outdoor,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,outdoor,saltpepper,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,outdoor,smear,0.0,1.0,0.5
NICO,Energy,ind_span,True,False,outdoor,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,rock,autumn,1.0,1.0,1.0
NICO,Energy,ind_span,True,False,rock,brightness,0.0,0.9578947368421052,0.4789473684210526
NICO,Energy,ind_span,True,False,rock,contrast,0.0,0.9897435897435898,0.4948717948717949
NICO,Energy,ind_span,True,False,rock,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,rock,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,rock,multnoise,0.0,1.0,0.5
NICO,Energy,ind_span,True,False,rock,noise,0.5192307692307693,1.0,0.7596153846153846
NICO,Energy,ind_span,True,False,rock,outdoor,0.875,1.0,0.9375
NICO,Energy,ind_span,True,False,rock,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,rock,saltpepper,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,rock,smear,0.0,1.0,0.5
NICO,Energy,ind_span,True,False,rock,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,water,autumn,1.0,1.0,1.0
NICO,Energy,ind_span,True,False,water,brightness,0.0,0.9578947368421052,0.4789473684210526
NICO,Energy,ind_span,True,False,water,contrast,0.0,0.9897435897435898,0.4948717948717949
NICO,Energy,ind_span,True,False,water,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,water,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,water,multnoise,0.0,1.0,0.5
NICO,Energy,ind_span,True,False,water,noise,0.5192307692307693,1.0,0.7596153846153846
NICO,Energy,ind_span,True,False,water,outdoor,0.875,1.0,0.9375
NICO,Energy,ind_span,True,False,water,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,water,saltpepper,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,ind_span,True,False,water,smear,0.0,1.0,0.5
NICO,Energy,ind_span,True,False,water,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,autumn,autumn,1.0,1.0,1.0
NICO,Energy,logistic,True,False,autumn,brightness,0.0,1.0,0.5
NICO,Energy,logistic,True,False,autumn,contrast,0.0,1.0,0.5
NICO,Energy,logistic,True,False,autumn,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,autumn,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,autumn,multnoise,0.0,1.0,0.5
NICO,Energy,logistic,True,False,autumn,noise,0.0,1.0,0.5
NICO,Energy,logistic,True,False,autumn,outdoor,0.7211538461538461,1.0,0.8605769230769231
NICO,Energy,logistic,True,False,autumn,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,autumn,saltpepper,0.0,1.0,0.5
NICO,Energy,logistic,True,False,autumn,smear,0.0,1.0,0.5
NICO,Energy,logistic,True,False,autumn,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,grass,autumn,1.0,1.0,1.0
NICO,Energy,logistic,True,False,grass,brightness,0.0,1.0,0.5
NICO,Energy,logistic,True,False,grass,contrast,0.0,1.0,0.5
NICO,Energy,logistic,True,False,grass,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,grass,hue,0.9519230769230769,1.0,0.9759615384615384
NICO,Energy,logistic,True,False,grass,multnoise,0.0,1.0,0.5
NICO,Energy,logistic,True,False,grass,noise,0.0,1.0,0.5
NICO,Energy,logistic,True,False,grass,outdoor,0.5961538461538461,1.0,0.7980769230769231
NICO,Energy,logistic,True,False,grass,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,grass,saltpepper,0.0,1.0,0.5
NICO,Energy,logistic,True,False,grass,smear,0.0,1.0,0.5
NICO,Energy,logistic,True,False,grass,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,outdoor,autumn,1.0,0.99,0.995
NICO,Energy,logistic,True,False,outdoor,brightness,0.0,0.9947368421052631,0.49736842105263157
NICO,Energy,logistic,True,False,outdoor,contrast,0.0,0.9846153846153847,0.49230769230769234
NICO,Energy,logistic,True,False,outdoor,grass,0.9615384615384616,0.9895833333333334,0.9755608974358975
NICO,Energy,logistic,True,False,outdoor,hue,0.9615384615384616,0.9895833333333334,0.9755608974358975
NICO,Energy,logistic,True,False,outdoor,multnoise,0.019230769230769232,0.9895833333333334,0.5044070512820513
NICO,Energy,logistic,True,False,outdoor,noise,0.0,0.9895833333333334,0.4947916666666667
NICO,Energy,logistic,True,False,outdoor,outdoor,0.9326923076923077,0.9895833333333334,0.9611378205128205
NICO,Energy,logistic,True,False,outdoor,rock,0.9615384615384616,0.9895833333333334,0.9755608974358975
NICO,Energy,logistic,True,False,outdoor,saltpepper,0.0,0.9895833333333334,0.4947916666666667
NICO,Energy,logistic,True,False,outdoor,smear,0.0,0.9794871794871794,0.4897435897435897
NICO,Energy,logistic,True,False,outdoor,water,0.9615384615384616,0.9895833333333334,0.9755608974358975
NICO,Energy,logistic,True,False,rock,autumn,1.0,1.0,1.0
NICO,Energy,logistic,True,False,rock,brightness,0.0,1.0,0.5
NICO,Energy,logistic,True,False,rock,contrast,0.0,1.0,0.5
NICO,Energy,logistic,True,False,rock,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,rock,hue,0.9519230769230769,1.0,0.9759615384615384
NICO,Energy,logistic,True,False,rock,multnoise,0.0,1.0,0.5
NICO,Energy,logistic,True,False,rock,noise,0.0,1.0,0.5
NICO,Energy,logistic,True,False,rock,outdoor,0.5961538461538461,1.0,0.7980769230769231
NICO,Energy,logistic,True,False,rock,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,rock,saltpepper,0.0,1.0,0.5
NICO,Energy,logistic,True,False,rock,smear,0.0,1.0,0.5
NICO,Energy,logistic,True,False,rock,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,water,autumn,1.0,1.0,1.0
NICO,Energy,logistic,True,False,water,brightness,0.0,1.0,0.5
NICO,Energy,logistic,True,False,water,contrast,0.0,1.0,0.5
NICO,Energy,logistic,True,False,water,grass,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,water,hue,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,water,multnoise,0.0,1.0,0.5
NICO,Energy,logistic,True,False,water,noise,0.0,1.0,0.5
NICO,Energy,logistic,True,False,water,outdoor,0.6153846153846154,1.0,0.8076923076923077
NICO,Energy,logistic,True,False,water,rock,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,logistic,True,False,water,saltpepper,0.0,1.0,0.5
NICO,Energy,logistic,True,False,water,smear,0.0,1.0,0.5
NICO,Energy,logistic,True,False,water,water,0.9615384615384616,1.0,0.9807692307692308
NICO,Energy,val_optimal,False,False,autumn,autumn,1.0,1.0,1.0
NICO,Energy,val_optimal,False,False,autumn,brightness,0.0,1.0,0.5
NICO,Energy,val_optimal,False,False,autumn,contrast,0.0,1.0,0.5
NICO,Energy,val_optimal,False,False,autumn,grass,1.0,1.0,1.0
NICO,Energy,val_optimal,False,False,autumn,hue,1.0,1.0,1.0
NICO,Energy,val_optimal,False,False,autumn,multnoise,0.0,1.0,0.5
NICO,Energy,val_optimal,False,False,autumn,noise,0.0,1.0,0.5
NICO,Energy,val_optimal,False,False,autumn,outdoor,0.63,1.0,0.815
NICO,Energy,val_optimal,False,False,autumn,rock,1.0,1.0,1.0
NICO,Energy,val_optimal,False,False,autumn,saltpepper,0.0,1.0,0.5
NICO,Energy,val_optimal,False,False,autumn,smear,0.0,1.0,0.5
NICO,Energy,val_optimal,False,False,autumn,water,1.0,1.0,1.0
NICO,Energy,val_optimal,False,False,grass,autumn,0.98,1.0,0.99
NICO,Energy,val_optimal,False,False,grass,brightness,0.0,1.0,0.5
NICO,Energy,val_optimal,False,False,grass,contrast,0.0,1.0,0.5
NICO,Energy,val_optimal,False,False,grass,grass,1.0,1.0,1.0
NICO,Energy,val_optimal,False,False,grass,hue,0.98,1.0,0.99
NICO,Energy,val_optimal,False,False,grass,multnoise,0.0,1.0,0.5
NICO,Energy,val_optimal,False,False,grass,noise,0.0,1.0,0.5
NICO,Energy,val_optimal,False,False,grass,outdoor,0.52,1.0,0.76
NICO,Energy,val_optimal,False,False,grass,rock,1.0,1.0,1.0
