Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,tpr,tnr,ba
CCT,Energy,ind_span,False,False,OoD Val,smear,0.1,0.9299999999999999,0.515
CCT,Energy,logistic,False,False,OoD Test,OoD Test,0.99,1.0,0.995
CCT,Energy,logistic,False,False,OoD Test,OoD Val,1.0,1.0,1.0
CCT,Energy,logistic,False,False,OoD Test,brightness,0.65,1.0,0.825
CCT,Energy,logistic,False,False,OoD Test,contrast,0.0,1.0,0.5
CCT,Energy,logistic,False,False,OoD Test,hue,0.04,1.0,0.52
CCT,Energy,logistic,False,False,OoD Test,multnoise,0.0,1.0,0.5
CCT,Energy,logistic,False,False,OoD Test,noise,0.0,1.0,0.5
CCT,Energy,logistic,False,False,OoD Test,saltpepper,0.0,1.0,0.5
CCT,Energy,logistic,False,False,OoD Test,smear,0.05,1.0,0.525
CCT,Energy,logistic,False,False,OoD Val,OoD Test,0.99,1.0,0.995
CCT,Energy,logistic,False,False,OoD Val,OoD Val,1.0,1.0,1.0
CCT,Energy,logistic,False,False,OoD Val,brightness,0.59,1.0,0.7949999999999999
CCT,Energy,logistic,False,False,OoD Val,contrast,0.0,1.0,0.5
CCT,Energy,logistic,False,False,OoD Val,hue,0.02,1.0,0.51
CCT,Energy,logistic,False,False,OoD Val,multnoise,0.0,1.0,0.5
CCT,Energy,logistic,False,False,OoD Val,noise,0.0,1.0,0.5
CCT,Energy,logistic,False,False,OoD Val,saltpepper,0.0,1.0,0.5
CCT,Energy,logistic,False,False,OoD Val,smear,0.05,1.0,0.525
CCT,Typicality,val_optimal,True,True,OoD Test,OoD Test,1.0,0.4522613065326633,0.7261306532663316
CCT,Typicality,val_optimal,True,True,OoD Test,OoD Val,1.0,0.5449999999999999,0.7725
CCT,Typicality,val_optimal,True,True,OoD Test,brightness,1.0,0.5549999999999999,0.7775
CCT,Typicality,val_optimal,True,True,OoD Test,contrast,1.0,0.865,0.9325
CCT,Typicality,val_optimal,True,True,OoD Test,hue,0.17857142857142858,0.8125,0.4955357142857143
CCT,Typicality,val_optimal,True,True,OoD Test,multnoise,0.0,0.8971428571428571,0.44857142857142857
CCT,Typicality,val_optimal,True,True,OoD Test,noise,0.0,0.8200000000000001,0.41000000000000003
CCT,Typicality,val_optimal,True,True,OoD Test,saltpepper,0.0,0.8200000000000001,0.41000000000000003
CCT,Typicality,val_optimal,True,True,OoD Test,smear,1.0,0.895,0.9475
CCT,Typicality,val_optimal,True,True,OoD Val,OoD Test,1.0,0.4321608040201005,0.7160804020100502
CCT,Typicality,val_optimal,True,True,OoD Val,OoD Val,1.0,0.46499999999999997,0.7324999999999999
CCT,Typicality,val_optimal,True,True,OoD Val,brightness,1.0,0.45999999999999996,0.73
CCT,Typicality,val_optimal,True,True,OoD Val,contrast,1.0,0.835,0.9175
CCT,Typicality,val_optimal,True,True,OoD Val,hue,0.26785714285714285,0.7777777777777778,0.5228174603174603
CCT,Typicality,val_optimal,True,True,OoD Val,multnoise,0.0,0.8857142857142857,0.44285714285714284
CCT,Typicality,val_optimal,True,True,OoD Val,noise,0.0,0.8,0.4
CCT,Typicality,val_optimal,True,True,OoD Val,saltpepper,0.0,0.8,0.4
CCT,Typicality,val_optimal,True,True,OoD Val,smear,1.0,0.875,0.9375
CCT,Typicality,ind_span,True,True,OoD Test,OoD Test,0.0,0.7889447236180904,0.3944723618090452
CCT,Typicality,ind_span,True,True,OoD Test,OoD Val,1.0,0.875,0.9375
CCT,Typicality,ind_span,True,True,OoD Test,brightness,1.0,0.915,0.9575
CCT,Typicality,ind_span,True,True,OoD Test,contrast,1.0,0.975,0.9875
CCT,Typicality,ind_span,True,True,OoD Test,hue,0.03571428571428571,0.9791666666666666,0.5074404761904762
CCT,Typicality,ind_span,True,True,OoD Test,multnoise,1.0,0.56,0.78
CCT,Typicality,ind_span,True,True,OoD Test,noise,1.0,0.98,0.99
CCT,Typicality,ind_span,True,True,OoD Test,saltpepper,1.0,0.98,0.99
CCT,Typicality,ind_span,True,True,OoD Test,smear,1.0,0.955,0.9775
CCT,Typicality,ind_span,True,True,OoD Val,OoD Test,0.0,0.7889447236180904,0.3944723618090452
CCT,Typicality,ind_span,True,True,OoD Val,OoD Val,1.0,0.875,0.9375
CCT,Typicality,ind_span,True,True,OoD Val,brightness,1.0,0.915,0.9575
CCT,Typicality,ind_span,True,True,OoD Val,contrast,1.0,0.975,0.9875
CCT,Typicality,ind_span,True,True,OoD Val,hue,0.03571428571428571,0.9791666666666666,0.5074404761904762
CCT,Typicality,ind_span,True,True,OoD Val,multnoise,1.0,0.56,0.78
CCT,Typicality,ind_span,True,True,OoD Val,noise,1.0,0.98,0.99
CCT,Typicality,ind_span,True,True,OoD Val,saltpepper,1.0,0.98,0.99
CCT,Typicality,ind_span,True,True,OoD Val,smear,1.0,0.955,0.9775
CCT,Typicality,logistic,True,True,OoD Test,OoD Test,1.0,0.5125628140703518,0.7562814070351759
CCT,Typicality,logistic,True,True,OoD Test,OoD Val,1.0,0.595,0.7975
CCT,Typicality,logistic,True,True,OoD Test,brightness,1.0,0.63,0.815
CCT,Typicality,logistic,True,True,OoD Test,contrast,1.0,0.9,0.95
CCT,Typicality,logistic,True,True,OoD Test,hue,0.125,0.875,0.5
CCT,Typicality,logistic,True,True,OoD Test,multnoise,0.0,0.9371428571428572,0.4685714285714286
CCT,Typicality,logistic,True,True,OoD Test,noise,0.0,0.89,0.445
CCT,Typicality,logistic,True,True,OoD Test,saltpepper,0.0,0.89,0.445
CCT,Typicality,logistic,True,True,OoD Test,smear,1.0,0.9299999999999999,0.965
CCT,Typicality,logistic,True,True,OoD Val,OoD Test,1.0,0.44221105527638194,0.721105527638191
CCT,Typicality,logistic,True,True,OoD Val,OoD Val,1.0,0.52,0.76
CCT,Typicality,logistic,True,True,OoD Val,brightness,1.0,0.5349999999999999,0.7675
CCT,Typicality,logistic,True,True,OoD Val,contrast,1.0,0.855,0.9275
CCT,Typicality,logistic,True,True,OoD Val,hue,0.21428571428571427,0.8055555555555556,0.5099206349206349
CCT,Typicality,logistic,True,True,OoD Val,multnoise,0.0,0.8914285714285715,0.44571428571428573
CCT,Typicality,logistic,True,True,OoD Val,noise,0.0,0.81,0.405
CCT,Typicality,logistic,True,True,OoD Val,saltpepper,0.0,0.81,0.405
CCT,Typicality,logistic,True,True,OoD Val,smear,1.0,0.89,0.9450000000000001
CCT,Typicality,val_optimal,True,False,OoD Test,OoD Test,0.92,0.8200000000000001,0.8700000000000001
CCT,Typicality,val_optimal,True,False,OoD Test,OoD Val,1.0,0.5449999999999999,0.7725
CCT,Typicality,val_optimal,True,False,OoD Test,brightness,1.0,0.5549999999999999,0.7775
CCT,Typicality,val_optimal,True,False,OoD Test,contrast,1.0,0.865,0.9325
CCT,Typicality,val_optimal,True,False,OoD Test,hue,0.17857142857142858,0.8125,0.4955357142857143
CCT,Typicality,val_optimal,True,False,OoD Test,multnoise,0.0,0.8971428571428571,0.44857142857142857
CCT,Typicality,val_optimal,True,False,OoD Test,noise,0.0,0.8200000000000001,0.41000000000000003
CCT,Typicality,val_optimal,True,False,OoD Test,saltpepper,0.0,0.8200000000000001,0.41000000000000003
CCT,Typicality,val_optimal,True,False,OoD Test,smear,1.0,0.895,0.9475
CCT,Typicality,val_optimal,True,False,OoD Val,OoD Test,0.94,0.8,0.87
CCT,Typicality,val_optimal,True,False,OoD Val,OoD Val,1.0,0.46499999999999997,0.7324999999999999
CCT,Typicality,val_optimal,True,False,OoD Val,brightness,1.0,0.45999999999999996,0.73
CCT,Typicality,val_optimal,True,False,OoD Val,contrast,1.0,0.835,0.9175
CCT,Typicality,val_optimal,True,False,OoD Val,hue,0.26785714285714285,0.7777777777777778,0.5228174603174603
CCT,Typicality,val_optimal,True,False,OoD Val,multnoise,0.0,0.8857142857142857,0.44285714285714284
CCT,Typicality,val_optimal,True,False,OoD Val,noise,0.0,0.8,0.4
CCT,Typicality,val_optimal,True,False,OoD Val,saltpepper,0.0,0.8,0.4
CCT,Typicality,val_optimal,True,False,OoD Val,smear,1.0,0.875,0.9375
CCT,Typicality,ind_span,True,False,OoD Test,OoD Test,0.4,0.98,0.69
CCT,Typicality,ind_span,True,False,OoD Test,OoD Val,1.0,0.875,0.9375
CCT,Typicality,ind_span,True,False,OoD Test,brightness,1.0,0.915,0.9575
CCT,Typicality,ind_span,True,False,OoD Test,contrast,1.0,0.975,0.9875
CCT,Typicality,ind_span,True,False,OoD Test,hue,0.03571428571428571,0.9791666666666666,0.5074404761904762
CCT,Typicality,ind_span,True,False,OoD Test,multnoise,1.0,0.56,0.78
CCT,Typicality,ind_span,True,False,OoD Test,noise,1.0,0.98,0.99
CCT,Typicality,ind_span,True,False,OoD Test,saltpepper,1.0,0.98,0.99
CCT,Typicality,ind_span,True,False,OoD Test,smear,1.0,0.955,0.9775
CCT,Typicality,ind_span,True,False,OoD Val,OoD Test,0.4,0.98,0.69
CCT,Typicality,ind_span,True,False,OoD Val,OoD Val,1.0,0.875,0.9375
CCT,Typicality,ind_span,True,False,OoD Val,brightness,1.0,0.915,0.9575
CCT,Typicality,ind_span,True,False,OoD Val,contrast,1.0,0.975,0.9875
CCT,Typicality,ind_span,True,False,OoD Val,hue,0.03571428571428571,0.9791666666666666,0.5074404761904762
CCT,Typicality,ind_span,True,False,OoD Val,multnoise,1.0,0.56,0.78
CCT,Typicality,ind_span,True,False,OoD Val,noise,1.0,0.98,0.99
CCT,Typicality,ind_span,True,False,OoD Val,saltpepper,1.0,0.98,0.99
CCT,Typicality,ind_span,True,False,OoD Val,smear,1.0,0.955,0.9775
CCT,Typicality,logistic,True,False,OoD Test,OoD Test,0.87,0.89,0.88
CCT,Typicality,logistic,True,False,OoD Test,OoD Val,1.0,0.595,0.7975
CCT,Typicality,logistic,True,False,OoD Test,brightness,1.0,0.63,0.815
CCT,Typicality,logistic,True,False,OoD Test,contrast,1.0,0.9,0.95
CCT,Typicality,logistic,True,False,OoD Test,hue,0.125,0.875,0.5
CCT,Typicality,logistic,True,False,OoD Test,multnoise,0.0,0.9371428571428572,0.4685714285714286
CCT,Typicality,logistic,True,False,OoD Test,noise,0.0,0.89,0.445
CCT,Typicality,logistic,True,False,OoD Test,saltpepper,0.0,0.89,0.445
CCT,Typicality,logistic,True,False,OoD Test,smear,1.0,0.9299999999999999,0.965
CCT,Typicality,logistic,True,False,OoD Val,OoD Test,0.93,0.81,0.8700000000000001
CCT,Typicality,logistic,True,False,OoD Val,OoD Val,1.0,0.52,0.76
CCT,Typicality,logistic,True,False,OoD Val,brightness,1.0,0.5349999999999999,0.7675
CCT,Typicality,logistic,True,False,OoD Val,contrast,1.0,0.855,0.9275
CCT,Typicality,logistic,True,False,OoD Val,hue,0.21428571428571427,0.8055555555555556,0.5099206349206349
CCT,Typicality,logistic,True,False,OoD Val,multnoise,0.0,0.8914285714285715,0.44571428571428573
CCT,Typicality,logistic,True,False,OoD Val,noise,0.0,0.81,0.405
CCT,Typicality,logistic,True,False,OoD Val,saltpepper,0.0,0.81,0.405
CCT,Typicality,logistic,True,False,OoD Val,smear,1.0,0.89,0.9450000000000001
CCT,Typicality,val_optimal,False,False,OoD Test,OoD Test,0.92,0.8200000000000001,0.8700000000000001
CCT,Typicality,val_optimal,False,False,OoD Test,OoD Val,0.73,0.8200000000000001,0.775
CCT,Typicality,val_optimal,False,False,OoD Test,brightness,0.71,0.8200000000000001,0.765
CCT,Typicality,val_optimal,False,False,OoD Test,contrast,0.09,0.8200000000000001,0.455
CCT,Typicality,val_optimal,False,False,OoD Test,hue,0.19,0.8200000000000001,0.505
CCT,Typicality,val_optimal,False,False,OoD Test,multnoise,0.0,0.8200000000000001,0.41000000000000003
CCT,Typicality,val_optimal,False,False,OoD Test,noise,0.0,0.8200000000000001,0.41000000000000003
CCT,Typicality,val_optimal,False,False,OoD Test,saltpepper,0.0,0.8200000000000001,0.41000000000000003
CCT,Typicality,val_optimal,False,False,OoD Test,smear,0.03,0.8200000000000001,0.42500000000000004
CCT,Typicality,val_optimal,False,False,OoD Val,OoD Test,0.94,0.8,0.87
CCT,Typicality,val_optimal,False,False,OoD Val,OoD Val,0.87,0.8,0.835
CCT,Typicality,val_optimal,False,False,OoD Val,brightness,0.88,0.8,0.8400000000000001
CCT,Typicality,val_optimal,False,False,OoD Val,contrast,0.13,0.8,0.465
CCT,Typicality,val_optimal,False,False,OoD Val,hue,0.27,0.8,0.535
CCT,Typicality,val_optimal,False,False,OoD Val,multnoise,0.0,0.8,0.4
CCT,Typicality,val_optimal,False,False,OoD Val,noise,0.0,0.8,0.4
CCT,Typicality,val_optimal,False,False,OoD Val,saltpepper,0.0,0.8,0.4
CCT,Typicality,val_optimal,False,False,OoD Val,smear,0.05,0.8,0.42500000000000004
CCT,Typicality,ind_span,False,False,OoD Test,OoD Test,0.4,0.98,0.69
CCT,Typicality,ind_span,False,False,OoD Test,OoD Val,0.23,0.98,0.605
CCT,Typicality,ind_span,False,False,OoD Test,brightness,0.15,0.98,0.565
CCT,Typicality,ind_span,False,False,OoD Test,contrast,0.03,0.98,0.505
CCT,Typicality,ind_span,False,False,OoD Test,hue,0.03,0.98,0.505
CCT,Typicality,ind_span,False,False,OoD Test,multnoise,1.0,0.98,0.99
CCT,Typicality,ind_span,False,False,OoD Test,noise,1.0,0.98,0.99
CCT,Typicality,ind_span,False,False,OoD Test,saltpepper,1.0,0.98,0.99
CCT,Typicality,ind_span,False,False,OoD Test,smear,0.07,0.98,0.525
CCT,Typicality,ind_span,False,False,OoD Val,OoD Test,0.4,0.98,0.69
CCT,Typicality,ind_span,False,False,OoD Val,OoD Val,0.23,0.98,0.605
CCT,Typicality,ind_span,False,False,OoD Val,brightness,0.15,0.98,0.565
CCT,Typicality,ind_span,False,False,OoD Val,contrast,0.03,0.98,0.505
CCT,Typicality,ind_span,False,False,OoD Val,hue,0.03,0.98,0.505
CCT,Typicality,ind_span,False,False,OoD Val,multnoise,1.0,0.98,0.99
CCT,Typicality,ind_span,False,False,OoD Val,noise,1.0,0.98,0.99
CCT,Typicality,ind_span,False,False,OoD Val,saltpepper,1.0,0.98,0.99
CCT,Typicality,ind_span,False,False,OoD Val,smear,0.07,0.98,0.525
CCT,Typicality,logistic,False,False,OoD Test,OoD Test,0.87,0.89,0.88
CCT,Typicality,logistic,False,False,OoD Test,OoD Val,0.7,0.89,0.7949999999999999
CCT,Typicality,logistic,False,False,OoD Test,brightness,0.63,0.89,0.76
CCT,Typicality,logistic,False,False,OoD Test,contrast,0.09,0.89,0.49
CCT,Typicality,logistic,False,False,OoD Test,hue,0.14,0.89,0.515
CCT,Typicality,logistic,False,False,OoD Test,multnoise,0.0,0.89,0.445
CCT,Typicality,logistic,False,False,OoD Test,noise,0.0,0.89,0.445
CCT,Typicality,logistic,False,False,OoD Test,saltpepper,0.0,0.89,0.445
CCT,Typicality,logistic,False,False,OoD Test,smear,0.03,0.89,0.46
CCT,Typicality,logistic,False,False,OoD Val,OoD Test,0.93,0.81,0.8700000000000001
CCT,Typicality,logistic,False,False,OoD Val,OoD Val,0.77,0.81,0.79
CCT,Typicality,logistic,False,False,OoD Val,brightness,0.74,0.81,0.775
CCT,Typicality,logistic,False,False,OoD Val,contrast,0.1,0.81,0.455
CCT,Typicality,logistic,False,False,OoD Val,hue,0.21,0.81,0.51
CCT,Typicality,logistic,False,False,OoD Val,multnoise,0.0,0.81,0.405
CCT,Typicality,logistic,False,False,OoD Val,noise,0.0,0.81,0.405
CCT,Typicality,logistic,False,False,OoD Val,saltpepper,0.0,0.81,0.405
CCT,Typicality,logistic,False,False,OoD Val,smear,0.03,0.81,0.42000000000000004
CCT,Softmax,val_optimal,True,True,OoD Test,OoD Test,0.9393939393939394,0.6107784431137724,0.7750861912538559
CCT,Softmax,val_optimal,True,True,OoD Test,OoD Val,0.9642857142857143,0.6104651162790697,0.787375415282392
CCT,Softmax,val_optimal,True,True,OoD Test,brightness,1.0,0.875,0.9375
CCT,Softmax,val_optimal,True,True,OoD Test,contrast,1.0,1.0,1.0
CCT,Softmax,val_optimal,True,True,OoD Test,hue,0.011904761904761904,0.9913793103448276,0.5016420361247947
CCT,Softmax,val_optimal,True,True,OoD Test,multnoise,0.7551020408163265,0.9901960784313726,0.8726490596238495
CCT,Softmax,val_optimal,True,True,OoD Test,noise,0.0,1.0,0.5
CCT,Softmax,val_optimal,True,True,OoD Test,saltpepper,0.19,1.0,0.595
CCT,Softmax,val_optimal,True,True,OoD Test,smear,1.0,1.0,1.0
CCT,Softmax,val_optimal,True,True,OoD Val,OoD Test,0.9393939393939394,0.6167664670658682,0.7780802032299039
CCT,Softmax,val_optimal,True,True,OoD Val,OoD Val,0.9642857142857143,0.6162790697674418,0.790282392026578
CCT,Softmax,val_optimal,True,True,OoD Val,brightness,1.0,0.925,0.9625
CCT,Softmax,val_optimal,True,True,OoD Val,contrast,1.0,1.0,1.0
CCT,Softmax,val_optimal,True,True,OoD Val,hue,0.0,1.0,0.5
CCT,Softmax,val_optimal,True,True,OoD Val,multnoise,0.6632653061224489,0.9901960784313726,0.8267306922769108
CCT,Softmax,val_optimal,True,True,OoD Val,noise,0.0,1.0,0.5
CCT,Softmax,val_optimal,True,True,OoD Val,saltpepper,0.08,1.0,0.54
CCT,Softmax,val_optimal,True,True,OoD Val,smear,1.0,1.0,1.0
CCT,Softmax,ind_span,True,True,OoD Test,OoD Test,1.0,0.5808383233532934,0.7904191616766467
CCT,Softmax,ind_span,True,True,OoD Test,OoD Val,1.0,0.563953488372093,0.7819767441860466
CCT,Softmax,ind_span,True,True,OoD Test,brightness,1.0,0.5900000000000001,0.795
CCT,Softmax,ind_span,True,True,OoD Test,contrast,1.0,0.945,0.9724999999999999
CCT,Softmax,ind_span,True,True,OoD Test,hue,0.07142857142857142,0.9568965517241379,0.5141625615763546
CCT,Softmax,ind_span,True,True,OoD Test,multnoise,0.9693877551020408,0.9509803921568627,0.9601840736294518
CCT,Softmax,ind_span,True,True,OoD Test,noise,0.09,0.97,0.53
CCT,Softmax,ind_span,True,True,OoD Test,saltpepper,0.77,0.97,0.87
CCT,Softmax,ind_span,True,True,OoD Test,smear,1.0,0.945,0.9724999999999999
CCT,Softmax,ind_span,True,True,OoD Val,OoD Test,1.0,0.5808383233532934,0.7904191616766467
CCT,Softmax,ind_span,True,True,OoD Val,OoD Val,1.0,0.563953488372093,0.7819767441860466
CCT,Softmax,ind_span,True,True,OoD Val,brightness,1.0,0.5900000000000001,0.795
CCT,Softmax,ind_span,True,True,OoD Val,contrast,1.0,0.945,0.9724999999999999
CCT,Softmax,ind_span,True,True,OoD Val,hue,0.07142857142857142,0.9568965517241379,0.5141625615763546
CCT,Softmax,ind_span,True,True,OoD Val,multnoise,0.9693877551020408,0.9509803921568627,0.9601840736294518
CCT,Softmax,ind_span,True,True,OoD Val,noise,0.09,0.97,0.53
CCT,Softmax,ind_span,True,True,OoD Val,saltpepper,0.77,0.97,0.87
CCT,Softmax,ind_span,True,True,OoD Val,smear,1.0,0.945,0.9724999999999999
CCT,Softmax,logistic,True,True,OoD Test,OoD Test,1.0,0.6047904191616766,0.8023952095808383
CCT,Softmax,logistic,True,True,OoD Test,OoD Val,1.0,0.5813953488372092,0.7906976744186046
CCT,Softmax,logistic,True,True,OoD Test,brightness,1.0,0.795,0.8975
CCT,Softmax,logistic,True,True,OoD Test,contrast,1.0,1.0,1.0
CCT,Softmax,logistic,True,True,OoD Test,hue,0.011904761904761904,0.9913793103448276,0.5016420361247947
CCT,Softmax,logistic,True,True,OoD Test,multnoise,0.8571428571428571,0.9803921568627451,0.9187675070028011
CCT,Softmax,logistic,True,True,OoD Test,noise,0.01,1.0,0.505
CCT,Softmax,logistic,True,True,OoD Test,saltpepper,0.35,1.0,0.675
CCT,Softmax,logistic,True,True,OoD Test,smear,1.0,0.995,0.9975
CCT,Softmax,logistic,True,True,OoD Val,OoD Test,1.0,0.6047904191616766,0.8023952095808383
CCT,Softmax,logistic,True,True,OoD Val,OoD Val,1.0,0.5813953488372092,0.7906976744186046
CCT,Softmax,logistic,True,True,OoD Val,brightness,1.0,0.78,0.89
CCT,Softmax,logistic,True,True,OoD Val,contrast,1.0,1.0,1.0
CCT,Softmax,logistic,True,True,OoD Val,hue,0.011904761904761904,0.9913793103448276,0.5016420361247947
CCT,Softmax,logistic,True,True,OoD Val,multnoise,0.8571428571428571,0.9803921568627451,0.9187675070028011
CCT,Softmax,logistic,True,True,OoD Val,noise,0.01,1.0,0.505
CCT,Softmax,logistic,True,True,OoD Val,saltpepper,0.39,1.0,0.6950000000000001
CCT,Softmax,logistic,True,True,OoD Val,smear,1.0,0.995,0.9975
CCT,Softmax,val_optimal,True,False,OoD Test,OoD Test,0.96,1.0,0.98
CCT,Softmax,val_optimal,True,False,OoD Test,OoD Val,0.9642857142857143,0.6104651162790697,0.787375415282392
CCT,Softmax,val_optimal,True,False,OoD Test,brightness,1.0,0.875,0.9375
CCT,Softmax,val_optimal,True,False,OoD Test,contrast,1.0,1.0,1.0
CCT,Softmax,val_optimal,True,False,OoD Test,hue,0.011904761904761904,0.9913793103448276,0.5016420361247947
CCT,Softmax,val_optimal,True,False,OoD Test,multnoise,0.7551020408163265,0.9901960784313726,0.8726490596238495
CCT,Softmax,val_optimal,True,False,OoD Test,noise,0.0,1.0,0.5
CCT,Softmax,val_optimal,True,False,OoD Test,saltpepper,0.19,1.0,0.595
CCT,Softmax,val_optimal,True,False,OoD Test,smear,1.0,1.0,1.0
CCT,Softmax,val_optimal,True,False,OoD Val,OoD Test,0.95,1.0,0.975
CCT,Softmax,val_optimal,True,False,OoD Val,OoD Val,0.9642857142857143,0.6162790697674418,0.790282392026578
CCT,Softmax,val_optimal,True,False,OoD Val,brightness,1.0,0.925,0.9625
CCT,Softmax,val_optimal,True,False,OoD Val,contrast,1.0,1.0,1.0
CCT,Softmax,val_optimal,True,False,OoD Val,hue,0.0,1.0,0.5
CCT,Softmax,val_optimal,True,False,OoD Val,multnoise,0.6632653061224489,0.9901960784313726,0.8267306922769108
CCT,Softmax,val_optimal,True,False,OoD Val,noise,0.0,1.0,0.5
CCT,Softmax,val_optimal,True,False,OoD Val,saltpepper,0.08,1.0,0.54
CCT,Softmax,val_optimal,True,False,OoD Val,smear,1.0,1.0,1.0
CCT,Softmax,ind_span,True,False,OoD Test,OoD Test,1.0,0.97,0.985
CCT,Softmax,ind_span,True,False,OoD Test,OoD Val,1.0,0.563953488372093,0.7819767441860466
CCT,Softmax,ind_span,True,False,OoD Test,brightness,1.0,0.5900000000000001,0.795
CCT,Softmax,ind_span,True,False,OoD Test,contrast,1.0,0.945,0.9724999999999999
CCT,Softmax,ind_span,True,False,OoD Test,hue,0.07142857142857142,0.9568965517241379,0.5141625615763546
CCT,Softmax,ind_span,True,False,OoD Test,multnoise,0.9693877551020408,0.9509803921568627,0.9601840736294518
CCT,Softmax,ind_span,True,False,OoD Test,noise,0.09,0.97,0.53
CCT,Softmax,ind_span,True,False,OoD Test,saltpepper,0.77,0.97,0.87
CCT,Softmax,ind_span,True,False,OoD Test,smear,1.0,0.945,0.9724999999999999
CCT,Softmax,ind_span,True,False,OoD Val,OoD Test,1.0,0.97,0.985
CCT,Softmax,ind_span,True,False,OoD Val,OoD Val,1.0,0.563953488372093,0.7819767441860466
CCT,Softmax,ind_span,True,False,OoD Val,brightness,1.0,0.5900000000000001,0.795
CCT,Softmax,ind_span,True,False,OoD Val,contrast,1.0,0.945,0.9724999999999999
CCT,Softmax,ind_span,True,False,OoD Val,hue,0.07142857142857142,0.9568965517241379,0.5141625615763546
CCT,Softmax,ind_span,True,False,OoD Val,multnoise,0.9693877551020408,0.9509803921568627,0.9601840736294518
CCT,Softmax,ind_span,True,False,OoD Val,noise,0.09,0.97,0.53
CCT,Softmax,ind_span,True,False,OoD Val,saltpepper,0.77,0.97,0.87
CCT,Softmax,ind_span,True,False,OoD Val,smear,1.0,0.945,0.9724999999999999
CCT,Softmax,logistic,True,False,OoD Test,OoD Test,0.99,1.0,0.995
CCT,Softmax,logistic,True,False,OoD Test,OoD Val,1.0,0.5813953488372092,0.7906976744186046
CCT,Softmax,logistic,True,False,OoD Test,brightness,1.0,0.795,0.8975
CCT,Softmax,logistic,True,False,OoD Test,contrast,1.0,1.0,1.0
CCT,Softmax,logistic,True,False,OoD Test,hue,0.011904761904761904,0.9913793103448276,0.5016420361247947
CCT,Softmax,logistic,True,False,OoD Test,multnoise,0.8571428571428571,0.9803921568627451,0.9187675070028011
CCT,Softmax,logistic,True,False,OoD Test,noise,0.01,1.0,0.505
CCT,Softmax,logistic,True,False,OoD Test,saltpepper,0.35,1.0,0.675
CCT,Softmax,logistic,True,False,OoD Test,smear,1.0,0.995,0.9975
CCT,Softmax,logistic,True,False,OoD Val,OoD Test,0.99,1.0,0.995
CCT,Softmax,logistic,True,False,OoD Val,OoD Val,1.0,0.5813953488372092,0.7906976744186046
CCT,Softmax,logistic,True,False,OoD Val,brightness,1.0,0.78,0.89
CCT,Softmax,logistic,True,False,OoD Val,contrast,1.0,1.0,1.0
CCT,Softmax,logistic,True,False,OoD Val,hue,0.011904761904761904,0.9913793103448276,0.5016420361247947
CCT,Softmax,logistic,True,False,OoD Val,multnoise,0.8571428571428571,0.9803921568627451,0.9187675070028011
CCT,Softmax,logistic,True,False,OoD Val,noise,0.01,1.0,0.505
CCT,Softmax,logistic,True,False,OoD Val,saltpepper,0.39,1.0,0.6950000000000001
CCT,Softmax,logistic,True,False,OoD Val,smear,1.0,0.995,0.9975
CCT,Softmax,val_optimal,False,False,OoD Test,OoD Test,0.96,1.0,0.98
CCT,Softmax,val_optimal,False,False,OoD Test,OoD Val,0.94,1.0,0.97
CCT,Softmax,val_optimal,False,False,OoD Test,brightness,0.25,1.0,0.625
CCT,Softmax,val_optimal,False,False,OoD Test,contrast,0.0,1.0,0.5
CCT,Softmax,val_optimal,False,False,OoD Test,hue,0.02,1.0,0.51
CCT,Softmax,val_optimal,False,False,OoD Test,multnoise,0.75,1.0,0.875
CCT,Softmax,val_optimal,False,False,OoD Test,noise,0.0,1.0,0.5
CCT,Softmax,val_optimal,False,False,OoD Test,saltpepper,0.19,1.0,0.595
CCT,Softmax,val_optimal,False,False,OoD Test,smear,0.0,1.0,0.5
CCT,Softmax,val_optimal,False,False,OoD Val,OoD Test,0.95,1.0,0.975
CCT,Softmax,val_optimal,False,False,OoD Val,OoD Val,0.93,1.0,0.9650000000000001
CCT,Softmax,val_optimal,False,False,OoD Val,brightness,0.15,1.0,0.575
CCT,Softmax,val_optimal,False,False,OoD Val,contrast,0.0,1.0,0.5
CCT,Softmax,val_optimal,False,False,OoD Val,hue,0.0,1.0,0.5
CCT,Softmax,val_optimal,False,False,OoD Val,multnoise,0.66,1.0,0.8300000000000001
CCT,Softmax,val_optimal,False,False,OoD Val,noise,0.0,1.0,0.5
CCT,Softmax,val_optimal,False,False,OoD Val,saltpepper,0.08,1.0,0.54
CCT,Softmax,val_optimal,False,False,OoD Val,smear,0.0,1.0,0.5
CCT,Softmax,ind_span,False,False,OoD Test,OoD Test,1.0,0.97,0.985
CCT,Softmax,ind_span,False,False,OoD Test,OoD Val,1.0,0.97,0.985
CCT,Softmax,ind_span,False,False,OoD Test,brightness,0.79,0.97,0.88
CCT,Softmax,ind_span,False,False,OoD Test,contrast,0.08,0.97,0.525
CCT,Softmax,ind_span,False,False,OoD Test,hue,0.08,0.97,0.525
CCT,Softmax,ind_span,False,False,OoD Test,multnoise,0.97,0.97,0.97
CCT,Softmax,ind_span,False,False,OoD Test,noise,0.09,0.97,0.53
CCT,Softmax,ind_span,False,False,OoD Test,saltpepper,0.77,0.97,0.87
