Dataset,Model,feature_name,fold,shift_type,category,observed_gap,predicted_gap,MAE,Method
NICO,resnet,kNN,saltpepper_0.25,saltpepper,Synthetic,-0.8668915076151917,-0.7633086177320331,0.1035828898831587,PRE
NICO,resnet,kNN,saltpepper_0.25,saltpepper,Synthetic,-0.8668915076151917,-0.791816100486875,0.07507540712831678,PRE
NICO,resnet,kNN,saltpepper_0.275,saltpepper,Synthetic,-0.8793977732793521,-0.7633086177320331,0.116089155547319,PRE
NICO,resnet,kNN,saltpepper_0.275,saltpepper,Synthetic,-0.8793977732793521,-0.791816100486875,0.08758167279247708,PRE
NICO,resnet,kNN,saltpepper_0.30000000000000004,saltpepper,Synthetic,-0.8750619336803547,-0.7633086177320331,0.11175331594832161,PRE
NICO,resnet,kNN,saltpepper_0.30000000000000004,saltpepper,Synthetic,-0.8750619336803547,-0.791816100486875,0.0832458331934797,PRE
NICO,resnet,kNN,saltpepper_0.325,saltpepper,Synthetic,-0.8760393772893772,-0.7633086177320331,0.1127307595573441,PRE
NICO,resnet,kNN,saltpepper_0.325,saltpepper,Synthetic,-0.8760393772893772,-0.791816100486875,0.08422327680250219,PRE
NICO,resnet,kNN,saltpepper_0.35000000000000003,saltpepper,Synthetic,-0.8817536630036629,-0.7633086177320331,0.1184450452716298,PRE
NICO,resnet,kNN,saltpepper_0.35000000000000003,saltpepper,Synthetic,-0.8817536630036629,-0.791816100486875,0.08993756251678789,PRE
NICO,resnet,kNN,saltpepper_0.375,saltpepper,Synthetic,-0.8826559186427607,-0.7633086177320331,0.1193473009107276,PRE
NICO,resnet,kNN,saltpepper_0.375,saltpepper,Synthetic,-0.8826559186427607,-0.791816100486875,0.09083981815588568,PRE
NICO,resnet,kNN,saltpepper_0.4,saltpepper,Synthetic,-0.873457923655292,-0.7633086177320331,0.11014930592325889,PRE
NICO,resnet,kNN,saltpepper_0.4,saltpepper,Synthetic,-0.873457923655292,-0.791816100486875,0.08164182316841698,PRE
NICO,resnet,kNN,saltpepper_0.42500000000000004,saltpepper,Synthetic,-0.875162184306921,-0.7633086177320331,0.111853566574888,PRE
NICO,resnet,kNN,saltpepper_0.42500000000000004,saltpepper,Synthetic,-0.875162184306921,-0.791816100486875,0.08334608382004609,PRE
NICO,resnet,kNN,saltpepper_0.45,saltpepper,Synthetic,-0.8714529111239637,-0.7633086177320331,0.1081442933919306,PRE
NICO,resnet,kNN,saltpepper_0.45,saltpepper,Synthetic,-0.8714529111239637,-0.791816100486875,0.07963681063708869,PRE
NICO,resnet,kNN,saltpepper_0.47500000000000003,saltpepper,Synthetic,-0.8785957682668207,-0.7633086177320331,0.11528715053478769,PRE
NICO,resnet,kNN,saltpepper_0.47500000000000003,saltpepper,Synthetic,-0.8785957682668207,-0.791816100486875,0.08677966777994578,PRE
NICO,resnet,kNN,saltpepper_0.5,saltpepper,Synthetic,-0.8708764700212067,-0.7633086177320331,0.1075678522891737,PRE
NICO,resnet,kNN,saltpepper_0.5,saltpepper,Synthetic,-0.8708764700212067,-0.791816100486875,0.07906036953433179,PRE
NICO,resnet,kNN,noise_0.025,noise,Synthetic,-0.1532824850588006,-0.478736079897043,0.3254535948382424,PRE
NICO,resnet,kNN,noise_0.025,noise,Synthetic,-0.1532824850588006,-0.5003873837181081,0.3471048986593075,PRE
NICO,resnet,kNN,noise_0.05,noise,Synthetic,-0.5879441391941391,-0.7341676373277054,0.1462234981335663,PRE
NICO,resnet,kNN,noise_0.05,noise,Synthetic,-0.5879441391941391,-0.7619730292290947,0.17402889003495559,PRE
NICO,resnet,kNN,noise_0.07500000000000001,noise,Synthetic,-0.7656383747831115,-0.7613955635522536,0.004242811230857901,PRE
NICO,resnet,kNN,noise_0.07500000000000001,noise,Synthetic,-0.7656383747831115,-0.7898569552757319,0.02421858049262038,PRE
NICO,resnet,kNN,noise_0.1,noise,Synthetic,-0.870224840948525,-0.7613995809660312,0.1088252599824939,PRE
NICO,resnet,kNN,noise_0.1,noise,Synthetic,-0.870224840948525,-0.7898610694806752,0.08036377146784979,PRE
NICO,resnet,kNN,noise_0.125,noise,Synthetic,-0.8823050414497782,-0.7633086177320331,0.1189964237177451,PRE
NICO,resnet,kNN,noise_0.125,noise,Synthetic,-0.8823050414497782,-0.791816100486875,0.09048894096290319,PRE
NICO,resnet,kNN,noise_0.15000000000000002,noise,Synthetic,-0.8898238384422593,-0.7633086177320331,0.1265152207102263,PRE
NICO,resnet,kNN,noise_0.15000000000000002,noise,Synthetic,-0.8898238384422593,-0.791816100486875,0.0980077379553844,PRE
NICO,resnet,kNN,noise_0.17500000000000002,noise,Synthetic,-0.8958890013495275,-0.7633086177320331,0.1325803836174945,PRE
NICO,resnet,kNN,noise_0.17500000000000002,noise,Synthetic,-0.8958890013495275,-0.791816100486875,0.10407290086265258,PRE
NICO,resnet,kNN,noise_0.2,noise,Synthetic,-0.8798739637555426,-0.7633086177320331,0.1165653460235095,PRE
NICO,resnet,kNN,noise_0.2,noise,Synthetic,-0.8798739637555426,-0.791816100486875,0.08805786326866759,PRE
NICO,resnet,kNN,noise_0.225,noise,Synthetic,-0.888520580296896,-0.7633086177320331,0.1252119625648629,PRE
NICO,resnet,kNN,noise_0.225,noise,Synthetic,-0.888520580296896,-0.791816100486875,0.09670447981002099,PRE
NICO,resnet,kNN,noise_0.25,noise,Synthetic,-0.8927060439560439,-0.7633086177320331,0.1293974262240108,PRE
NICO,resnet,kNN,noise_0.25,noise,Synthetic,-0.8927060439560439,-0.791816100486875,0.10088994346916888,PRE
NICO,resnet,kNN,noise_0.275,noise,Synthetic,-0.8842348660111816,-0.7633086177320331,0.12092624827914861,PRE
NICO,resnet,kNN,noise_0.275,noise,Synthetic,-0.8842348660111816,-0.791816100486875,0.0924187655243067,PRE
NICO,resnet,kNN,noise_0.30000000000000004,noise,Synthetic,-0.8858890013495275,-0.7633086177320331,0.1225803836174945,PRE
NICO,resnet,kNN,noise_0.30000000000000004,noise,Synthetic,-0.8858890013495275,-0.791816100486875,0.09407290086265259,PRE
NICO,resnet,kNN,noise_0.325,noise,Synthetic,-0.8935331116252168,-0.7633086177320331,0.1302244938931837,PRE
NICO,resnet,kNN,noise_0.325,noise,Synthetic,-0.8935331116252168,-0.791816100486875,0.10171701113834179,PRE
NICO,resnet,kNN,noise_0.35000000000000003,noise,Synthetic,-0.8866659437054173,-0.7633086177320331,0.1233573259733842,PRE
NICO,resnet,kNN,noise_0.35000000000000003,noise,Synthetic,-0.8866659437054173,-0.791816100486875,0.09484984321854228,PRE
NICO,resnet,kNN,noise_0.375,noise,Synthetic,-0.8826559186427607,-0.7633086177320331,0.1193473009107276,PRE
NICO,resnet,kNN,noise_0.375,noise,Synthetic,-0.8826559186427607,-0.791816100486875,0.09083981815588568,PRE
NICO,resnet,kNN,noise_0.4,noise,Synthetic,-0.8869666955851165,-0.7633086177320331,0.1236580778530835,PRE
NICO,resnet,kNN,noise_0.4,noise,Synthetic,-0.8869666955851165,-0.791816100486875,0.09515059509824159,PRE
NICO,resnet,kNN,noise_0.42500000000000004,noise,Synthetic,-0.8876433873144398,-0.7633086177320331,0.1243347695824068,PRE
NICO,resnet,kNN,noise_0.42500000000000004,noise,Synthetic,-0.8876433873144398,-0.791816100486875,0.09582728682756489,PRE
NICO,resnet,kNN,noise_0.45,noise,Synthetic,-0.8846108058608058,-0.7633086177320331,0.12130218812877269,PRE
NICO,resnet,kNN,noise_0.45,noise,Synthetic,-0.8846108058608058,-0.791816100486875,0.09279470537393078,PRE
NICO,resnet,kNN,noise_0.47500000000000003,noise,Synthetic,-0.8849366203971466,-0.7633086177320331,0.1216280026651135,PRE
NICO,resnet,kNN,noise_0.47500000000000003,noise,Synthetic,-0.8849366203971466,-0.791816100486875,0.09312051991027159,PRE
NICO,resnet,kNN,noise_0.5,noise,Synthetic,-0.8964654424522844,-0.7633086177320331,0.1331568247202514,PRE
NICO,resnet,kNN,noise_0.5,noise,Synthetic,-0.8964654424522844,-0.791816100486875,0.10464934196540948,PRE
NICO,resnet,kNN,smear_0.025,smear,Synthetic,-0.005863938692885817,-0.1542067936370508,0.148342854944165,PRE
NICO,resnet,kNN,smear_0.025,smear,Synthetic,-0.005863938692885817,-0.1680392444065274,0.16217530571364158,PRE
NICO,resnet,kNN,smear_0.05,smear,Synthetic,-0.011929101600154146,-0.25775705060575227,0.24582794900559812,PRE
NICO,resnet,kNN,smear_0.05,smear,Synthetic,-0.011929101600154146,-0.2740843278114595,0.2621552262113054,PRE
NICO,resnet,kNN,smear_0.07500000000000001,smear,Synthetic,-0.00501180836707138,-0.27277193673462363,0.26776012836755225,PRE
NICO,resnet,kNN,smear_0.07500000000000001,smear,Synthetic,-0.00501180836707138,-0.28946096615561145,0.2844491577885401,PRE
NICO,resnet,kNN,smear_0.1,smear,Synthetic,-0.00566343743975295,-0.29136596744394505,0.2857025300041921,PRE
NICO,resnet,kNN,smear_0.1,smear,Synthetic,-0.00566343743975295,-0.3085029810682336,0.30283954362848065,PRE
NICO,resnet,kNN,smear_0.125,smear,Synthetic,0.007043329477540272,-0.2331073458308539,0.24015067530839418,PRE
NICO,resnet,kNN,smear_0.125,smear,Synthetic,0.007043329477540272,-0.24884074005724355,0.2558840695347838,PRE
NICO,resnet,kNN,smear_0.15000000000000002,smear,Synthetic,-0.025713562753036268,-0.283999761603723,0.2582861988506867,PRE
NICO,resnet,kNN,smear_0.15000000000000002,smear,Synthetic,-0.025713562753036268,-0.3009593019353044,0.27524573918226813,PRE
NICO,resnet,kNN,smear_0.17500000000000002,smear,Synthetic,-0.023107046462309433,-0.2712698134389113,0.2481627669766019,PRE
NICO,resnet,kNN,smear_0.17500000000000002,smear,Synthetic,-0.023107046462309433,-0.28792265234701864,0.2648156058847092,PRE
NICO,resnet,kNN,smear_0.2,smear,Synthetic,-0.035387748216695436,-0.21870239999588925,0.18331465177919382,PRE
NICO,resnet,kNN,smear_0.2,smear,Synthetic,-0.035387748216695436,-0.23408873724015644,0.198700989023461,PRE
NICO,resnet,kNN,smear_0.225,smear,Synthetic,-0.045112058993637794,-0.25419275071010994,0.20908069171647214,PRE
NICO,resnet,kNN,smear_0.225,smear,Synthetic,-0.045112058993637794,-0.2704341535793684,0.2253220945857306,PRE
NICO,resnet,kNN,smear_0.25,smear,Synthetic,-0.07709200886832446,-0.13739638092343887,0.06030437205511441,PRE
NICO,resnet,kNN,smear_0.25,smear,Synthetic,-0.07709200886832446,-0.1508238200273767,0.07373181115905225,PRE
NICO,resnet,kNN,smear_0.275,smear,Synthetic,-0.09135266049739721,-0.22725170736027867,0.13589904686288146,PRE
NICO,resnet,kNN,smear_0.275,smear,Synthetic,-0.09135266049739721,-0.24284402224910728,0.15149136175171007,PRE
NICO,resnet,kNN,smear_0.30000000000000004,smear,Synthetic,-0.060550655484865934,-0.209558199519149,0.14900754403428307,PRE
NICO,resnet,kNN,smear_0.30000000000000004,smear,Synthetic,-0.060550655484865934,-0.22472422641600243,0.1641735709311365,PRE
NICO,resnet,kNN,smear_0.325,smear,Synthetic,-0.08067596876807392,-0.2005381198890851,0.11986215112101117,PRE
NICO,resnet,kNN,smear_0.325,smear,Synthetic,-0.08067596876807392,-0.21548682687021115,0.13481085810213722,PRE
NICO,resnet,kNN,smear_0.35000000000000003,smear,Synthetic,-0.07824489107383836,-0.27423441559369344,0.19598952451985507,PRE
NICO,resnet,kNN,smear_0.35000000000000003,smear,Synthetic,-0.07824489107383836,-0.29095868037794215,0.21271378930410378,PRE
NICO,resnet,kNN,smear_0.375,smear,Synthetic,-0.05952308656256011,-0.19505011597115884,0.13552702940859873,PRE
NICO,resnet,kNN,smear_0.375,smear,Synthetic,-0.05952308656256011,-0.20986660099883558,0.15034351443627547,PRE
NICO,resnet,kNN,smear_0.4,smear,Synthetic,-0.0830569211490263,-0.2565820299562722,0.17352510880724592,PRE
NICO,resnet,kNN,smear_0.4,smear,Synthetic,-0.0830569211490263,-0.27288099750186623,0.18982407635283993,PRE
NICO,resnet,kNN,smear_0.42500000000000004,smear,Synthetic,-0.1784203296703295,-0.1866549799910362,0.008234650320706693,PRE
NICO,resnet,kNN,smear_0.42500000000000004,smear,Synthetic,-0.1784203296703295,-0.20126920181056562,0.02284887214023612,PRE
NICO,resnet,kNN,smear_0.45,smear,Synthetic,-0.2024052920763445,-0.2563690715189445,0.0539637794426,PRE
NICO,resnet,kNN,smear_0.45,smear,Synthetic,-0.2024052920763445,-0.272662908277278,0.07025761620093351,PRE
NICO,resnet,kNN,smear_0.47500000000000003,smear,Synthetic,-0.1717286003470212,-0.20100478399990773,0.029276183652886534,PRE
NICO,resnet,kNN,smear_0.47500000000000003,smear,Synthetic,-0.1717286003470212,-0.21596473427481788,0.044236133927796684,PRE
NICO,resnet,kNN,smear_0.5,smear,Synthetic,-0.17649050510892605,-0.2526902077261478,0.07619970261722175,PRE
NICO,resnet,kNN,smear_0.5,smear,Synthetic,-0.17649050510892605,-0.2688954099710168,0.09240490486209074,PRE
Polyp,deeplabv3plus,kNN,EtisLaribDB,Organic,Organic,-0.5947619047619046,-0.5520998305189495,0.042662074242955095,PRE
Polyp,deeplabv3plus,kNN,EtisLaribDB,Organic,Organic,-0.5947619047619046,-0.5497423859469226,0.04501951881498212,PRE
Polyp,deeplabv3plus,kNN,CVC-ClinicDB,Organic,Organic,-0.21932330827067648,-0.38046332506928393,0.16114001679860745,PRE
Polyp,deeplabv3plus,kNN,CVC-ClinicDB,Organic,Organic,-0.21932330827067648,-0.3798950187939124,0.16057171052323593,PRE
Polyp,deeplabv3plus,kNN,EndoCV2020,Organic,Organic,-0.21233082706766904,-0.3350013633652398,0.12267053629757074,PRE
Polyp,deeplabv3plus,kNN,EndoCV2020,Organic,Organic,-0.21233082706766904,-0.33490695241017143,0.1225761253425024,PRE
Polyp,deeplabv3plus,kNN,contrast_0.025,contrast,Synthetic,0.02516290726817061,-0.05281616480488849,0.0779790720730591,PRE
Polyp,deeplabv3plus,kNN,contrast_0.025,contrast,Synthetic,0.02516290726817061,-0.05566325131372496,0.08082615858189557,PRE
Polyp,deeplabv3plus,kNN,contrast_0.05,contrast,Synthetic,0.029699248120301003,-0.08081159185064646,0.11051083997094746,PRE
Polyp,deeplabv3plus,kNN,contrast_0.05,contrast,Synthetic,0.029699248120301003,-0.08336685413171985,0.11306610225202085,PRE
Polyp,deeplabv3plus,kNN,contrast_0.07500000000000001,contrast,Synthetic,0.03922305764411038,-0.13032791774363028,0.16955097538774067,PRE
Polyp,deeplabv3plus,kNN,contrast_0.07500000000000001,contrast,Synthetic,0.03922305764411038,-0.13236702202712214,0.17159007967123252,PRE
Polyp,deeplabv3plus,kNN,contrast_0.1,contrast,Synthetic,0.018471177944862194,-0.09539283313518532,0.11386401108004751,PRE
Polyp,deeplabv3plus,kNN,contrast_0.1,contrast,Synthetic,0.018471177944862194,-0.09779610061115263,0.11626727855601482,PRE
Polyp,deeplabv3plus,kNN,contrast_0.125,contrast,Synthetic,0.03355889724310779,-0.10642816837019675,0.13998706561330454,PRE
Polyp,deeplabv3plus,kNN,contrast_0.125,contrast,Synthetic,0.03355889724310779,-0.1087164035525755,0.1422753007956833,PRE
Polyp,deeplabv3plus,kNN,contrast_0.15000000000000002,contrast,Synthetic,0.025789473684210584,-0.14862918629547406,0.17441865997968464,PRE
Polyp,deeplabv3plus,kNN,contrast_0.15000000000000002,contrast,Synthetic,0.025789473684210584,-0.15047751822341315,0.17626699190762374,PRE
Polyp,deeplabv3plus,kNN,contrast_0.17500000000000002,contrast,Synthetic,0.028796992481203376,-0.11793810484116385,0.14673509732236723,PRE
Polyp,deeplabv3plus,kNN,contrast_0.17500000000000002,contrast,Synthetic,0.028796992481203376,-0.12010636048842938,0.14890335296963275,PRE
Polyp,deeplabv3plus,kNN,contrast_0.2,contrast,Synthetic,0.011228070175438587,-0.19085821677777814,0.20208628695321673,PRE
Polyp,deeplabv3plus,kNN,contrast_0.2,contrast,Synthetic,0.011228070175438587,-0.19226635344848675,0.20349442362392534,PRE
Polyp,deeplabv3plus,kNN,contrast_0.225,contrast,Synthetic,-0.007067669172932223,-0.16766724555587553,0.1605995763829433,PRE
Polyp,deeplabv3plus,kNN,contrast_0.225,contrast,Synthetic,-0.007067669172932223,-0.16931712482464656,0.16224945565171434,PRE
Polyp,deeplabv3plus,kNN,contrast_0.25,contrast,Synthetic,-0.0012531328320800617,-0.2350527614232557,0.23379962859117565,PRE
Polyp,deeplabv3plus,kNN,contrast_0.25,contrast,Synthetic,-0.0012531328320800617,-0.23600021432438212,0.23474708149230206,PRE
Polyp,deeplabv3plus,kNN,contrast_0.275,contrast,Synthetic,0.003809523809523929,-0.210721941118311,0.21453146492783493,PRE
Polyp,deeplabv3plus,kNN,contrast_0.275,contrast,Synthetic,0.003809523809523929,-0.21192301840011674,0.21573254220964067,PRE
Polyp,deeplabv3plus,kNN,contrast_0.30000000000000004,contrast,Synthetic,0.015739348370927386,-0.17557585545082333,0.1913152038217507,PRE
Polyp,deeplabv3plus,kNN,contrast_0.30000000000000004,contrast,Synthetic,0.015739348370927386,-0.1771432953993619,0.1928826437702893,PRE
Polyp,deeplabv3plus,kNN,contrast_0.325,contrast,Synthetic,-0.02433583959899721,-0.20786304806809242,0.1835272084690952,PRE
Polyp,deeplabv3plus,kNN,contrast_0.325,contrast,Synthetic,-0.02433583959899721,-0.20909392644045732,0.1847580868414601,PRE
Polyp,deeplabv3plus,kNN,contrast_0.35000000000000003,contrast,Synthetic,-0.01776942355889699,-0.18587439997727717,0.16810497641838018,PRE
Polyp,deeplabv3plus,kNN,contrast_0.35000000000000003,contrast,Synthetic,-0.01776942355889699,-0.18733448793584218,0.16956506437694518,PRE
Polyp,deeplabv3plus,kNN,contrast_0.375,contrast,Synthetic,-0.006365914786967242,-0.19846251759999,0.19209660281302277,PRE
Polyp,deeplabv3plus,kNN,contrast_0.375,contrast,Synthetic,-0.006365914786967242,-0.19979138706711252,0.19342547228014528,PRE
Polyp,deeplabv3plus,kNN,contrast_0.4,contrast,Synthetic,-0.010050125313283087,-0.2297311817049369,0.2196810563916538,PRE
Polyp,deeplabv3plus,kNN,contrast_0.4,contrast,Synthetic,-0.010050125313283087,-0.23073410673332306,0.22068398142003998,PRE
Polyp,deeplabv3plus,kNN,contrast_0.42500000000000004,contrast,Synthetic,-0.013659147869673816,-0.2637567650913575,0.25009761722168367,PRE
Polyp,deeplabv3plus,kNN,contrast_0.42500000000000004,contrast,Synthetic,-0.013659147869673816,-0.2644050075646359,0.2507458596949621,PRE
Polyp,deeplabv3plus,kNN,contrast_0.45,contrast,Synthetic,-0.03067669172932308,-0.23716700412661418,0.2064903123972911,PRE
Polyp,deeplabv3plus,kNN,contrast_0.45,contrast,Synthetic,-0.03067669172932308,-0.238092418169637,0.20741572644031392,PRE
Polyp,deeplabv3plus,kNN,contrast_0.47500000000000003,contrast,Synthetic,-0.0495488721804509,-0.22807320108149465,0.17852432890104375,PRE
Polyp,deeplabv3plus,kNN,contrast_0.47500000000000003,contrast,Synthetic,-0.0495488721804509,-0.22909340889375474,0.17954453671330384,PRE
Polyp,deeplabv3plus,kNN,contrast_0.5,contrast,Synthetic,-0.029799498746867048,-0.21329607342695645,0.1834965746800894,PRE
Polyp,deeplabv3plus,kNN,contrast_0.5,contrast,Synthetic,-0.029799498746867048,-0.21447031796311744,0.1846708192162504,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.025,saltpepper,Synthetic,-0.9211027568922304,-0.6081632653061224,0.31293949158610807,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.025,saltpepper,Synthetic,-0.9211027568922304,-0.6052214156976666,0.3158813411945638,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.05,saltpepper,Synthetic,-0.9131328320802004,-0.6081632653061224,0.304969566774078,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.05,saltpepper,Synthetic,-0.9131328320802004,-0.6052214156976666,0.3079114163825337,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.07500000000000001,saltpepper,Synthetic,-0.9216541353383457,-0.6081632653061224,0.31349087003222337,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.07500000000000001,saltpepper,Synthetic,-0.9216541353383457,-0.6052214156976666,0.3164327196406791,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.1,saltpepper,Synthetic,-0.9282706766917292,-0.6081632653061224,0.3201074113856069,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.1,saltpepper,Synthetic,-0.9282706766917292,-0.6052214156976666,0.3230492609940626,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.125,saltpepper,Synthetic,-0.9380200501253132,-0.6081632653061224,0.3298567848191908,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.125,saltpepper,Synthetic,-0.9380200501253132,-0.6052214156976666,0.3327986344276465,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.15000000000000002,saltpepper,Synthetic,-0.9472180451127818,-0.6081632653061224,0.3390547798066595,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.15000000000000002,saltpepper,Synthetic,-0.9472180451127818,-0.6052214156976666,0.3419966294151152,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.17500000000000002,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.17500000000000002,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.2,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.2,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.225,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.225,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.25,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.25,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.275,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.275,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.30000000000000004,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.30000000000000004,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.325,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.325,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.35000000000000003,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.35000000000000003,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.375,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.375,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.4,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.4,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.42500000000000004,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.42500000000000004,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.45,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.45,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.47500000000000003,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.47500000000000003,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.5,saltpepper,Synthetic,-0.9499999999999998,-0.6081632653061224,0.3418367346938775,PRE
Polyp,deeplabv3plus,kNN,saltpepper_0.5,saltpepper,Synthetic,-0.9499999999999998,-0.6052214156976666,0.3447785843023332,PRE
Polyp,deeplabv3plus,kNN,hue_0.025,hue,Synthetic,0.034937343358396156,-0.13679922147516654,0.1717365648335627,PRE
Polyp,deeplabv3plus,kNN,hue_0.025,hue,Synthetic,0.034937343358396156,-0.13877086891254586,0.17370821227094202,PRE
Polyp,deeplabv3plus,kNN,hue_0.05,hue,Synthetic,-0.012506265664160243,-0.2155507819738227,0.20304451630966247,PRE
Polyp,deeplabv3plus,kNN,hue_0.05,hue,Synthetic,-0.012506265664160243,-0.216701523436448,0.20419525777228775,PRE
Polyp,deeplabv3plus,kNN,hue_0.07500000000000001,hue,Synthetic,-0.02130325814536327,-0.28387824526237315,0.2625749871170099,PRE
Polyp,deeplabv3plus,kNN,hue_0.07500000000000001,hue,Synthetic,-0.02130325814536327,-0.284316741500927,0.26301348335556374,PRE
Polyp,deeplabv3plus,kNN,hue_0.1,hue,Synthetic,-0.036842105263157676,-0.3275240259309903,0.2906819206678326,PRE
Polyp,deeplabv3plus,kNN,hue_0.1,hue,Synthetic,-0.036842105263157676,-0.3275075587136227,0.290665453450465,PRE
Polyp,deeplabv3plus,kNN,hue_0.125,hue,Synthetic,-0.13150375939849612,-0.33874295425557943,0.2072391948570833,PRE
Polyp,deeplabv3plus,kNN,hue_0.125,hue,Synthetic,-0.13150375939849612,-0.3386095409709381,0.20710578157244197,PRE
Polyp,deeplabv3plus,kNN,hue_0.15000000000000002,hue,Synthetic,-0.15814536340852114,-0.2956947076271357,0.13754934421861453,PRE
Polyp,deeplabv3plus,kNN,hue_0.15000000000000002,hue,Synthetic,-0.15814536340852114,-0.29601002910579566,0.1378646656972745,PRE
Polyp,deeplabv3plus,kNN,hue_0.17500000000000002,hue,Synthetic,-0.18591478696741837,-0.35986200390344436,0.173947216936026,PRE
Polyp,deeplabv3plus,kNN,hue_0.17500000000000002,hue,Synthetic,-0.18591478696741837,-0.359508445723549,0.17359365875613064,PRE
Polyp,deeplabv3plus,kNN,hue_0.2,hue,Synthetic,-0.20661654135338325,-0.40192376516033723,0.19530722380695398,PRE
Polyp,deeplabv3plus,kNN,hue_0.2,hue,Synthetic,-0.20661654135338325,-0.4011317553369974,0.19451521398361415,PRE
Polyp,deeplabv3plus,kNN,hue_0.225,hue,Synthetic,-0.16711779448621533,-0.35372342486004527,0.18660563037382993,PRE
Polyp,deeplabv3plus,kNN,hue_0.225,hue,Synthetic,-0.16711779448621533,-0.3534338552053463,0.18631606071913098,PRE
