Dataset,Method,Model,feature_name,shift,observed_gap,predicted_gap,residual,abs_error
NICO,Ours,resnet,Energy,all,-0.4489935939319311,-0.4034131063147995,0.045580487617131626,0.045580487617131626
NICO,Ours,resnet,Energy,all,-0.3184242328709542,-0.4034131063147995,-0.08498887344384526,0.08498887344384526
NICO,Ours,resnet,Energy,all,-0.3635684686486247,-0.4034131063147995,-0.0398446376661748,0.0398446376661748
NICO,Ours,resnet,Energy,all,-0.1816571379071379,-0.4034131063147995,-0.2217559684076616,0.2217559684076616
NICO,Ours,resnet,Energy,all,-0.4303931187859759,-0.4034131063147995,0.02698001247117643,0.02698001247117643
NICO,Ours,resnet,Energy,all,-0.7528856272026501,-0.4026456833487086,0.35023994385394147,0.35023994385394147
NICO,Ours,resnet,Energy,all,-0.2990601556376666,-0.4026456833487086,-0.10358552771104201,0.10358552771104201
NICO,Ours,resnet,Energy,all,-0.3984219069822747,-0.4026456833487086,-0.004223776366433896,0.004223776366433896
NICO,Ours,resnet,Energy,all,-0.4093148705149537,-0.4026456833487086,0.006669187166245094,0.006669187166245094
NICO,Ours,resnet,Energy,all,-0.4344885082056468,-0.4026456833487086,0.03184282485693818,0.03184282485693818
NICO,Ours,resnet,Energy,all,-0.4420793476816793,-0.4026456833487086,0.039433664332970686,0.039433664332970686
NICO,Ours,resnet,Energy,all,-0.4409213817566978,-0.4026456833487086,0.03827569840798922,0.03827569840798922
NICO,Ours,resnet,Energy,all,-0.359453193520095,-0.4026456833487086,-0.04319248982861357,0.04319248982861357
NICO,Ours,resnet,Energy,all,-0.4399155709327808,-0.4026456833487086,0.03726988758407218,0.03726988758407218
NICO,Ours,resnet,Energy,all,-0.2545765429884351,-0.4026456833487086,-0.14806914036027352,0.14806914036027352
NICO,Ours,resnet,Energy,all,-0.4447774564725003,-0.4026456833487086,0.04213177312379168,0.04213177312379168
NICO,Ours,resnet,Energy,all,-0.3397425113020672,-0.4026456833487086,-0.06290317204664142,0.06290317204664142
NICO,Ours,resnet,Energy,all,-0.4316875254375255,-0.4026456833487086,0.029041842088816883,0.029041842088816883
NICO,Ours,resnet,Energy,all,-0.3746970664636716,-0.4026456833487086,-0.02794861688503697,0.02794861688503697
NICO,Ours,resnet,Energy,all,-0.4316475570906699,-0.4026456833487086,0.02900187374196128,0.02900187374196128
NICO,Ours,resnet,Energy,all,-0.3843553659364917,-0.4026456833487086,-0.018290317412216872,0.018290317412216872
NICO,Ours,resnet,Energy,all,-0.4489935939319311,-0.4026456833487086,0.04634791058322252,0.04634791058322252
NICO,Ours,resnet,Energy,all,-0.3184242328709542,-0.4026456833487086,-0.08422145047775437,0.08422145047775437
NICO,Ours,resnet,Energy,all,-0.3635684686486247,-0.4026456833487086,-0.039077214700083907,0.039077214700083907
NICO,Ours,resnet,Energy,all,-0.1816571379071379,-0.4026456833487086,-0.2209885454415707,0.2209885454415707
NICO,Ours,resnet,Energy,all,-0.4303931187859759,-0.4026456833487086,0.02774743543726732,0.02774743543726732
Polyp,Ours,segformer,Energy,Organic,-0.1043956043956044,-0.423133526536315,-0.31873792214071056,0.31873792214071056
Polyp,Ours,segformer,Energy,Organic,-0.3397435897435897,-0.5650952031148038,-0.22535161337121407,0.22535161337121407
Polyp,Ours,segformer,Energy,Organic,-0.1975,-0.5830533552019825,-0.38555335520198253,0.38555335520198253
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.0592187304663382,-0.0800520637996715,0.0800520637996715
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.0592187304663382,-0.0696353971330048,0.0696353971330048
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.0592187304663382,-0.0696353971330048,0.0696353971330048
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.0592187304663382,-0.0696353971330048,0.0696353971330048
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.0592187304663382,-0.0800520637996715,0.0800520637996715
Polyp,Ours,segformer,Energy,Brightness,0.0416666666666666,-0.0592187304663382,-0.1008853971330048,0.1008853971330048
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.0592187304663382,-0.0800520637996715,0.0800520637996715
Polyp,Ours,segformer,Energy,Brightness,0.03125,-0.0592187304663382,-0.0904687304663382,0.0904687304663382
Polyp,Ours,segformer,Energy,Brightness,0.0416666666666666,-0.0592187304663382,-0.1008853971330048,0.1008853971330048
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.0592187304663382,-0.0800520637996715,0.0800520637996715
Polyp,Ours,segformer,Energy,Brightness,-0.0104166666666666,-0.0592187304663382,-0.0488020637996716,0.0488020637996716
Polyp,Ours,segformer,Energy,Brightness,-0.0104166666666666,-0.0592187304663382,-0.0488020637996716,0.0488020637996716
Polyp,Ours,segformer,Energy,Brightness,0.0,-0.0592187304663382,-0.0592187304663382,0.0592187304663382
Polyp,Ours,segformer,Energy,Brightness,-0.0104166666666666,-0.0592187304663382,-0.0488020637996716,0.0488020637996716
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.0592187304663382,-0.0800520637996715,0.0800520637996715
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.0592187304663382,-0.0800520637996715,0.0800520637996715
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.0592187304663382,-0.0800520637996715,0.0800520637996715
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.0592187304663382,-0.0696353971330048,0.0696353971330048
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.0592187304663382,-0.0696353971330048,0.0696353971330048
Polyp,Ours,segformer,Energy,Brightness,-0.0104166666666666,-0.0592187304663382,-0.0488020637996716,0.0488020637996716
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.1888241344971709,-0.2096574678305042,0.2096574678305042
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.1888241344971709,-0.1992408011638375,0.1992408011638375
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.1888241344971709,-0.1992408011638375,0.1992408011638375
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.1888241344971709,-0.1992408011638375,0.1992408011638375
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.1888241344971709,-0.2096574678305042,0.2096574678305042
Polyp,Ours,segformer,Energy,Brightness,0.0416666666666666,-0.1888241344971709,-0.2304908011638375,0.2304908011638375
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.1888241344971709,-0.2096574678305042,0.2096574678305042
Polyp,Ours,segformer,Energy,Brightness,0.03125,-0.1888241344971709,-0.2200741344971709,0.2200741344971709
Polyp,Ours,segformer,Energy,Brightness,0.0416666666666666,-0.1888241344971709,-0.2304908011638375,0.2304908011638375
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.1888241344971709,-0.2096574678305042,0.2096574678305042
Polyp,Ours,segformer,Energy,Brightness,-0.0104166666666666,-0.1888241344971709,-0.1784074678305043,0.1784074678305043
Polyp,Ours,segformer,Energy,Brightness,-0.0104166666666666,-0.1888241344971709,-0.1784074678305043,0.1784074678305043
Polyp,Ours,segformer,Energy,Brightness,0.0,-0.1888241344971709,-0.1888241344971709,0.1888241344971709
Polyp,Ours,segformer,Energy,Brightness,-0.0104166666666666,-0.1888241344971709,-0.1784074678305043,0.1784074678305043
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.1888241344971709,-0.2096574678305042,0.2096574678305042
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.1888241344971709,-0.2096574678305042,0.2096574678305042
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.1888241344971709,-0.2096574678305042,0.2096574678305042
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.1888241344971709,-0.1992408011638375,0.1992408011638375
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.1888241344971709,-0.1992408011638375,0.1992408011638375
Polyp,Ours,segformer,Energy,Brightness,-0.0104166666666666,-0.1888241344971709,-0.1784074678305043,0.1784074678305043
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.2318372816864429,-0.2526706150197762,0.2526706150197762
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.2318372816864429,-0.2422539483531095,0.2422539483531095
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.2318372816864429,-0.2422539483531095,0.2422539483531095
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.2318372816864429,-0.2422539483531095,0.2422539483531095
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.2318372816864429,-0.2526706150197762,0.2526706150197762
Polyp,Ours,segformer,Energy,Brightness,0.0416666666666666,-0.2318372816864429,-0.27350394835310954,0.27350394835310954
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.2318372816864429,-0.2526706150197762,0.2526706150197762
Polyp,Ours,segformer,Energy,Brightness,0.03125,-0.2318372816864429,-0.2630872816864429,0.2630872816864429
Polyp,Ours,segformer,Energy,Brightness,0.0416666666666666,-0.2318372816864429,-0.27350394835310954,0.27350394835310954
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.2318372816864429,-0.2526706150197762,0.2526706150197762
Polyp,Ours,segformer,Energy,Brightness,-0.0104166666666666,-0.2318372816864429,-0.2214206150197763,0.2214206150197763
Polyp,Ours,segformer,Energy,Brightness,-0.0104166666666666,-0.2318372816864429,-0.2214206150197763,0.2214206150197763
Polyp,Ours,segformer,Energy,Brightness,0.0,-0.2318372816864429,-0.2318372816864429,0.2318372816864429
Polyp,Ours,segformer,Energy,Brightness,-0.0104166666666666,-0.2318372816864429,-0.2214206150197763,0.2214206150197763
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.2318372816864429,-0.2526706150197762,0.2526706150197762
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.2318372816864429,-0.2526706150197762,0.2526706150197762
Polyp,Ours,segformer,Energy,Brightness,0.0208333333333333,-0.2318372816864429,-0.2526706150197762,0.2526706150197762
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.2318372816864429,-0.2422539483531095,0.2422539483531095
Polyp,Ours,segformer,Energy,Brightness,0.0104166666666666,-0.2318372816864429,-0.2422539483531095,0.2422539483531095
Polyp,Ours,segformer,Energy,Brightness,-0.0104166666666666,-0.2318372816864429,-0.2214206150197763,0.2214206150197763
Polyp,Ours,segformer,Energy,Contrast,0.0104166666666666,-0.1844025112915953,-0.1948191779582619,0.1948191779582619
Polyp,Ours,segformer,Energy,Contrast,0.0208333333333333,-0.1844025112915953,-0.2052358446249286,0.2052358446249286
Polyp,Ours,segformer,Energy,Contrast,0.015625,-0.1844025112915953,-0.2000275112915953,0.2000275112915953
Polyp,Ours,segformer,Energy,Contrast,0.015625,-0.1844025112915953,-0.2000275112915953,0.2000275112915953
Polyp,Ours,segformer,Energy,Contrast,0.0104166666666666,-0.1844025112915953,-0.1948191779582619,0.1948191779582619
Polyp,Ours,segformer,Energy,Contrast,0.0052083333333333,-0.1844025112915953,-0.18961084462492858,0.18961084462492858
Polyp,Ours,segformer,Energy,Contrast,-0.0052083333333333,-0.1844025112915953,-0.179194177958262,0.179194177958262
Polyp,Ours,segformer,Energy,Contrast,-0.0052083333333333,-0.1844025112915953,-0.179194177958262,0.179194177958262
Polyp,Ours,segformer,Energy,Contrast,0.0,-0.1844025112915953,-0.1844025112915953,0.1844025112915953
Polyp,Ours,segformer,Energy,Contrast,0.0,-0.1844025112915953,-0.1844025112915953,0.1844025112915953
Polyp,Ours,segformer,Energy,Contrast,0.0052083333333333,-0.1844025112915953,-0.18961084462492858,0.18961084462492858
Polyp,Ours,segformer,Energy,Contrast,-0.0104166666666666,-0.1844025112915953,-0.1739858446249287,0.1739858446249287
Polyp,Ours,segformer,Energy,Contrast,-0.0208333333333333,-0.1844025112915953,-0.16356917795826198,0.16356917795826198
Polyp,Ours,segformer,Energy,Contrast,-0.0208333333333333,-0.1844025112915953,-0.16356917795826198,0.16356917795826198
Polyp,Ours,segformer,Energy,Contrast,-0.015625,-0.1844025112915953,-0.1687775112915953,0.1687775112915953
Polyp,Ours,segformer,Energy,Contrast,-0.0260416666666666,-0.1844025112915953,-0.1583608446249287,0.1583608446249287
Polyp,Ours,segformer,Energy,Contrast,-0.0260416666666666,-0.1844025112915953,-0.1583608446249287,0.1583608446249287
Polyp,Ours,segformer,Energy,Contrast,-0.0208333333333333,-0.1844025112915953,-0.16356917795826198,0.16356917795826198
Polyp,Ours,segformer,Energy,Contrast,-0.0260416666666666,-0.1844025112915953,-0.1583608446249287,0.1583608446249287
Polyp,Ours,segformer,Energy,Contrast,-0.0260416666666666,-0.1844025112915953,-0.1583608446249287,0.1583608446249287
Polyp,Ours,segformer,Energy,Contrast,0.0104166666666666,-0.2815906005815666,-0.29200726724823317,0.29200726724823317
Polyp,Ours,segformer,Energy,Contrast,0.0208333333333333,-0.2815906005815666,-0.3024239339148999,0.3024239339148999
Polyp,Ours,segformer,Energy,Contrast,0.015625,-0.2815906005815666,-0.2972156005815666,0.2972156005815666
Polyp,Ours,segformer,Energy,Contrast,0.015625,-0.2815906005815666,-0.2972156005815666,0.2972156005815666
Polyp,Ours,segformer,Energy,Contrast,0.0104166666666666,-0.2815906005815666,-0.29200726724823317,0.29200726724823317
Polyp,Ours,segformer,Energy,Contrast,0.0052083333333333,-0.2815906005815666,-0.2867989339148999,0.2867989339148999
Polyp,Ours,segformer,Energy,Contrast,-0.0052083333333333,-0.2815906005815666,-0.2763822672482333,0.2763822672482333
Polyp,Ours,segformer,Energy,Contrast,-0.0052083333333333,-0.2815906005815666,-0.2763822672482333,0.2763822672482333
Polyp,Ours,segformer,Energy,Contrast,0.0,-0.2815906005815666,-0.2815906005815666,0.2815906005815666
Polyp,Ours,segformer,Energy,Contrast,0.0,-0.2815906005815666,-0.2815906005815666,0.2815906005815666
Polyp,Ours,segformer,Energy,Contrast,0.0052083333333333,-0.2815906005815666,-0.2867989339148999,0.2867989339148999
Polyp,Ours,segformer,Energy,Contrast,-0.0104166666666666,-0.2815906005815666,-0.2711739339149,0.2711739339149
Polyp,Ours,segformer,Energy,Contrast,-0.0208333333333333,-0.2815906005815666,-0.2607572672482333,0.2607572672482333
Polyp,Ours,segformer,Energy,Contrast,-0.0208333333333333,-0.2815906005815666,-0.2607572672482333,0.2607572672482333
Polyp,Ours,segformer,Energy,Contrast,-0.015625,-0.2815906005815666,-0.2659656005815666,0.2659656005815666
Polyp,Ours,segformer,Energy,Contrast,-0.0260416666666666,-0.2815906005815666,-0.2555489339149,0.2555489339149
Polyp,Ours,segformer,Energy,Contrast,-0.0260416666666666,-0.2815906005815666,-0.2555489339149,0.2555489339149
Polyp,Ours,segformer,Energy,Contrast,-0.0208333333333333,-0.2815906005815666,-0.2607572672482333,0.2607572672482333
Polyp,Ours,segformer,Energy,Contrast,-0.0260416666666666,-0.2815906005815666,-0.2555489339149,0.2555489339149
Polyp,Ours,segformer,Energy,Contrast,-0.0260416666666666,-0.2815906005815666,-0.2555489339149,0.2555489339149
Polyp,Ours,segformer,Energy,Contrast,0.0104166666666666,-0.3348598740116384,-0.345276540678305,0.345276540678305
Polyp,Ours,segformer,Energy,Contrast,0.0208333333333333,-0.3348598740116384,-0.35569320734497173,0.35569320734497173
Polyp,Ours,segformer,Energy,Contrast,0.015625,-0.3348598740116384,-0.3504848740116384,0.3504848740116384
Polyp,Ours,segformer,Energy,Contrast,0.015625,-0.3348598740116384,-0.3504848740116384,0.3504848740116384
Polyp,Ours,segformer,Energy,Contrast,0.0104166666666666,-0.3348598740116384,-0.345276540678305,0.345276540678305
Polyp,Ours,segformer,Energy,Contrast,0.0052083333333333,-0.3348598740116384,-0.34006820734497173,0.34006820734497173
Polyp,Ours,segformer,Energy,Contrast,-0.0052083333333333,-0.3348598740116384,-0.3296515406783051,0.3296515406783051
Polyp,Ours,segformer,Energy,Contrast,-0.0052083333333333,-0.3348598740116384,-0.3296515406783051,0.3296515406783051
Polyp,Ours,segformer,Energy,Contrast,0.0,-0.3348598740116384,-0.3348598740116384,0.3348598740116384
Polyp,Ours,segformer,Energy,Contrast,0.0,-0.3348598740116384,-0.3348598740116384,0.3348598740116384
Polyp,Ours,segformer,Energy,Contrast,0.0052083333333333,-0.3348598740116384,-0.34006820734497173,0.34006820734497173
Polyp,Ours,segformer,Energy,Contrast,-0.0104166666666666,-0.3348598740116384,-0.32444320734497184,0.32444320734497184
Polyp,Ours,segformer,Energy,Contrast,-0.0208333333333333,-0.3348598740116384,-0.3140265406783051,0.3140265406783051
Polyp,Ours,segformer,Energy,Contrast,-0.0208333333333333,-0.3348598740116384,-0.3140265406783051,0.3140265406783051
Polyp,Ours,segformer,Energy,Contrast,-0.015625,-0.3348598740116384,-0.3192348740116384,0.3192348740116384
Polyp,Ours,segformer,Energy,Contrast,-0.0260416666666666,-0.3348598740116384,-0.30881820734497184,0.30881820734497184
Polyp,Ours,segformer,Energy,Contrast,-0.0260416666666666,-0.3348598740116384,-0.30881820734497184,0.30881820734497184
Polyp,Ours,segformer,Energy,Contrast,-0.0208333333333333,-0.3348598740116384,-0.3140265406783051,0.3140265406783051
Polyp,Ours,segformer,Energy,Contrast,-0.0260416666666666,-0.3348598740116384,-0.30881820734497184,0.30881820734497184
Polyp,Ours,segformer,Energy,Contrast,-0.0260416666666666,-0.3348598740116384,-0.30881820734497184,0.30881820734497184
Polyp,Ours,segformer,Energy,Fog,0.0208333333333333,-0.013094475988515,-0.0339278093218483,0.0339278093218483
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.013094475988515,-0.023511142655181602,0.023511142655181602
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.013094475988515,-0.023511142655181602,0.023511142655181602
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.013094475988515,-0.023511142655181602,0.023511142655181602
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.013094475988515,-0.023511142655181602,0.023511142655181602
Polyp,Ours,segformer,Energy,Fog,0.0208333333333333,-0.013094475988515,-0.0339278093218483,0.0339278093218483
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.013094475988515,-0.023511142655181602,0.023511142655181602
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.013094475988515,-0.023511142655181602,0.023511142655181602
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.013094475988515,-0.023511142655181602,0.023511142655181602
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.013094475988515,-0.023511142655181602,0.023511142655181602
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.013094475988515,-0.023511142655181602,0.023511142655181602
Polyp,Ours,segformer,Energy,Fog,-0.0104166666666666,-0.013094475988515,-0.0026778093218484,0.0026778093218484
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.013094475988515,-0.023511142655181602,0.023511142655181602
Polyp,Ours,segformer,Energy,Fog,-0.0104166666666666,-0.013094475988515,-0.0026778093218484,0.0026778093218484
Polyp,Ours,segformer,Energy,Fog,0.0,-0.013094475988515,-0.013094475988515,0.013094475988515
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.013094475988515,-0.023511142655181602,0.023511142655181602
Polyp,Ours,segformer,Energy,Fog,0.0208333333333333,-0.013094475988515,-0.0339278093218483,0.0339278093218483
Polyp,Ours,segformer,Energy,Fog,-0.0104166666666666,-0.013094475988515,-0.0026778093218484,0.0026778093218484
Polyp,Ours,segformer,Energy,Fog,-0.0104166666666666,-0.013094475988515,-0.0026778093218484,0.0026778093218484
Polyp,Ours,segformer,Energy,Fog,0.0,-0.013094475988515,-0.013094475988515,0.013094475988515
Polyp,Ours,segformer,Energy,Fog,0.0208333333333333,-0.1186262027743343,-0.1394595361076676,0.1394595361076676
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1186262027743343,-0.1290428694410009,0.1290428694410009
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1186262027743343,-0.1290428694410009,0.1290428694410009
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1186262027743343,-0.1290428694410009,0.1290428694410009
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1186262027743343,-0.1290428694410009,0.1290428694410009
Polyp,Ours,segformer,Energy,Fog,0.0208333333333333,-0.1186262027743343,-0.1394595361076676,0.1394595361076676
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1186262027743343,-0.1290428694410009,0.1290428694410009
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1186262027743343,-0.1290428694410009,0.1290428694410009
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1186262027743343,-0.1290428694410009,0.1290428694410009
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1186262027743343,-0.1290428694410009,0.1290428694410009
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1186262027743343,-0.1290428694410009,0.1290428694410009
Polyp,Ours,segformer,Energy,Fog,-0.0104166666666666,-0.1186262027743343,-0.1082095361076677,0.1082095361076677
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1186262027743343,-0.1290428694410009,0.1290428694410009
Polyp,Ours,segformer,Energy,Fog,-0.0104166666666666,-0.1186262027743343,-0.1082095361076677,0.1082095361076677
Polyp,Ours,segformer,Energy,Fog,0.0,-0.1186262027743343,-0.1186262027743343,0.1186262027743343
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1186262027743343,-0.1290428694410009,0.1290428694410009
Polyp,Ours,segformer,Energy,Fog,0.0208333333333333,-0.1186262027743343,-0.1394595361076676,0.1394595361076676
Polyp,Ours,segformer,Energy,Fog,-0.0104166666666666,-0.1186262027743343,-0.1082095361076677,0.1082095361076677
Polyp,Ours,segformer,Energy,Fog,-0.0104166666666666,-0.1186262027743343,-0.1082095361076677,0.1082095361076677
Polyp,Ours,segformer,Energy,Fog,0.0,-0.1186262027743343,-0.1186262027743343,0.1186262027743343
Polyp,Ours,segformer,Energy,Fog,0.0208333333333333,-0.1722477288168586,-0.19308106215019188,0.19308106215019188
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1722477288168586,-0.1826643954835252,0.1826643954835252
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1722477288168586,-0.1826643954835252,0.1826643954835252
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1722477288168586,-0.1826643954835252,0.1826643954835252
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1722477288168586,-0.1826643954835252,0.1826643954835252
Polyp,Ours,segformer,Energy,Fog,0.0208333333333333,-0.1722477288168586,-0.19308106215019188,0.19308106215019188
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1722477288168586,-0.1826643954835252,0.1826643954835252
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1722477288168586,-0.1826643954835252,0.1826643954835252
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1722477288168586,-0.1826643954835252,0.1826643954835252
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1722477288168586,-0.1826643954835252,0.1826643954835252
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1722477288168586,-0.1826643954835252,0.1826643954835252
Polyp,Ours,segformer,Energy,Fog,-0.0104166666666666,-0.1722477288168586,-0.161831062150192,0.161831062150192
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1722477288168586,-0.1826643954835252,0.1826643954835252
Polyp,Ours,segformer,Energy,Fog,-0.0104166666666666,-0.1722477288168586,-0.161831062150192,0.161831062150192
Polyp,Ours,segformer,Energy,Fog,0.0,-0.1722477288168586,-0.1722477288168586,0.1722477288168586
Polyp,Ours,segformer,Energy,Fog,0.0104166666666666,-0.1722477288168586,-0.1826643954835252,0.1826643954835252
Polyp,Ours,segformer,Energy,Fog,0.0208333333333333,-0.1722477288168586,-0.19308106215019188,0.19308106215019188
Polyp,Ours,segformer,Energy,Fog,-0.0104166666666666,-0.1722477288168586,-0.161831062150192,0.161831062150192
Polyp,Ours,segformer,Energy,Fog,-0.0104166666666666,-0.1722477288168586,-0.161831062150192,0.161831062150192
Polyp,Ours,segformer,Energy,Fog,0.0,-0.1722477288168586,-0.1722477288168586,0.1722477288168586
Polyp,Ours,segformer,Energy,Hue,0.0,-0.262311437953196,-0.262311437953196,0.262311437953196
Polyp,Ours,segformer,Energy,Hue,0.0,-0.262311437953196,-0.262311437953196,0.262311437953196
Polyp,Ours,segformer,Energy,Hue,-0.0208333333333333,-0.262311437953196,-0.2414781046198627,0.2414781046198627
Polyp,Ours,segformer,Energy,Hue,-0.0625,-0.262311437953196,-0.199811437953196,0.199811437953196
Polyp,Ours,segformer,Energy,Hue,-0.0416666666666666,-0.262311437953196,-0.2206447712865294,0.2206447712865294
Polyp,Ours,segformer,Energy,Hue,-0.0520833333333333,-0.262311437953196,-0.2102281046198627,0.2102281046198627
Polyp,Ours,segformer,Energy,Hue,-0.0625,-0.262311437953196,-0.199811437953196,0.199811437953196
Polyp,Ours,segformer,Energy,Hue,-0.0625,-0.262311437953196,-0.199811437953196,0.199811437953196
Polyp,Ours,segformer,Energy,Hue,-0.0729166666666666,-0.262311437953196,-0.1893947712865294,0.1893947712865294
Polyp,Ours,segformer,Energy,Hue,-0.0729166666666666,-0.262311437953196,-0.1893947712865294,0.1893947712865294
Polyp,Ours,segformer,Energy,Hue,-0.0625,-0.262311437953196,-0.199811437953196,0.199811437953196
Polyp,Ours,segformer,Energy,Hue,-0.09375,-0.262311437953196,-0.168561437953196,0.168561437953196
Polyp,Ours,segformer,Energy,Hue,-0.1145833333333333,-0.262311437953196,-0.1477281046198627,0.1477281046198627
Polyp,Ours,segformer,Energy,Hue,-0.125,-0.262311437953196,-0.137311437953196,0.137311437953196
Polyp,Ours,segformer,Energy,Hue,-0.1666666666666666,-0.262311437953196,-0.0956447712865294,0.0956447712865294
Polyp,Ours,segformer,Energy,Hue,-0.15625,-0.262311437953196,-0.106061437953196,0.106061437953196
Polyp,Ours,segformer,Energy,Hue,-0.15625,-0.262311437953196,-0.106061437953196,0.106061437953196
Polyp,Ours,segformer,Energy,Hue,-0.15625,-0.262311437953196,-0.106061437953196,0.106061437953196
Polyp,Ours,segformer,Energy,Hue,-0.125,-0.262311437953196,-0.137311437953196,0.137311437953196
Polyp,Ours,segformer,Energy,Hue,-0.1458333333333333,-0.262311437953196,-0.11647810461986272,0.11647810461986272
Polyp,Ours,segformer,Energy,Hue,0.0,-0.3553444581101016,-0.3553444581101016,0.3553444581101016
Polyp,Ours,segformer,Energy,Hue,0.0,-0.3553444581101016,-0.3553444581101016,0.3553444581101016
Polyp,Ours,segformer,Energy,Hue,-0.0208333333333333,-0.3553444581101016,-0.3345111247767683,0.3345111247767683
Polyp,Ours,segformer,Energy,Hue,-0.0625,-0.3553444581101016,-0.2928444581101016,0.2928444581101016
Polyp,Ours,segformer,Energy,Hue,-0.0416666666666666,-0.3553444581101016,-0.313677791443435,0.313677791443435
Polyp,Ours,segformer,Energy,Hue,-0.0520833333333333,-0.3553444581101016,-0.3032611247767683,0.3032611247767683
Polyp,Ours,segformer,Energy,Hue,-0.0625,-0.3553444581101016,-0.2928444581101016,0.2928444581101016
Polyp,Ours,segformer,Energy,Hue,-0.0625,-0.3553444581101016,-0.2928444581101016,0.2928444581101016
Polyp,Ours,segformer,Energy,Hue,-0.0729166666666666,-0.3553444581101016,-0.282427791443435,0.282427791443435
Polyp,Ours,segformer,Energy,Hue,-0.0729166666666666,-0.3553444581101016,-0.282427791443435,0.282427791443435
